,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0981403435518865,0,0.0217076090957005,0,0,0,0,-0.040502534558162,0,0,0,0,0,0,0,0,0,0,-0.175639539316513,0,0.0334089847491574,0.667582237751345,-0.266265454518809,0,0.53554659115953,0,0,-0.119917351941084,0,0,0,0,0,0,0,0,0,0,-0.0338762560801643,0,0,0,0,0,0,0,0,0,0.0765840426249942,3.46944695195361e-18
X601318.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0.324772469976502,0,0,0,-0.062606572519634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839150851311384,0.0953570334023918,0,0,0,-1.73472347597681e-18,0.222246609742082,0,0,0,0,0,0,0,0,0,0,0,0,0.0563306030961659,0,0,0.0523163395883143
X601939.CH.EQUITY,0,0.0819442032035328,0,0.801939465205763,0,0,0,0.00153957581226732,0,0.0440736154847964,0,0,0.0144692766133795,-0.0105009762532311,0,0,0.0805640810024191,0,0,0,0,0,0,0,0,0.0255461293982125,0,0,0,0,0,0,0,0,0,0,0,0.0707106608907907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.887011270479138,0,-0.0618252534205889,0,-0.0851397697221922,0,0,0.00896370862872536,0,0,0,0,0,0.0182745714596659,0,0,0.0488122310908906,0,0,0,0,0.161624203290898,0,0.0733734159342166,0,0,0.01440876652182,0,0,0,0,0,0,0,0,0,0,-0.0476910190179193,-0.122201307426051,0,0,0,0,0,0,0,0,0,0.0190250332104898,0
X601628.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.280626922608842,0,0.111149117853956,0,0,0,0,0,0,0,0.411454849696222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676477518045878,0,0,0,0,0,0,0,0,0,0,0,0.0538127566286553,0,0.214652582798283,0,0,0.0285367875288261,0.0201764951421282
X600036.CH.EQUITY,0,0,0.0439241228688901,0.279062989446906,0,0,0,0.00493100897313505,0.0288348449121485,-0.00473868464876689,0,0,0,0,0,0,0,0.178267126958934,0,0.0323478062995857,0,0,0,0,0,0.0437764447565105,0,0,0.18372320603896,0,0.129554348568322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518295726114543,0,0,0,0,0.0342078287851034,0,0
X1299.HK.EQUITY,0,0,0,0,0.0717665413159535,0,0,0,0,0.143503866943521,0,0,0,0,0,0,0,0,0,0,0,0,0.28594351918812,0,0,0,0,0.0334549209288362,0,0,0,0,0.151183494446303,0,0,0,0.0656842028096415,0,0.0781214999595614,0,0,0,0.091858971056807,0,0,0,0,0.14409024099619,0,0,-0.0168504891841142,0.0291091476820482
X601988.CH.EQUITY,0,0,0,0.0871982133856557,-0.0455123752912707,0,0,0,-0.0202780163048258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175559871790583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125538854800151,0,1.00116471871818,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140367345470085,0,0,0,0,0,0.16869361530555,0.18319316256189,0.356262920559634,0,-0.253838186232962,0,0,0,0,0,0,0,0,0.00608984774969322,0,0,0,0,0.0934450587962107,0.157798661543278,0,0,-0.159498126067125,0,0.0720528543794713,0.0829541156306737,0
X388.HK.EQUITY,0,0,0,0,0.195882928568654,0,0,0,0,0,0,0,0,0,0,0,0,-0.00701961364757911,0,0,0.126521891773012,0,0.243396967570841,0,0.145562983858874,-0.0160137993980336,0,4.33680868994202e-19,0,0,0,0,0.156255116668026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182428838184735,0,0.283020830480169
X601658.CH.Equity,0,0.0086188928715929,0.263628441330124,0,0,0,0,0,0,-0.0509013140575804,0,0,0,0,0,0,0,0,0.111814202329946,0,-0.142476612019148,0,-0.0135621092239051,0,0,0,0,-0.0387351103322659,0,0.210388028705977,0,0,0,0,0,0,0,0,-0.116967746294909,0,0,0,0.744323935691543,0,0,-0.222120491763869,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.00590883197307048,0,-0.0815495030805892,0,-0.00416660604823981,0.142201251308764,0.0658990197559651,0,0,0.291562607118332,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103508278711488,0,0,0,0,0,-0.00843475855492463,0.00754374572386877,0,0.137786185564116,0,0,0,0.221824665334687,0,0.0697008215645011,0,0.0944608916331623,0,0,0,0.167708081206896,0,0,0,0
X601166.CH.EQUITY,0,0.0746170636655643,0,1.38777878078145e-17,0,0.110725703985966,0.0246062708869399,0.288843165747874,0,0,0.0502560975670294,0,0,0,0,0,0,0.0585767416107155,0,0,0,0.0872673350792296,0,0.0400623528218568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030422968920288,0,0,0,0.0173866329122195,0,0,0,0,0,0.317323839110623,0,0,0
