,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.39866278749902,0.0862211822120148,0.0139852316252241,0,0,0,0,0,0,0.20858993711201,0,0,0,0,0,0,0,0,0,0,0.0335863700271777,0,0,0,0,0,0,0,0.0941213192686085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304091157213999,0,0,0,-0.153238408781571,0
X601939.CH.EQUITY,0.353387291357059,0,0,0.19364685802384,0,0,-0.0532196703144955,0,-0.0885158737058512,0.0723608246134594,0,0,0,0.287316420666239,-0.075400062263111,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.138374827514011,0,0,0,0,0,0,0,0,0,0,0,-0.0381833960691512,0,0,0,0,0,-0.110363550729113,0,0,0,0,0.147779605277333,0,0,0.0162530888477296
X601318.CH.EQUITY,0,0,0,0,0.215558522192822,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0306499683367965,0,0,1.38777878078145e-17,0,0,0,0.185192199338877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258381118738053,0,0,0,0,0,0.221481482649538,0,0,0,0,0,0,0.104651704409532,0,0
X601288.CH.EQUITY,0.335047830369028,0,0,0,0.260447691643814,0,0,0,0,0,0.0231350084910092,0,0,0.112516075053579,0,0,0,0,0,0.100656866625881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120891307725142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.498272540585036,0,0,0,0,0,0.301858366545902,0,0,0,0,0,0.00250629118462714,0,0.0222224021505101,0,0,0,0,0,0,0,0,0.103955346528099,0,0,0,0,0,0,0,0,0,0,-0.386391698264958,0,0,0,0,0,0,0.213385894125983,0,0,0,0,0,0,0.476096062932312
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.281772672307502,0,0,0,0,0,0.0916844206403022,0,0,0,0,0,0.0101642867366905,0,0,0,0,0,0.184798532204246,0.0435336002637141,0,0.0903255152918958,0,0,0,0.0144941089429478,0,0,0,0,0.170848985246062,0,0,0,0,0.104817993764815,0.0163482731311893,0,0,0,0
X1299.HK.EQUITY,0.0777762921127429,0,0,0,0,0,0,0,0.136038869180085,0,0,-3.46944695195361e-18,1.73472347597681e-18,0.0977216028148458,0,0,0,0,0,0,0,0,0.00816902913210739,0,0,0,0,0,0.226912023160885,0,0,0,0,0,0,0.175057195212228,0,0,0,0,0,0,0.0667933103758654,0.00223290557762537,0,0,0.10723048942994,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415096775753096,0,0,0,0,0,0,0,0,0.13639031855257,0,0,0,0.515166720862635,0,0,0,0,0,0,0,0,0,0,0.211219987373244,0,0,0,0,0,0,0,0,0.0490744585283691,0,0,0,0
X601628.CH.EQUITY,0,0,0.0174642507468493,0,0,0,0,-0.0279510366208546,0,0,0,0,0,0,0,0,0,0.15238003885073,0,0,0.0396169830088841,0.166266328071478,0,0,0,0,0,0,0.107090256354351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103015770292009,0,0.0646962858975252,0,0,0.0783216967448904,0.116543531253779,0,-0.0797095757220019,0.0258623437524341
X601658.CH.Equity,0,0,0,0,0.213815501061996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288419886007489,0,0,0,0,0,0.0361960382775052,0,0.376014039034465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270383263677127,0,0,0
