,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,VXFXI.INDEX,CN2YR
X601166.CH.EQUITY,0,0,0.0287324172445252,0,0,0,0,0,0,-0.113226097844901,0,0,0.409627796246557,0,0,0,0,0,0,0,-0.0293711496608738,0,0,0,0,0,0,0,-0.0696181087725973,0.238712274111304,0.0616258880552521,0.0846921488558833,0.033959668594473,0,0,0,0,0.0909364568596308,-0.106991017885223,0,0,0,0,0,0,0,0,0.0817701594865127,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.144711064297186,-0.0770587923086148,0.138522479363458,0.422235119899568,0,-0.0302054650703462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595457661742348,0,-0.314560335524054,0.153563738678151,0,0,-0.145448850090397,0,0,0,0,0,0,0,0,0.0698942034941025,0,0,0,0,0,0,0,0,0,-0.0268983651576449
X000001.CH.EQUITY,0,0,0,0.282317882725116,0,0,0,0,0,0,0.432974707536247,0,0,0,0.0900263275731662,0,0.167577771163096,0,0,0,0,0,0.0896837271988566,0,0,0,0,-0.0883792629065334,0,0,-0.089735323342218,-0.0355067650741887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186729758400157
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295756456485188,0,0,0,0,0,0,0,0,0.00272651463058521,0,0,0,0,0,0,0.207083415478062,0.129147337322338,0.0264268995244076,0,0,0,0,0,0.205144701110742,0,0,0.0112452063217751,0,0,0,0,0.0362509206391189
X601601.CH.EQUITY,0,0.54512766964029,0.193868668064217,0,0,0.103776239687998,0,0,0,0,0,0,0.0182669508726657,0,0,0,0,0,0,0,0,0,0.0569197444508986,0,0,0,0,0,-0.206894459414281,0.0312406413062921,0.196018560535896,0,-0.0668432923203925,0,0,0,0,0.161467523523814,0,0,-0.029170501084327,0,0,0,0,0.0308113494008204,0,2.16840434497101e-19,0,0,0,0
X000002.CH.EQUITY,0,-0.0892053235748119,0,0.1735773735227,0,0,-0.0587642785229719,0,0,0,0,0,0,0,0,0,0.05020818681827,-0.0793572891442961,0,0,0,0,0,0,0.196268422943469,-0.0590879440499947,0,0,-0.135001004266837,0,0.0118366193333159,0.699028452199557,0,0,0.0481775002165818,0,0,0,0,0,0,0,0,0.103092101301706,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,-0.00839240041943106,0,0,-0.0329689799705649,0,0,-0.00537213847640819,0.0687510133593677,0.301831912730532,0,0,0,0,0,0.216233494891111,0,0,0,0,0,0,0,0,0.192990655128001,0,0,0,0,0,0,0.103058860302162,0,-0.0966538354454965,0,0,0,0,0,0,0,0,0.198512831523564,0,0,-0.0573768305658997,0,0.0159782842565624
X601328.CH.EQUITY,0,0,0.0664175649924173,0,0,0,0.0735931083303306,0.0352572572417443,0,0,0,0.198267239460041,0,0,0,0,0,0,0.368891754233313,0,0,0,0,0,0.0742228488934295,0.0736609343170131,0,0,0,0,0,0,0,0,0.0971468113262182,0.0289007005178337,0,0,0,0,0,0.0339183987043819,0,0,0,0,0,0,0,0,-0.031391100655997,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.125982867779256,0,0,0,0,0,0,0.0353009082926703,0,0,0.387679586060301,0,0,0,0,0,0,0,0.0944057608351517,0,0,0,0,0,0,-0.0771037378839877,0,0,0,0,0,0,0.0736064252867113,0.0446021497053704,0,0,0.0334095587142161,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0.033934876647198,0,0,0,0,0,0.258918991697259,0,0,0,0,0,0,0.23311673795218,0,0,0.164400353012439,0,0,0,0,0,0,-0.0317407217450899,0.00178168998293454,0,-0.0517106350695348,0.024239071422005,0,0.0105752626135211,0,0,0,0.0419090642979994,-0.102267362817055,0,0,0,0,0,0.116241697770186,0,0,0.0534470107636204,0,0.129862862264375,0.0213062787289229,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0.0736115358356419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507427920485125,0.0678902420949019,0,0,-0.0436973194443005,0,0,0.0273888964288707,0.0750556427495398,0,0,-0.0145505849398182,0,0.196612396154868,0.546999790101403,0,0,-0.549592169897947,0,0,0,0,-0.0678119882596124,0.0986821848860174,0.0603297202057614,0,0
X601319.CH.EQUITY,0,0.114302695937031,0.0851708666395738,0,0,0,0,0.0902760260002968,0,0,0,0,0,0.371164391341484,0,0,0,0,0,0,0,0,0,-0.0168909859461841,0.00228468757079791,0,0,0,0,0,0,0,0,0,0,0.0111365272692879,0,0.0619286087002307,0,0,0,-0.0254271841724258,0,0,0.100249673767797,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.145365956508311,0,0,0,0,0,0,0,0,0.455502456796467,0,0,0,0.133251987899054,0,0,0.0275836448506518,-0.0762918808388225,0.0404444814986263,0,0,0,0,0,0,0,0,-0.104162268812046,0,0,0,0,0,0.0312681805732712,0.086583639480288,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141374523876925
X11.HK.EQUITY,0,0,0,-0.046396282267584,0,0.0279099586725814,0.158708003466975,0,0.488418524291315,0,0,0,0,0,0,0,0,0,0,0,0.00725378104807317,0,0,0,0,0,0.0671824994848359,0,-0.0731864727165701,0,0,0,0.137581333574588,0,0.0971294093240689,0,0,0,0,0,0,0.0190999173386396,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0.233061589408447,0,0,0,0.331965692923283,0.0550929199906321,0,0.175972619368755,0,0,0,0,0,0,0,0.0149871217088889,0,0,0.0421234339649489,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.137491749147752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619614515120206,0,0.0154701446162811,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.00357497276014696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384011655981141,0,0,0,0.202038087440562,0,0,0,0,0.0616412878020845,0,0,0,0,0,0,0.403732064388029,0,0,0,0.107742048606285,0,0,0,0,0,-0.132224519419743,0,0,0,-0.0783158395336306,0,0.205160822075636,-0.109229871813763,0.204762033758527
X2388.HK.EQUITY,0,0,0,0.0256519348144801,0,0,0,0,0.22365469271314,0,0,0,0,0,0,0,0,0,0,-0.182829135953351,0.178060692155288,0,0,0.42429430772067,-0.0212854332927289,0.0967289385379428,0,0.0779226390323087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127160541398895,0,0,0,0.0223138953946535
X1109.HK.EQUITY,0,-0.0109000363115995,0,0.103088498964376,0,0,0,0,0,0,0,0,0,0,-0.106370757876004,0,0,0,0,0,0.103505722992714,-0.00127026450604745,0.0677053824320211,0,0,0,0.0961670384505709,0,0.14475196066603,0,0.277048057084472,0,0.208670046650577,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0.00507462752880687,0,0,0,0,0,0,0,-0.296483830889978,0,0,0,0,0.365289563831319,0,0,0.169626511705475,0,-0.0500101944655338,0,0,0,0,0,0,0,0,0,0,0,0,0.0668315181956653,0.167155516159826,0,0,0,0,0.179488219119533,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,-0.0930293838032427,0.282158833759774,0,0,0,0,0,0,0,0,0.118006032682027,0.0371250829231664,0,0,0.0509796947901103,0,0,0,0,0,0,0,0.239924643648542,0,0.343339087328915,0,-0.0174761922514216,0,0,0,0.038020819430964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149937023494227,0,0,0,0,0,0,-0.129285603235314
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.108286488535451,0,0,0.308377307752395,-0.201634783422218,0,0,0,-0.0176965601267949,0,0,0,0,0,0,0.193718284199949,0,0,0,0,0.0518052677786231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763351257995639,0,0,0.0680950767138187,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0302461048482329,0.132768194635152,0,0,0,0.399791172484976,0,0,0.169262192045774,0,0,0.252670992234893,0,0,0,0,0,0,0,-0.0467787476656044,0,0,0.0655814726777012,0,0.110944668659137,0,0,0.0414457426417195,0,0,0,0,0,0,0,-0.0481616259803972,0,0,0,0.191117552133869,0,0.0534108558125991
X688.HK.EQUITY,0.404815969671948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39653163854454,0,0,-0.0555065645916568,0,0,0,0,0.538075152065436,0,0,0,0,0,0,-0.0506239004712274,0,0,0,0,0,0,-0.106518724433086,0,0,-0.153360754380673,0,0,0,0,-0.0428112606971189,-0.0714001161000157,-0.230483498331654
X601688.CH.EQUITY,0,0,0,-0.0709335880551446,-0.0765997631365167,-0.0081322144320323,0.0355398082397013,0,0,0,0,0,0,0.260552973036646,0,0,0,0,0,0,0,0,0,0,0,0.267277528050184,0,0.0189214614762881,0,0,0,0,0,0,0,0.480369459021354,0,0.0617545406284064,0,0,0,0,0,0,0,0,0,0,0,0.0306699473783624,-0.0258600844784797,0
X267.HK.EQUITY,0.0909169803289566,0,0,0,0,0.07355072523427,0.0287319731860875,0,0,0,0,0,0,0,0,0,0,0,0.0875389424837837,0,0,0,0,0.0490164898931312,0,0,0,0.0666944686949732,0.0536070906808858,0,0,0,0.017628074295992,0,0,0,0.13412098657664,0,0.428650970741151,0,0,0.0161280915651896,0,0,-0.571179251468026,0,0,0,0,0,0.243506280943718,0
X601211.CH.EQUITY,0,0.0960858062644332,0,0,0,0,0,0,0,0,0,0,0,0.00134598467982858,0,0,0,0.136405592360624,0,0,0,0,0,0,0.0397507358735725,0,0,0,0.069119604830051,0.0475582571175208,0,0,0,0.337831424650912,0,0,0,0,0,0.0820778686493348,0.115649827164079,0.00161254252869595,0.110298299798803,0,0,0,0.109393943383275,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.0993813501984773,0,0,0,0,0,0,0,0.496610047080893,0,0,0,0.0848082486403915,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593412589705801,0,0,0,0,0,0,0,0,0,0,0,0,0.176785276102399,0.00285317157057213,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.0861127027526497,0.473378624908281,0,0,0.0592611017697297,0.139298343903316,0,0,0,0.0548680626631384,-0.121931520513006,0,0,0,0,-0.0585844274682509,0.281890129733268,0,0,0,0,0,0,0,0,0,0.0167888378804505,0,0,0,0,0,0,0,0,0,0,0,0.0384744292706022,0,0,0,0,0,0.201742896116832,0.0362958730542345,0
X12.HK.EQUITY,0,0,0.138230917024312,0,0,0,0,0,0.246725111873312,0,0,0,0,0,0,0.0183601453352469,0,0,0,0,0,0,0,0,-0.133747017413069,0,0.0181319629411151,0,-0.242563824310767,0,0,0,0,0,0.24741319656144,0,0,0,0,0.420862970369829,0,0,0,0,0,0,0,0,0,0,-0.0768279165104733,0.120403521751146
X1113.HK.EQUITY,0,0,0,0.01233414805138,0.231778526265276,0.242216724464129,0,0,0,0.104738344748528,0,0,0,0,0,0,0,0,0,0,0.0439490331357021,0,0,0,0,0,0.0251654345869898,0,0,0,0,0,0,0,0.00589397594458699,0,0,0,0.160500180531875,0,0,0.0944143203549506,0,0,0,0,-0.0755026196427762,0.0298611169436441,0,0,0,0
X002736.CH.EQUITY,0,0,0,0.101417794035952,0,0,0,0,0,0.128844860517502,0,0,-0.0468676900550641,0,0,0,0,0,0,0.244802255202927,0,0,0,-0.0376701192886464,0,0,0,0,0,0,0.124893022045065,0,0,0,0,0.188785631959026,0,0,0,0,0,0,-0.125713409738508,0.219352413667425,3.46944695195361e-18,0,0.367647974081801,-0.150863434174932,-0.228130446311812,0.0489489382989719,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,-0.0656467667954428,0,0,0,0,-0.0209024991939396,-0.0194888137847722,0,0,0,0,0,0,0,0,0,0,0.250709803747894,0,0,0,0,0,0,0.139343973299411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542533129255781,0,0,0,-0.042322435520674
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.149309137307112,0,0,0,0.0131661002789225,0,0,0.213798363210417,0,0,0.148516001733652,-0.0901712783102232,0.0377339036199199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143054877519756,0,0,0,0,0.0313834590318621,0,0,0.227029851468662,0,0,0.0283804141272507,-0.0411148192747218,0.0615917010309369,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.00242095176692214,0,-0.0714933464781424,0.0651358084843283,0,0,0.257791784083607,0,0,0,0,0.0085290085954138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352696660060758,0,0.0519165667557464,0,0,0.0252551351831283,0,0.0626024511086185,0,0,0,0.323249930828029,0.00819820668343039,0,0,0,0
X823.HK.EQUITY,0,0.0512222321608836,0,0,0,0,-0.0879978924361505,0,0.0801128390271636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705430495296306,-0.145038752320459,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0630723962070095,0,0,0.0322558461097297,0,0.240080008910717,0.37797691851489,0,-0.0457805554606833,0,-0.135530557143644,0,0,0,0,0,0,0.132232640819387,-0.147405271891359
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120477331362342,0,-8.67361737988404e-19,0,0,0,0.240455371682743,0.686610395691551,0,0,0,0,0,0,0,0,0.0620200924367589,0,0,0,0,0,0.0770009297749945,0,0,0,0,0,0,0
X600918.CH.Equity,0,0.0200197873904453,0,0.0946240934880962,0,0,0,0,0,0,0,0,0,0.0876989835199891,0,0,0,0,0,0.0532611875437723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199093480946524,0,0,0,0,3.46944695195361e-18,0,0,0.19695061839686,-0.00145564460841107,0,0,0,0,0,0,0.0195847023886724
X2881.TT.EQUITY,0,0,0.0264928427357598,0,0.168154088069796,0,0,0,0.078564057923403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105111320501797,0,0.158162838789183,0,0,0,0,0,0,0.499951354443817,0,0,0,0,0,0,0.102554940739395,-0.00820000507778439,0.00800038668655046,0
X1997.HK.EQUITY,0,0,0,0,0.0441387738615373,0,0,0,0.078738592976696,0.225980940407414,0,0,0,0,0,0.00385554232482437,0.0439430509648136,0,0,0,0.100794406934161,0,0,0,0.0941733137251343,0,0,0,0,0,0.104014362432798,0,0,0,0,0,0,-0.12390228477692,0,0.0773520435312962,0,0,0.297145527236773,0,0,0,-0.1299993421914,0,0,0,-0.0763131299771115,-0.294801000396271
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.133405395386976,0,0,0,0,0,0,0,0,0,0,0,0,0.110519205544228,0,0.248818067929249,0,0,0,0.319346247627386,0,0,0,0,0,0.0834830130790383,0.0470470454441336,0,0,0,0,0,0,0,0.036312421924552,0,0.0837050786894372,0,0,0
VXFXI.INDEX,0,0,0,0,0,0,0,0,0,-0.231331347045323,0,-0.230318131643128,0.199971540861144,0,0,-0.181199905323326,0,0,0.243023427361342,0,0,0,0.162549215395872,0.163579399644102,0,-0.0485832241139764,0,0,0,-0.014991843283452,-0.381895902268817,0,0,0,0,0,0,0,0,0,0,0,-0.16369756271033,0,0,0,0.117393912014896,0,0,0,0,0.018236192628553
CN2YR,0,0,0,0,0,0,0,0,0,-0.0495761765649493,0,0,0,0,0,0,0.187230730052444,0,0,0,0,0,0,0,-0.110264523189133,0,0,0.133753893846855,0,-0.0591922969190938,0,0.0681274980309349,0,0,0,0,-0.441289442906101,0,0.141217165319704,0,0,-0.14378894349764,0,0,0,0,0.095855574084699,0,0,0,0,0
