,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.232684618004959,0,0.116794326330738,0,0,0,0,0.253903882641593,0.0582997666702376,0,0.160878523662331,6.93889390390723e-18,0,0,0,0,0.107285957999559,0,0,0.0148703161853879,0,-0.0664413154153386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03668840764681,0,0,0,0,0,0,0,0,0.0301740399797092,0,0,0,0,0,0
X601939.CH.EQUITY,0.458494468824875,0,0,0.017817961442671,0,0,-0.032151801886649,0,0,0,0.191726692415969,0,0.22823221087197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00862078993274393,0,0,0,0,0,0,0,0,0,0.00019655389239979,0,0
X601318.CH.EQUITY,0,0,0,0,0.14816451182442,0,0,0,0,0,0.00573460084819226,0.287472823480299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241653507378286,0,0,0,0,0,0,0.00686959858051907,0,0,0.0738477717429958,0,0,0.0691909860722673,0,0,0,0,0
X601288.CH.EQUITY,0.424700221625545,0,0.017794020327496,0,0.209106232834322,0,0,0,0,0,0,0,0.0163089023841587,0,0,0,0,0,0,0.0720418904214953,0.119484425726568,0.0417434016851689,0,0,0,0,0,0,0,0,0.0183946146347417,0,0,0,0,0,0,0,0,0,0.0307697276591423,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.255616391021985,0,0,0,0,0,0,0.277409445279216,0.269868563932103,0,0.0771581083915395,0.0572205321126697,0,0.00397549312824988,0,0,0,0,0,-0.0356256158389182,0,0.0319876590766052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491692746947839,0,0,0,0,0,0,0,0.0420494978562791,0,0,0.0197140363042532,0
X600036.CH.EQUITY,0,0,0.0196609344102839,0,0,0,0,0,0,0,0,0.409571068856041,0,0,0,0,0,0,0,0,0,0,0.0527905766034461,0.0138072110035432,0.126798096259507,0,0,0,0,0,0,0,0,0,0,0.0863293017559446,0,0,0,0.0580437570259459,0,0,0,0,0,0,0,0,0,0.265162483595709,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.117635429939635,0,0,0,0,0,0,0,0,0,0,0,0.00564785077614251,0,0,0,0,0,0,0,0,0.074373379882204,0,0,0.158495730657838,0,0.0455335466453391,0,0,0.1984930811111,0,0,0,0,0,0,0,0,0,0,0,0,0.199582869779804,0,0,0,0
X5.HK.EQUITY,0,-0.255958600477211,0,0,0,0,0,0,0,0,0,0,0,-0.0295155755090199,0,0,0,0,0,0,0,0,1.17100779192714,-0.765544510117431,0,0,0,0.495016936651498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402880646793273,0,0,0,0,0,0,0,0,-0.0719041818538388,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0759960900513185,6.93889390390723e-18,0,0,0,0,0.209401065646676,0,-6.93889390390723e-18,0.147718156342388,0.161162399440588,0,0,0,0.102178792065882,0,0,0,0.0470559040246939,0,0,0,0,0,0,0.0585369423532769,0,0,0,0,0,0,0.00562119615208847,0,0,0,0,0,0,-0.0456856675185439,0
X601658.CH.Equity,0,0,0,0.34915792037498,0,0,0,0.0706641048060716,0.0994609250299955,0,0,0,0,0,-0.34049165176789,0,0,0,0,0,0,0,0.0868469841271012,0,0,0,0,0,0,0.726215783759723,0,0,0,0,0,0,0,-0.0161128808363447,0,0,0,-0.122753837765333,0,0,0,0.47505210032424,0,0,0,-0.117746933716353,0,0
