,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.147040338542598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121962850982456,0.414565033275217,0.318589122152132,0,0.210998013287693,-0.228370984565543,0,-0.0532968482562506,0,0.00192883658882741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440505487406031,0
X601318.CH.EQUITY,0,0,0,0,0,0.218901535696039,0,0,0,-0.086875327488671,0,0,1.38777878078145e-17,0.000738285012812034,0,0,0,0.0530096641478449,0,0,0,0,0,0,0,0,0,0,0,0.0792018578695615,0.194605295087509,0.0355470526698299,0,0,0,0.225212219226999,0,0.11548357003363,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294907599559251
X601939.CH.EQUITY,0,0,0,0.802138531179143,0,0,-2.71050543121376e-20,0,0,-8.67361737988404e-19,0.00100018437944165,0,-0.0393885796695232,0,0,0.0418704383451826,0,0.118036359649848,0.0502756699202734,0,0,0,0,0,0,0.0363250423798308,0,0,0,0,0,0,0,0,0,0,0,0.0453300890538083,0,0,0,0,0,0,0,0,0.00492428773824395,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.94527474081608,0,-0.106077602315828,0,0,0,0,0,0,0,0,0,0,0,0.0458453815677725,0,0.0184277969386003,0,0.0421092759693564,0,-0.0312003964793929,0,0,0.0530160392183835,0,0,0,0,0,0,0.0250129487417026,0,0,0.052672093340251,0,0,0,-0.0275052493289812,0,0,-0.0751008588344,0,0,0,1.0842021724855e-19,0,0,0,0,0
X601628.CH.EQUITY,0.00585253965141302,0,0,0,0,0,0,0,0,0.324259872657391,0,0.159354873645905,0,0,0,0,0,0,0,0.362705394127852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162611384654467,0,0,0,0,0,0,0,5.42101086242752e-20,0.220058430558232,0,0,0,0.0336313567977102,0.0751916581525927
X600036.CH.EQUITY,0,0,0.323486437282912,0.0828129963683449,0,0,0,0,0.0698248074738057,-0.0088277774419383,0,0,0,0,0,0.0866964016893443,0,0.103731622921945,0,1.73472347597681e-18,0,0,0,0,0,0.0432423815700547,0.0245991196082744,0,0,0,0.104251879055909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.00987769438438316,-0.14073870637297,0.0589383300155827,0,0.0490912349630937,0,0,0,-0.00989470186266552,0,0.0171550646801212,0,0,0,0,0,0,-0.0332546969267333,0,-0.0133574164596025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105658741849218,0,0,0,0,0,0,1.04047468021149,0.0329031954374556,0
X1299.HK.EQUITY,0,0,0,0,0.0335926487798104,0,0,0,0,0.138458995713726,0,0,0.0830188810307151,0,0,0,0,0,0,0,0,0,0.188528693806082,0,-0.120316362046529,0,0,0,0.0216946665640884,0.256128358045361,0,0.226402810080677,0,0,0,0,0,0,0,0,0.144348152298829,0,0,0,-0.044513284072124,0,0.143870938933446,0,0.0655084475618896,0,0,0.0525426325754449
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141825887260673,0,-0.328740522960753,0,0,0,0,0,0,0.165485991305475,0,0,0.531655244635951,0,0,0,0,0,0,0,0,0,0.065437397260165,0,0,0,-0.110583839818118,0.0337095179429288,0.134190865564,0,-0.142249287891353,0,0.0606481053480345,0,0,0
X388.HK.EQUITY,0,0,0,0,0.1488583196324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329510203767722,0,0,0,0,0.202308606133084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15434904735689,0,0,-0.232391329578716,0,0,0.261397912303792
