,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.679699402061363,0,0,0,0,0,0,0.0457330056835253,0,0,0.104420852975783,0,0,0,0,0.0072533015648186,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027038948386273,0,0,0,0,0.0710286937265027,0,0,0,0,0,0,0,0,-0.0040644422869022,0.0167186862660578
X601318.CH.EQUITY,0,0,0.0649219728628454,0.179104681656589,0,0,0,0,0.0714779138309605,0,0,0,0,0,0,0.0488396085348232,0,0.161460088812198,0,0.0139504399413091,0,0,0,0,0,0,0,0,0.0994322237256789,0,0,0,0.0288860463419941,0,0,0,0,0,0,0,0.164300750323451,0,0,0,0.0249059567368857,0.0588633921773584,0.0612819778815801,0,-1.73472347597681e-18,0,0
X601939.CH.EQUITY,0.165888286903461,0,0,0.375415370628538,0,0.143166905807807,0,0,0,0,0,0,0,0,0,0,0,0,0.023555767239514,0,0.0176745801392082,0,0,0,0,0,0.0126626005602047,0,0.146030428507935,0,0,0,0.0675839001688677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0805226606875829
X601288.CH.EQUITY,0.164822940998734,0,0.0903195936073885,0,0,0,0,0,0,0.155263982189754,0,0,0,0,0,0,0,0.128164452340177,0,0,0,0.0277172856265534,0,0,0.0118127876630537,0.291778854315929,0,0.0427378471876673,0,0.0569784965437554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0
X5.HK.EQUITY,0,0.202606282368994,0,0,0,0.0413038071413393,0,0.366523396174849,0,0,0,0,0,3.46944695195361e-18,0,0,0.245889133727902,0,0.11569413104711,-0.134645398611512,0,0,0,0,0.362420668372312,0,0,0,0,0.0571472213185964,0,-0.0114271332537932,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.63777206736005,-0.22340944018979,0,0,-0.183617085280535,0
X601988.CH.EQUITY,0.222038394432779,0,0,0,0.0651948490526019,0,0,0,0.127211900428038,0,0,0,0.0100357250769422,0,0,0,0,0.0857719574013971,0,0,0,0,0.435508850645841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188199635634963,0,0,0,0,0,0,0,0.081065090120741,-0.0363676238764082,0
X600036.CH.EQUITY,0,0.00981572834756081,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784532559157282,0,0,0.00547506730612221,0.0704150644207146,0,0,0,0,0,0,0,0,0,0,0,0,0.0148276019797293,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0431396967269936,0,0,0,0.261058359152737,0,0,0,0.172333205913791,0,0,0,0.0744351825449858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.130730351506467,0,0.0921748890107955,0,0,0,0,0,0,0,0,0,0,0,0.0396371405274852,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.360316827927459,0,0,0.0456160253969148,0,0,0.0801793063501725,0,0.105936613628038,0,0,0,0.0339937780701398,0,0
X601328.CH.EQUITY,0,0,0.00356610009868862,0,0,0,0.180007966356336,0,0,0,0.0299501115950298,0,0,0.145972964132715,0,0,0,0,0,0,0,0.268038647086145,0,0,0,0,0,0,0.0329358208842494,0,0,0,0.034910381589484,-0.00706762888197047,0,0,1.73472347597681e-18,0,0,0.0709685496268547,0.251658028206017,0.0430886668075634,0,0,0,0,0,0,0,-0.00397325240667694,0
