,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.257848042504982,0,0.247919765097824,0,0,0,0,0,0,0,0,0.28404787365298,0,0,0,0.0555710894342109,0,0,0,0,-0.13845590162473,0,0,0,0,-0.0622313449630102,0,0,0,0,0,0,0,0,0,0.00610998183547015,0,0,0.072101497130768,0,0,0,0,0,0,0,0.0711719586109178,0,0,0,0
X601318.CH.EQUITY,0,0,-0.0560587413594644,0,0,0.0632172549383949,0,0,0.220609801983288,0,0,0,0.129842328114613,0,0,0,0,0.21002540932019,0,0,0,0,0,-0.01568784328745,0,0,-0.0964180692519086,0,0,0,-0.145330804182975,0,0,0,0,0.215669471624238,0,0,0,0.135490890786735,-0.239815280058416,0,0.285678475925791,0,0,0.244032593853601,0,0,0,0,0,0
X601939.CH.EQUITY,0.610592968375485,0,0,0,0.0243123483206723,0,0,0,0,0,0.137043877495011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351011799853157,0.0059806659710475,0,0,0,0,0.0435016078794496,0,0,0.259051255177932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.321985645650563,0,-6.93889390390723e-18,0,0,0.405310100923675,0,0,0,0,0.0749159971998402,0,0,0,0,0,0.128918901663419,0.0450654764620356,0,-0.0701474627913353,0,0,0,0,0,-0.0147778847780776,-0.00604734269860191,0,0,0,0,0,0,0,0,-0.083224504604001,0,0,0,0,0.169824509958313,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.194718489661338,0.0540029840831167,0.158173462668984,0,0.0891012881656769,0,-0.0713641819910137,0,0,0,0.0277845674867982,0.165428720625522,0,0,0,0,0,0,0,0.486814879939509,0.0121771511641551,0,0,0,0,0,0,0,0,0.322986573545461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200702833116834,-0.00899025095605804,0,-0.0981819947385416,0
X601988.CH.EQUITY,0.163355634474382,0.144736473007066,0.231038882919276,0,0,0,0,0,0.110502238919856,0,0,0.0748278157555184,0,-0.125557408853661,0,0,0,0,0,0,0.0323232270151157,0,0,0,0,0,0,0,0,0,0,0,0,0.150334091110314,0,0,0.141599222624213,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.179895939770075,0,0,0.0257254682103755,0,0.088012555668398,0,0.393055076763879,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0697028300899677,0,0,0.077412048070989,0,0,0,0.0623249771305907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449638522708357,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0462544269784,0,0,0,0,0,0.242723987477219,0,0,0,0.0929797031243829,0,0,0,0,0.330368133767053,0,0.180082726116298,-0.041131624105251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.267656765452428,0.143444994856035,0,0,0,0,0,0.116469050736655,0,0,0,0,0,0,0,0,0,0,0,0,-0.251762826672435,0.0602445281688428,0.0710314739676055,0,0,0.0127920554782781,0,0.033116912377475,0,0,0,0.148105811931954,0.108843545996397,0,0,0,-0.0608232601240836,0,0,0,0,0,0,0,0,0,0.0649292752026608,0,0,0,0,0.111795209165162
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.062090539585771,-0.385744111630534,0,0,0,-0.0764533770792153,0,0,0,0,0,0,0.770418891507225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.61663585217816,0.201880482715994,0,0,0.196216811708818,0,0,0.189073241689619,-0.0535929312309786,0,-0.057346752317865,0,0.0148900912795745
X601166.CH.EQUITY,0,0,0,0,0,0,0.469058083412125,0.0235103643684247,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0478804114653375,0.0959219594470281,0,0,0,0.353640978119649,0,0,0,0,0,0,0,-0.000831230751017383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00645067158158311
