,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600999.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X600918.CH.Equity,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.227926664989395,0,0,0,0.3565996994697,0,0.00489407771409061,0,0.0153764207603254,0,0,0,0,0,0,0,0,0,0,0,0,0.260280330921043,0.0270620294432645,0,0,2.77555756156289e-17,0,0,0,0.0885966323298357,0,0.0710567429770315,0,0,0,0,0,0,0,0,0,0,0,0,-0.100460327893354,0,0.0231253240547417,0,0
X601318.CH.EQUITY,0,0,0,0.0791728745680498,0,0,0,0,0.176638947082163,0,0.00527189161946751,0,0.0880368650393753,0.117944643341155,0,0,0,0,0,0.309209222933181,0,0.0607117163024391,0,0,0,0.114561626385394,0,0,0,0,0,0.0504129023706733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661233313042813,0,0
X600036.CH.EQUITY,-0.00837381263900945,0,0,0,0,0.212883356079946,0,0,0,0,0,-0.0436801749314671,0.196056655365238,0,0,0,0.165979570143404,0,0.0759802008994714,0,0,0,0,0,0,0,0.416763733295548,0,0.0390115576401129,0,0,0,0,0,0,0,0,0,-0.140062402971756,0,0,0,-0.0393548726195341,0,0,0,0,0,0,0,0,0.0449361749581569
X601939.CH.EQUITY,0.514040443424639,0.0974056695575251,4.33680868994202e-19,0,0,0,0,0,0.134957228735475,0,0.16516784590401,0,0,0,0,0,0.0100746662581967,0.117350880933013,0.0601335578900847,0,0,0,0,0,0,0,0,0,0.186335735548238,0,0,0,0.0471298063343464,0,0,0,0,0,0.0644725387022862,-0.090149746524192,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0161118287678496,0,0.110576617004139,0,0,0.0243747312770641,0.47062497934016,0,-0.0175641048012954,0,0,0,0,0,0,0,0,0.121599953395634,0,0,0,0.0562304093138244,0,0.0884401401300898,0,0,0,0.0276857235800901,0,0,0,0.0333979406530065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060196039861171,0,0,-0.0576067264701758,-0.0427715848695907
X1299.HK.EQUITY,0,0,0,0,-0.0510851627579978,0,0,0,0,0.104292864015635,0,0,-0.0651474154473874,0,0.0674048966996395,0,0,0,0,0,0,0,0.0130278870924445,0,0,0,0,0,0,0,0,0,0.064214748018935,0,0,0,0,0.0512446454182719,0.109777799690387,0.236772035865641,0.023654725317367,0,0.205219667855474,0,0,0,0,0.294974080501421,0,0,0,0
X601628.CH.EQUITY,0,0,-0.0542822573834753,0,0,0,0,0,0,0.23629350033472,0,0,0,0,0.0877095274456136,0,-0.0115529668853454,0,0,0,-0.0646515522255266,0,0.15762857453796,-0.0579080039923328,0,0,0,0,0,-0.0260942837324442,-0.00544883558130833,0,0,0.017981350896386,0,0,0,0.357641759485595,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359636318232113,0
X601988.CH.EQUITY,0.0432569141309577,0,0,0,0.462276783460151,0,0.0297558270966127,0,0,0,0,0.0512869846295022,-0.0286682058577581,0,0,0,0,0.184380278622786,0,0,0,0,0,0,0.0283954135387356,0,0,0,0,0,0,0,-0.11763729182682,0,0,0,0,0,0,0.112541136796434,0,0,0,0,-0.0347360568760136,0.1455197148242,0,0,0,0,0,-0.0750477271314098
X5.HK.EQUITY,0,0.154528538142784,0,0.00402654932251924,0,0,0,0,0,-0.148119638318682,0.0654334558272821,0.089656417525333,0,0,0,0,0,0,0,0,0,0,0.16823318384317,0.0118664392946133,0,0,0,0.162265756160066,0,0.0543145316249091,0,0,0.0932678586490364,0,0,0,0,0,0.270957182504938,0,0,0,0.121527296876191,0,0,0,0.0534527354458085,0,0,0,0,-0.0893446366563005
X388.HK.EQUITY,0,0,-0.147494519115647,0,0.0452028396045732,0,-0.111391935419482,0,-0.145965695799282,0,0,0,0,0,0,0,0,0,0,0,0,0.11022881938562,0,0,0,0,0,0,0,0,0,0,-0.209252728828225,0,0,0,0,0.181798093828254,0,0,0,0.1415509950104,0,0.228352828049092,0,0,0,0.167462809634077,0,0,0,0
