,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.105620365865101,0.479488365017286,1.38777878078145e-17,0,0,0,0,0,0,0.135509060578883,0,0.170746876252444,0,-0.0114585446419621,0,0.0658869980096892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033224522472957,0,0,0,0,0,-0.0154343876095574,0,0.0350498409699488
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.074415540554349,0.257721103501685,0,0,0,0,0,0,0.0360219831644353,0.342690788350472,0,0.090030129452451,0.0765375551133696,0,0,0,0,0.0324910668417891,0.0253653637048189,0,0,0,-0.0290891237566285,0,0,0,0,0,0,0,0,0.0789725894042679,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0
X601939.CH.EQUITY,0.11726033902897,0,0,0.45391819301121,0,0.093973706720724,0,0,0,0.0136195512969982,0.0705610690190924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131630752716878,0,-0.00778132165198194,0,0,0.0285065027458729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406860512380827,0,0,0,0.0785476171598589
X601288.CH.EQUITY,0,0,0.178243444453677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225884850008741,0,0,0.23494932273055,0,-0.00723027248678603,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.206895250770643,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.241036292628785,0,0.188165582793295,0,0,0,0.315643685281088,0,0,0,0,0,0,0.183926884796214,-0.192594776107557,0,0,0,0,0,0.0816914337120597,0,0,-0.0591390868939624,0,0,0,0,0.190488936849599,0,0,0,0,0,0,0,0,0,0,0,0,0.184053850370013,-0.0241548115509042,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.138525373230203,0,0,0.122297670646225,0.243856477840519,0.123190866033931,0,0,0,0.0408173006615166,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0114175346353544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139351200663152,0,0,0.1158942218583,0,-0.0477717686435679,0,0,-0.0930623464821579,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224678252162394,0,0,0,0,0.0373488725546522,-0.0283330359254907,0,0,0,0,0,0.789408134637027,0,0,0,0,0,0.154846826310102,0,0,0,0,0,0,0,0,0,0,0,0.0911074344901935,0.0855472765821953,-0.0732447221703685,0,0.0212510536822018,0,0,0,0.0460682301693322
X1299.HK.EQUITY,0,0,0,0,0.289207767502028,0,0,0,0,0,0,0,0.0406132343206012,0,0,0,0,0.0844650476953755,0,0,0,0,0,0,0,0,0.0650560349595065,0,0.152043577273587,0,0.0106590322703684,0.270497841653701,0.0387394904212571,0.0764302430945227,0,0,0,0,0,0,0,0,-0.0936664590112417,-0.0755638948332401,0,0.0493367227296264,0,0,0,0,0
X601628.CH.EQUITY,0,0.132005871297065,0,0.0610437574303449,0,0,0,0,0,0,0,0,0,0,0,0,0.114798958490012,0,0,0,0,0,0,0,0.140403931436201,0,0,0,0,0,0,0,0,0,0,0,0.332008999052387,0.046523996556908,0,0,0.0884694027455358,0,0.0550123745498644,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.238771671404066,0,0.0622032029304266,0,0,0,3.46944695195361e-18,0,0,0,0,0.353621012604038,0,-0.00898605471229673,0,0,0,0,0,0,0,0,0.357427961429577,0,0,0,0,0,0,0,0,0,0.0226405472889786,0,0,0,0,0,0,0,0,0,0.0410376810417932,0,0,-0.0102381360772681,0.107286200886369,0,0,-0.0544422718392083,0
