,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.313804281351636,0,0.000444765590975234,0,0,0.354270724583638,0,0,0,0,0,0,0,0.020960482117643,0,0,0,0,0,0,0,0,0.173986827833489,0,0.0226154891792465,0,0,0,0,0,0,0,0,0,0,0.105798469509806,0,0,0,0,0,0,0,0,0,0,0,-0.0308023037100728,0,0
X601318.CH.EQUITY,0,0,0.175994156175167,0,0,0,0.0190153464640665,0,0.166962263234852,0,0,0.0173232619148624,0.0931884934478183,0,0.0460137227059188,0,0,0.0334032093955504,0,0,0.198030487733994,0,0,0,0,0,0,0,0,0,0.0127904478731329,0,0.0240460101124034,0,0,0,0,0.0472206743390387,0,0,0,0.0487332567388579,-0.0977774591460415,0,0,0,0,0.0711266011944189,0,0,0,0.086720374489492
X601939.CH.EQUITY,0.4486695757234,0.379569572745639,0,0,0,0,0,0.28582206605867,0,0,0,0,0,0,0,0,0.0092661076001991,0,0,0,0,-0.13612765972066,0,0,0,0,0,0,0.111221441680222,0,0,0,0.038269070397202,0,0,0,0,0,0,-0.283700462043995,0,0,0,0,0,0,0,0,0,0,-0.0594479686875779,0.012837710692471
X601288.CH.EQUITY,0,0,0,0,0,0.0034243873101017,0,0.52784216397688,0,0,-0.0785065975610782,0.0630726376675517,0,0,0,0,0,0,0,0,0,0,0.066643512044971,0,0.152207126435531,0,0,0,0.0994239150880143,0,0,0,0.0419359165398529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452761823213202,0,0.0166838108053747,0,0
X600036.CH.EQUITY,0,0.0602080408956394,0,0,0,0,0.228756421263477,0,0,0,0,-0.0563944306658646,0.0881251144026801,0,0,0.118606225147554,0,0.0900000590935296,0,0,0,0,0.045642029793499,0.44667495737249,0,0,0.0734628055099281,0,0.0748369994007597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807771820873503,0.0649418717315671
X601628.CH.EQUITY,0.100498316453593,0,0,0,-0.0562852704700561,0,0,0,0,0,0,0,-0.0463896612889265,0,0,-0.24084723224368,0,0,0,0,0,0.0806794923783908,0,0.0873867887581623,0,0,0,0,0,0,0,0,0,0.168841320913439,0.537566674959627,0,0,0,0,0,0,0,0,0.0979489527877787,0,0,0,0,0.0260879523778298,0.0193080032213469,-0.0746899290308725,0.141394315733913
X1299.HK.EQUITY,0,0,-0.0225189660994606,0,0,0,0,-0.0858344173917238,0,0,0.105954782739659,-0.0160516326805023,0,0,0,0,0,0,0,0,0,0,0.133884591163223,0,0,0,0,0,0,0,0,0,0.0582767155211518,0,0,0,0,0.114940435749996,0,0.101869364949693,0.142304673726092,0.084889487526868,0.122193326322917,0,0,0,0,0,0,0.298523117017125,0,0
X601988.CH.EQUITY,0.171866438669763,0,0.0906863392279829,0.378646783186308,0,0,0,0,-2.71050543121376e-20,0,0,0,0.244379048515128,0,0,0,0.0704878665152391,0,0,0,0,0,0.0325055237100389,0,0,0,0,0,0,-1.73472347597681e-18,0.119054165859913,0,0,0,0,0,0.0170859891603177,0,0,0,0,0,0.0181045518727304,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.107803239861763,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.122160552288287,0,0,0,0,0,0,0.22855718199442,0,0.183807290592625,0,0,0.13466150526156,0,0,0,0,-0.00979843722435705,0,0.0800728302421889,0,0,0,0,0,-0.0405913085744865,0.0733592266443867,0.22146707120059,0,0.251980863749468,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.124450026639446,0.058768398015084,-0.0151925951531391,0,0,0,0.0121920040658394,0.0591440635511522,0.144206082590924,0,0,0.114758435131785,0,0,0,0,0,0,0,0,0,0,0.0878617030807969,0,0.423292865345218,0,0,0,0,0,0.0280384534176536,0,0,0,0,0.034530857984591,0,0,0,0,0,0,0,0,-0.105320748609905,0,0,-0.0974040760364271
