,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.586386264702763,0,0.0163114411761244,0,0.0301424069434882,0,0,0,0,0,0.100994952568813,0,0,0,0,0,0.091495934366438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064523872868453,0,0,0.0611517875223694,0,0,0,-0.0456850405135773,0,0.0257529805489926,-0.0074611105600388,0.00291970573958501
X601318.CH.EQUITY,0,0,0,0,0,0,0.151648368961879,0,0.0900960757862753,0,0,0,0,0,0,0,0.0700441184312279,-0.00955310344458832,0.248056634952987,0,0,0,0,0,0,0,0,0,0,0,-0.0144064524932614,0,0,0.0469971564318868,0,0,0,0,1.73472347597681e-18,0.182934377657128,0,0.0437581259498794,0,0,0,0,0,0.144407512758696,0,0,0
X601939.CH.EQUITY,0,0,0,0.386205810481643,0,0.245822589659036,0,0,0,0.0211183277193735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110513284485345,0,0,0,0,0.169045149532705,0,0,6.93889390390723e-18,0.0158752341138967,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0.0190063164227721
X601288.CH.EQUITY,0.0653798892663141,0,0.241765193278841,0,0,0,0,0,0,0.159712413928146,0,0,0,0,0,0,0,-0.0139108310912247,0.128038588411662,0,0,0,0,0,0.15429701515961,0.0436701843073731,0,0,0,0.125669059085593,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.270445581160628,0,0,0,0,0,0,0,0.230121471850569,0.00967357461559106,0,0,0,0,0,0,0,0,0,0,0,0,0.307467275735858,0,0,0,0,-0.0651116998923963,0,-0.0363878750957809,0,0,0,0,0.206868115534219,0,0,-0.0628516299714304,-0.353860497503082,0,0,0,-0.248670485488867,0
X601988.CH.EQUITY,0.162714899003316,0,0,0,0,0,0,0,0,0,0,0,0.0106803497525226,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.5641531588334,0,0,0,0.00217401325705403,0,0,0.114244045412565,0,0,0,0,0,0,0,0,0,0.074402672821058,0,0,0,0.0374909113664432,0,0,0,0,0,-0.0887579438768728,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0246652502334202,0,0,-0.0226521947184263,0,0,0,0,0,0,0.0726482352339957,0,0,0,0,0,0.716344734064329,-0.00811966097333335,0,0,0.0267704618546253,0.09615594319184,0,0,0,0,0,0,0,0,0,0,-0.0012836339919178,0,0.0667981655177935,0,0.0531894099351553,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.167531298444936,0,0,0,0,0,0.301288454606702,0,0,0.0932108818151717,0.201246676179679,0,0,0.11016017482595,-0.0843554835426996,0,0,0,0,0,0,0.13726489543489,0,0,0.0338547941036048,0,6.93889390390723e-18,0,0.122481554873049,0,0,0,0,0,0,0,0,0,0,0.0481111950247678,0,0,0,0,0.202704947693837
X601628.CH.EQUITY,0,0.215155143557593,0,0,0,0,0.0307854950582832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504335879263591,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.403582981757256,0.232087696738983,0,0,0,0.0294979772999489,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.137057701311754,0,0,0,0.118449289484793,0.00562783005837389,0,0,0,0,0,0.261652878021799,0,0,0,0,0,0,0,0.232397473457053,0,0,0,0,0,0,0.0557872322434408,0,0,0,0,0,0,0,0,0.0149227850955887,0,0.203541353244924,0,0,0,0,0,0,0,0,0.0103094575214635,0,0
X601166.CH.EQUITY,0.00739700079742518,0,0.214082675943225,0,0,0,0.174868390239972,0,0.00470381106265438,0.0868497262160324,0,0,0,0.197568016229876,0,0,0,0,0,0,0,0,0,0,0.0766288480027754,0,0,0,0,0,0,0,0,0.00429745230222679,0,0,0,0,0,0,0,0.0932744636655445,0,0,0,0,0,0,0,-0.046129409230051,0
