,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.245136987216206,0,0.253458490952662,0,0,0,0,0,0,0,0.0467503357827751,0.247386705776487,0,0,0,0,0.0614422391289518,0,0,-0.139739560788857,0,0,0,0,0,-0.0993981250073178,0,0,0,0,0,0,0,0.0180060914935758,0,0,0,0,0.0596361066016962,0,0,0,0,0,0,0,0.0885501553429214,0,0,0,0
X601318.CH.EQUITY,0,0,-0.0572614186420843,0,0,0.0645134046231656,0,0,0.220664382609205,0,0,0,0.132814800645743,0,0,0,0.215607029503597,0,0,0,0,0,-0.0158839849743072,0,0,0,-0.11548348665408,0,0,0,-0.148491693361093,0,0,0,0,0.222511978797307,0,0,0,0.13630878163253,0.288422631683739,0,-0.245142459636447,0.250081373926999,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.611475604261655,0,0,0,0.0243859980524514,0,0,0,0,0,0.136951664956765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350208775120173,0.00594545277489607,0,0,0,0,0.0435079013270471,0,0,0.258561041461823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.341177526304094,0,0,0,0,0.392436713672817,0,0,0,0,0.0296405771762521,0,0,0,0,0,0.0499595935371088,0.125770988408867,0,0,0,-0.0694137786414192,0,0,0,0,-0.0125390537995314,0,0,0,0,0,0,0,0,-0.0645344608490357,0,0,0,0,0,0,0.166841570484998,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.191629844172946,0.0529327314934266,0.167095083588158,0,0.0860088445392276,0,-0.0542130532481095,0,0,0,0,0.17692654596786,0,0,0,0,0,0.480727120542808,0,0,0,0,0,0,0,0,0,0,0,0.337448725755408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197329335093402,-0.0143396345247345,0,-0.100592212629902,0
X601988.CH.EQUITY,0.105849849408217,0.147284609614786,0.299448780306502,0,0,0,0,0,0.103975476255142,0,0,0,0,-0.0549475913580265,0,0,0,0,0.120487275814537,0,-0.0416436024806663,0,0,0,0,0,0,0,0,0,0,0,0,0.164851892405037,0.118145110192245,0,0,0,0,0,0,0,0,0.0354700510148475,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.1597832235308,0,0,0.0290421741315076,0,0.135598397673854,0,0.356033478844901,0,0.0420155068270859,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0737079023515565,0,0,0.11388891289979,0,0,-0.0205514841836203,0.0741290458894098,0,0.0271292360156665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0940874883883253,0,0.179386530059292,0,0.0331190015122344,0,0,0,0,0.0581896610271381,0,0.369734717501735,0.0252179853642856,0,0.0575261716630505,0,0,0.0167982833109445,0,0.162629220615252,0,0.0645765610893037,0,0,0,0.00363691870996255,0,0,0,0.0211168200320392,0,0,0,0,0.00485126241366014,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.255248242491496,0.148985638072077,0,0,0,0,0,0.134715479526451,0,0,0,0,0,0,0,0,0,0,-0.24766294485186,0,0.0479902525093465,0,0,0.0537028371985221,0,0.0102649368143227,0,0.0350141661576176,0,0,0,0.154759238810782,0.104736820969319,0,-0.0747654995297103,0,0,0,0,0,0,0,0,0,0,0,0.0947803633056432,0,0,0,0,0.128848660677311
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.116743375281285,-0.520346131388813,0,0,0,0,0,-0.049708556660478,0,0,0,0,0,0.795555258531177,0,0,0,0.0183714326295533,0,0,0,0,0,0,0,0,0,0,0,-0.568377918811685,0,0,0.189175801871239,0,0,0.0891009745833368,0.256373609808123,-0.119231795436879,0,-0.0168739114529862,0,0.0151968861910504
