,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.134877049583179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124511476030906,0,0.0480941165842547,0.467892761042492,0,0.362767900016625,0,0,-0.204207872817179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331146230844359,0,0,0,0,0,0,0,-0.0808337598398776
X601318.CH.EQUITY,0,0,0,0,0,0.19590896521386,0,0,0,0,0,0,0,0.0149167615576273,0,0,0.105123303029337,0,0,0.0646558310360021,0.0284069208356548,0,0,0,0,0,0,0.181392981777135,0,0,0.11719931735104,0,0,0,0,0.0894788685522218,0.0919809917359015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364724590568809,0.0262558016811955
X601939.CH.EQUITY,0,0.0427029984852147,0,0.78711399343578,0.0106636478353634,0,0,0,0,0.0394861121877397,0.0594804352912296,0,0.00866536988754849,-0.0579597921080622,0,0,0.0796751519349638,0,0,0,0,0.0027200459501019,0,0,0.0392415507309121,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0883722507527864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.860526154359426,0,0,0,0,-0.0877618950962906,0,0.000910810187200609,0,0,0,0,0,0.0317718574203895,0,0,0.106380865330028,0,0,0,0,0.146269937548621,0.0634721472178003,0,0,0,0,0.0202519438301671,0,0,0,0,0,0,0,0,0,-0.124310858066541,-0.147570440024967,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0276586838510645,0.311183227380699,0,0.262044210297872,0,0,0,0,0,0,0,0.464480091381456,0,0,0,0,-0.069877862126658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130845525318653,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.125252683302531,0.211412006611054,0,0,0,0,0.0649651320273856,-0.0176114390832877,0,0,0,0,0,0,0,0.166789118027003,0,0.0305453481595334,0,0,0,0,0.0237946533658719,0,0,0.0395451823852943,0,0.177909462602616,0.126193422172795,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0321651475159123,0,0,0.0312379579099143,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0685116235252529,0,0,0,0,-0.0538899291940441,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0716504824378136,0,0,0,0,0.00241058856246628,0,0,0,0,-0.0224813626357091,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.133091266441952,0,0.998245571336396,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0549213437690652,0,0,0,0,0.155519477341055,0,0,0,0,0,0,0,0,0,0,0,0,0.289473017398069,0,0,0,0.0305858654874164,0,0,0,0,0,0.138164528945175,0,0,0,0,0.0592457381075987,0.1160206846205,0,0,0.0674016024138707,0,0.0387567080709192,0,0,0,0,0,0.136699095804165,0,0.0446841532718568
X5.HK.EQUITY,0,0,0,0,-0.044321656798611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403281483490936,0,0,0,0,0,0,0,0,-0.274436585045988,0,0,0,0,0,0,0,0,0.100132051472228,0,0,0,0,-0.0978616845863219,0,0
X388.HK.EQUITY,0,0,0,0,0.218931117452046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130158349956513,0,0.256497457932581,0,0,0,-0.00865389128925441,0,0.112976353036158,0,0,0,0.132310678508083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178647120044789,0,0,0,0.28166666103071
