,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.166673509675522,0,0.371577600007116,0,0.144269407783917,0,0,0,0,0,0,0,0,0,0,0.012763701148021,0.317979115802024,0,0,-0.125404571983193,0,0,0,0,0,0.0306474352517948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151410479000247,0,0,2.16840434497101e-19,0,0,0,0.115739153579075,0.0228790420502532,0.00804552931639119,0
X601318.CH.EQUITY,0,0,0,0.0657382343418967,0,0,0,0,0.123643873725039,0,0.0851776173028644,-1.73472347597681e-18,0.108011594368549,0,0,0,0,0,0.109513276466124,0,0.265101942896617,0,0.050632443400999,0,0,0,0,0,0.09733044066974,0.0368190711067089,0,0,0,0,0.0192678718227616,0,0,0,0,0,0,0,0,0,0.0701055349670601,0,0,0,0,0,0,0.0998563631578569
X601939.CH.EQUITY,0.246178462544958,0,0,0,0.164099239723349,0,0,0,0,-0.0247133795786548,0.104416516087235,0,0,0,0.0792265598836239,0,0,0,0,0.10191860972342,0,0,0,0.248865750945332,0.228309387925134,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119419074957128
X600036.CH.EQUITY,0,0.127569196388141,0,0,0,0.0655648507235029,0.0433586560877433,0.136794125774209,0,0,0,0,0.164648817894627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332913696200141,0,0.0606189737075119,0,0,0,0,0,0,0,0,0,0,0.114990364682093,0,0,0,0,0,0,0,0,0,0,0.0376912805898087
X601288.CH.EQUITY,0.220867365118708,0,0.0375660449312912,0,0,0.0119306643539951,-0.110914160281922,0.319543891852642,0,0,0.06140473776957,0,0,0,-0.0252992925386909,0.0820228511874068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190589957030551,0,0,0,0,0,-0.114132169850414,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143214629536592,0,0,0,0,0,0.106859659393741,0,0,0,0,-0.0828181976657327,0,0.0296945088808326,0,0,0.213612051675495,0,0,0.0741592116173743,0.503491737722163,0,0,0,-0.0204911552243153,0.0730191075757637,0,0,0,0,0,0,0,0,0,0.0742791881645428
X1299.HK.EQUITY,0,0,-0.0348055052121478,0,0,0,0,-0.0815006074546428,0,0.0969013864345235,0,0,0,0,0,0.00632182701948518,0,0,0,0,0,0,0,0,0,0,0.0223593198647228,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0727372637485894,0,0.29461721896932,0.265883368596545,0,0.176314950879782,0,0,0,0,0,0.288442266730203,0.0875280160656738,0
X601988.CH.EQUITY,0,0,0.0862187665757157,0.168698128991427,0.148350891266626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327564709987188,0.0268425922826502,0,0,0,0,0,0,0.261270284792403,0.119439684963371,0.165766229464881,0,0,0,-0.0462954920922834,0,0.00734842148350238,0,0,0,-0.0858527158576938,0,0,0,0,0,0.0469767888791538,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.136907142749495,0,0.0141965150896256,0,0,0,-0.231385090802243,0.036773974295606,0,0,0,0,0,0,0.0248759335500949,0.194240917080644,0,0.0851272017487975,0,0.373692312824435,0,0,0,0,0,0,0,0.0424736983700219,0,0,0,0.225211574126726,0,0,0.367639647048674,0.0229380740576632,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,-0.187406222435237,0,0,0,0.193312509136329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395665030472321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262989428236791,0,0.068158086397964,0,0,0,0.142009956270175,0,0,0,0.0323473731564624,-0.0399348672694894,0
X601658.CH.Equity,0.21358615348322,0,0,0.158954212558158,0,0,0,0,0,-0.061235694050833,0,0.331212247661047,-2.77555756156289e-17,0,0.0229984221033324,0,0,0,0,-0.0152271724700144,0,0,0,0,0,0,0,0,0,0.133778900821943,0.134764597602681,0,0,0,0,0,0,0,0,0,-0.0269984688288073,1.38777878078145e-17,0,0,-0.118470415022759,0,0,0.0656901621169836,0,0,0,0
X601166.CH.EQUITY,0,0,0.039304091875344,0.163769696298302,0,0,0,0,0,0,0.0925187062774921,0,0.0921041519396373,0,0,0,0.0188749671838035,0,0,0,0,0,0,0,0,0,0,0.197287977104752,0,0,0.378506841798202,0,0,0,0,0,0.0499687201094623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196314035701363
X000001.CH.EQUITY,0,0,0,0.640911138794198,0,0.053191927558849,0,0.0725807544679758,0,0.0987221777164909,0,0,0,0.0444055303606531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131351118013737,-0.241213520511047,0,0,-0.141324241480396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320765163331438,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.017299109699164,0,0,0,0,0,0.492549488397558,0,0,0.324256738893977,0,0.0923051271584232,0,0,0,0,0,0,0,0,0,0,0,0,0.0408035368966219,0,0,0,0,0,0,0,0.14760269510502,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.172989569824143,0.0334297585732743,0,-0.335860635808659,0,0,0.287978716989134,0,0,0.0835348787332633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387115686299768,-0.0412405017427477,0,0.0737109276446706,0,0,0,0,0,0,0,0,0,0,0,0,0.131323635746898,0,0,0,0,0,0,0,-0.220925118945215,0,0
X601328.CH.EQUITY,0,0,0,0,0.0621261693347573,0,0,0,0,0,0,0,0,0,0,0,0.203123013936485,0,0.436470408830479,0,0,0,0,0,0.0666380462905601,0,0,0,0,0.122692955639756,0,0.0638376626412027,0,0,0,0,0,0,0,0,0,0.0294880039882881,0,0,0.0537408676178712,0,0,0,0.0515213903189108,0,0,0
X601601.CH.EQUITY,0,0.285913109750532,0,0,0.151364773176174,0.186178931181879,0,0,0,-0.112789243192919,0,0.133455820990938,0.0948793647275235,0,0.0147082692953256,0,0,0,0,0,0.248958781069497,0,0,0,0,0,0,0.0222179146413365,-0.10378041075484,0.0204348724665195,0,0,0,0,0,0,0.0380575603328121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851109275542526
X601066.CH.EQUITY,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.554084981516003,0.0498740778304338,-0.00213858980646451,0,0,0,0,-0.0780579927280786,0,0,0,0,0,-0.0355275972652733,0,0,-0.0232814298011281,0,0,0.0742037674299815,0,0,0,0,0,0,0.214298967395642,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0
X600000.CH.EQUITY,0,0.213070006119624,0,0,0,0,0,0,0,0,0.00625458018118483,0,0,0,0,0.375908568205636,0,0,0,0,0,0.0292511987659117,0,0.0503495672426965,0,0,0,0,0,0.0456458575769771,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.0475555426232198,0,0,0,0,0,0.00696095489491976,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0.109923049062172,-0.0020984746040955,0,0,0.0166697207122506,0,0,0,0,-0.0769145434435417,0.14131686555924,0,0,0,0,0,0,0,0,0.000501302227761685,0.147666293321318,0,0,0,-0.105567097788275,0,0.0998195101859195,0,0,0,0,0,0,0,0,0.318956578518116,0,0.274477748755238,0,0.0119230224031652,-0.637393242179024,0,-0.0701166685793143,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.12555924602361,0,0,0.0601593639144577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155228804234802,0,0,-0.0579079771396182,0,0,0,0.308180979372147,0,0,0,-0.137077922742909,0,0,0,0,0,0.165820200944468,-0.0300289009149059,0,-0.0393821128127751,0,-0.0462162263041583
X2388.HK.EQUITY,0.0257013972030081,0,0,0,0,0,0,0,0.0844866960864348,0,0,0.0224744307359588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227111326288966,0,0,0,0.375771904881896,0,0,0,0.111939231962179,0,-0.277350379438387,0,0,0,0.0829808810221936,0.180542493610021,0,0,0.0916378634852922,0,0,0,0,-0.149769107259433,0,-0.0831394592675853
X300059.CH.EQUITY,0,0,0,0,0,0,0.0163998082731159,0,0.0610820522819415,0,0,0,0,1.38777878078145e-17,0,-0.00146323105380623,0,0,0,0,0,0,0,0,0,0,-0.162941902126404,0,0,0,0,0,0.0962842524205035,0.156271539932368,0,0.313278025177902,0.00280522878065618,0,0,0,0,0,0,0.023899642255424,0,0.31186791417916,0,0,0,0,0,0
X601998.CH.EQUITY,8.67361737988404e-19,0,0.0602584765021905,0,0.242130571169536,0,0,0.129119836637159,0,0,0,0,0,0,0,0.219815322537485,0,0.269254581388654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0521644434407162,0,0,0.168701101690818,0,0,0,0,0.105444678250109
X600016.CH.EQUITY,0,0,0.144573726427066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116605512557606,0,0,0,0,0,0,0,0.0722811823779816,0,0.0804755121444626,0,0.0951464152601067,0,0.719203574493551,0,0,0,0,0,0,0,0,0,-0.399249204583103,0.231520357356622,0,0,0,0,0,-0.155956053174382,0
