,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.386949001015834,0.23270452980148,0,0.193568042014306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109823917343006,0,-0.0985302284141564,0,0,0,0,0,0,0,0,0,0,0,0.257710396502576,0,0,0,0,0.0130996193085344,0,0,0,0,-0.149870946463352,0,0,-0.19973642077793,0,-0.0572745991279721
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00404915943917357,0.104803935580214,0,0.0453455485199114,0,0,0.332607293363491,0,-0.0176638604429752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0751655959185711,0.306444432982592,-0.048636066132165,0.0692102575252676,0,0.23971695247153,0,0,0,0,-0.0988320641032569,0,0
X601939.CH.EQUITY,0.296300885211771,0,0,0,0.0883449299232606,0,0,0,0,0,0,0,0,0.113522150151268,0,0,0,0,0,0,0.0382158758524715,0,0,-1.38777878078145e-17,0,0.294134983381662,0,0,0,0,0,0,0.131669689990103,0,0,0,0,0,0.00151247117084238,0,0,0,0.030105037026858,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.134928631604961,0,0,0,0,0.0441320925846937,0,0,0.0710394761218178,0.0896985926357159,0,0,0,0,0,0,0,0,0,0,0.100956765390442,0,0,0,0,0.129970712532606,0,0,0,0,0,0,0,0,0.046425182890135,0,0,0.0788002960848132,0,0.0670139353715774,0,0,0,0.271753714424682,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.119752431528938,0,0.210847242137229,0,0,0,-0.115382310973449,-0.0732859290662858,0.103484064036436,0,0,0,0,0,0,0,0.0973023001585365,0,0.177674837194228,0,0,0.498146565503005,0,-0.137846183096131,0,0,0,0,0,0,0,0,-0.125711271001001,0,0,0,0,0,0,0,0.190586867474965,0,0,0,0,-0.240075203965817,0,0,-0.236539777681557,0
X601988.CH.EQUITY,0.0763654772607951,0,0,0.279269625082826,0,0,0,0,0,0.194941418391137,0.182313339717069,0,0,0,-0.0175083355238321,0,0,0,0,0,0,0,0,0,0,0,0.0917425245029897,0,0,0,0,0,0,0,0,0,0,0,0,0.0961974928340074,0,0,0,0.0510386101434673,0,0,0,0,-0.0362307225059556,-0.0499865685005036,0.137519002828382
X600036.CH.EQUITY,0,0.326845095483719,0,0,0.0223088413233882,0,0,0,0,0,0,0.136605225160699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237452129117041,0,0,0.045914263079264,0.118329380150439,-0.170600191377243,0,0.0997286682871352,0.041384238673923,0,0,0,0.19903320865705,0,0,0,0,0,0,0,0,0,-0.171220676560938,0
X1299.HK.EQUITY,0,0.031456937392461,0,0,0,0,0,0,0,0,0,0,0,-0.0932124002730983,0,0,0,0.287862979957784,0.144807249405174,0,0.289790715630253,0,0,0,0.212394179807179,0,0,0.0259094156842661,0,0,0,0,0,0,0,0,0,0,-0.112680667505275,0,0,0,0,0,0,0,0,0,0,0,-0.191784339720287
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0338814292035403,0,0.0292863641342683,0,0,0,0.233152464831715,0,0,0,0,0,0.116729448018808,0,0.0745851730295623,0,0,0,0,0,0,0,0.0725483506788866,0,0,0,0,0.112083088405615,0,0.178305014851475,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.052130187119243,0.0282542824544221,0.0531976397624244,0.013769239909182,0.110161502267309,0.382758225918425,0,0,0,0,0,0.152892331480628,0.0941570074140848,0,0,0,0,0,0,0,0,0.0217499104520541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776238708784719,0,0,0.0947326246919617,0,0,0
