,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.119245451745978,0,0.0724570527946316,0,0.024022237024119,0,-0.0167552810553937,0,0,0,0.39471325712726,3.46944695195361e-18,0,0,-0.0925658754352745,0,0,0,0,0,0,0,0,0,0,0,0,0.212730477644532,0,0,0,0,0,0,0,0,0,0.229487761952496,0,0,0,0,0.0179865569668898,0,0,0,0.0544518400487637,0,0,0,0.128947575031618
X601318.CH.EQUITY,0,0,0,0,0,0.135906882812954,0,0,0.11049434309816,0,0.17912115679454,0,0,-0.0751814077910977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125517181999792,0,0,0,0,-0.218526956701082,0.261600456257564,0,0.0739126394152303,0.129051527236037,0,0,0,0,0,0.208454998081984,0,0
X601939.CH.EQUITY,0.185708283063206,-0.00275735452343513,0,0.282059414171183,0,0.12466055121856,0,-0.0626435209136606,0,0,0,0,0,0,0.096216983355802,0,0,-0.0215535063922614,0,0,0,0.0940239900566817,0,0,0,-0.10229645187574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471308192368552,0,-0.0182166510017368,-3.46944695195361e-18,0,0,0,0,0,0,0.0202366266945286,0,0
X601288.CH.EQUITY,0.305945870432869,0,0.198831922048795,0,0,0.206778437076935,0,0,0.115660267568038,0,0,0,0,0.0394446024826763,-0.0216885985814305,-0.147008244984722,0.0750436090957786,0,0,0,0,0,0,0,0,0,0.0233429762475667,0,0,0,0.00330049082594841,0,0,0,0,0,0,0,0,0.131458438608913,0,0,0,0,0,0,0,0,0.181243094634471,0,0,-0.0660604794275348
X5.HK.EQUITY,0,-0.124779759035047,0.0277188736948385,0.285655305023818,0,0,0,-0.24804091878897,0,0,0,0,0.146136700536526,0,0,0,0,0,0,0,0.539819225788144,0,0,0,0,0.30220504762189,-0.0109762481863052,0,0,0,0,0,0,0.0223830135250789,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200674564689512,-0.0718028062313333,0,0,0
X601988.CH.EQUITY,0.207498434684257,0,0.236961381923696,0.0301176731412717,0,0,0,0,0.0775511331381849,0,0.0783639309381054,0,0,-0.275471662507097,0,0,0,0,0,0,0,0,0.0545619811335272,0,0.211173799293963,0,0.143371527506403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132344894023177,0,0,0,0,0,0,0,0,0.0752837105167447
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0970232742147854,0,0,0,0,0.0518400826978916,0,0.301754739234517,0.244950599178389,0,0,0,0,0.0977638934653003,0,0,0,0,0,0,0.00901417380719517,0,0,0,0.0603786160887377,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0228397248718242,0,0,0.0912044691330452,0,0,0,-0.0012735509547593,-0.0343927645697416
X1299.HK.EQUITY,0,0,0,0,0,-0.0341759095141926,0.0696072213866422,0,0,0,0.140513641906239,0,0,0,-0.146557880204467,6.93889390390723e-18,0,0,0.376503174614172,0,0.254054930629368,0,0.0430324316576133,0,0,0,0.104994621958743,0,0,0,-0.00407305182942524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.275265982111218,0.269645308468016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055414711532683,-0.0268791588609574,0.042681795188115,0,0,0,0,0.0240939105329733,0,0.0218589486856535,0,0.0414241736855903,0,0,0,0,0,0,0,-0.240327503225101,0,0,0,0,0.17214458468754,0,0,0,0.142258563195209,0,-0.105685201920792,0,0.149898990072011
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504650546251293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
