,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,-0.213473233809358,0,0,0,0,0,0,-0.0562948460763979,0.16591488487447,0,0,0,0,0,0,0,0,0,0,0,0,-0.209948075161943,0,0,0,0,-0.170276158971498,0,0,0,0,-0.237412690668045,0,0,0.0560396555175307,0,0.734085065436562,0,0.330801891913973,0,0,0,0,0,0,-0.0182599367980426,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0525100592862195,0,0.0705285406541396,0,0,0,0,0.07459983968554,0,0,0,0,0,0,0,0,0,0.194045498606095,0,0,0,0,0,0,0,0,0.0287171703487786,0,0,0,0,0.310947521091166,0,0,-0.0125627193618949,0,0.198639365268219,0,0,0,0,0,0,0,-0.0537802884432574
X601939.CH.EQUITY,0.323670645386284,0,0,0,0,0,0,0,0,0.0151939804226257,0,0,0,0,0,0,0,0.131738035274436,0,0,0,0,0.024662834220308,0,0.0224262594207549,0,0,0,0.138657531854188,0.0996780659125761,0,0,-3.46944695195361e-18,0,-0.174244909427268,-0.0172591031925207,0,0,0.444481024018703,0,0,0,0,0,0,0,0,0,0,0,0.108938374257703
X601288.CH.EQUITY,0,0,0,0,0,0.000168115587352146,0,-0.197382195911207,0.112012585003255,0.00655507904308968,0.371266228306394,0.128282891437564,0,0,0.145832787525265,0,0,0,0,0,-0.0751169481706152,0,0,0,0,0,0,0,0,0,-0.553959225666453,0,0,0,0,0,0,0,0,0,0,0.13716248956506,0,0,0,0,0.266478853264637,0,0,-0.114739147793269,0
X5.HK.EQUITY,-0.154884027026392,-0.1048842414583,0,0,0,-0.0463787562694905,0,0,0,0,0,0,0,0,0,0.304265179797441,0,0,0,0.294370574461866,0.0470904350823182,0,0,0,0.417773545730821,0,0,0,0,0,0,0,-0.0247999378562509,0,3.46944695195361e-18,0,0,0,0,0,-0.172812956624265,0,0.1831147389946,0,0,0,-0.0188793461001126,0,0,0,0
X601988.CH.EQUITY,0.0400788117759605,0,0.0919831319751325,0.332084650234548,0,0,0.047244463935509,0,0,0,0.181277093363479,0,-6.93889390390723e-18,0,0,0,0.114698730427762,0.110579209988143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128929031839215,0,0,0,0,0.143143659868532,0.172023714497769,0,0,0,0,-0.0320888351243574,0
X600036.CH.EQUITY,0,0.242178258731199,-0.0113778478416956,0,0,0,0,0,-0.110796128598598,0.0614754197123888,0,0,0.534842706991648,0,0,0,0,0.0198793113716889,0,0,0.294764233388246,0,-0.105981093168204,0,0,0,0,0.0976419043937467,0,0,0,0,0.328903556759751,0,-0.155755629729621,0,0,0,0,0,0,0,0.107030230796676,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0923819477771531,0.0139392457070838,0,0,0,0,0,0.0248255980904928,0,0,0,0,0.144007301378011,0.222463820517112,0,0,0,0,0,0,0,0,0,0,0.0237326354272976,-0.00253478998481259,0,0,0.0207239001129889,0,0.304969469752019,0,0,0,0,0,0,0,-0.104677265662193,0,0,0,0,0,0,0.0777963542494571,0,0,0,0
X601628.CH.EQUITY,0,0.0323353590056472,0.00606914286712441,0.0454436429867767,0,0,0,0,0,0,0.0157525827150044,8.67361737988404e-19,0,0.326618873355206,0,0,0,0,0,0,8.67361737988404e-19,0,0.0763901037681323,0.00736757130982536,0,0,0,0,0,0,0,0,-0.0460487123186121,0,0,0,0.0556498111322495,0.230337572609928,0,0,0,0,0,0,0,0.13147803949944,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.299867617474813,0,0,0,0,0,0.191355223379708,0,0,0,0,0,0,0,0.254993541020638,0,0.0542175535464101,0,0,0.0881889282789784,0,0,0,0,0,0,0,-0.172544704796493,0,0,0,0,0,0,0,0,0,0.0875345517209988,0,0,0,0,0,0,-0.23011342866419
X601166.CH.EQUITY,0,0,0,0.255412527955196,0,0.135380838310632,0,0,0,0,0,0,0,0.453243584526836,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071742758379879,0,0,0,0,0,0,0,0,0,0,0.15115296951377,0,0,0,0,-0.0330758936116199,0,0,0,0,0,0,-0.105977991324159
X601319.CH.EQUITY,0.0358305460772299,0.0476472089464373,0,0,0,0.0191774688435085,0,0,0,0,0,0,0,0.0205709255894541,0,0,0,0.0613344470252672,8.67361737988404e-19,0,0,0,0,0,0.20803660302266,0,0,0,0,-0.0197816157695467,0.115984467297666,0,-0.0660360953424069,0,0,0,0,0,0,0.063553391729297,0,0.204871537345042,0,0,0,0,0,0,-0.0253378080513607,0.140381577281916,-0.0260671845083067
X600000.CH.EQUITY,0.0132522192215207,0,0,0,0,0,0.544323199238725,0,0,0.0126099351862988,0,0,0,0,0,0,0,0,0,0,0,0.0144097867647962,0,0,0,0.340051922730898,0,0,0.125526970437305,-0.0297112931554854,0,0,0.0471039862384515,0,0,0,-0.147540906512772,0,0,0.0564840493533498,0,0,-0.365557085044286,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,-0.245449011974474,0,0,0.463596393335611,0.000752728731335934,0.115516156532192,0,0.0901138832743066,0,0,0.244838725465046,0,0.254969300844268,0,-0.0728720200364903,0,0,0,0,0,0,0,0,-0.0649392486654715,0,0,0,0,-0.0119468643063336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193360629957388,0,0.0334230657464085,0.124661308761238
X16.HK.EQUITY,0,0,0,0,0,0,0,0.14705393826449,0,0.00143935888320041,0,0,0,0,0,0,0,0,0,0,0.0345310683492042,0,0,0,0,0.173818099828908,0,0,1.73472347597681e-18,0.154503449344093,0,0.180274273704006,0.066047964569958,0,0.0546544490297549,0,0,0,0,0,0.331328558257174,0,0,0,0,0.0661524100628668,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0.160562406870856,-0.0113879931238224,0,0,0,0,0,0,0,0.270429581260615,0,0,0,0,0,0,0,0,0,0.110078202759627,0,0,0.425657934871414,0,0,-0.340646185081171,0,-0.198261302809068,0.466288689672644,0,0,0,0,0,0,0,0,0,0.169392871409345,0,0,-0.109341040642483,0,0,0,-0.382492008812595,0
X11.HK.EQUITY,0.167941411358558,0,0,0,0.107748891319877,0.0791933912252957,0,0,0,0,0,-0.0140245784970258,0,0,0,0,0,0,0,0.179222000325995,0,0,0,0,0,0,0.000300120116307482,0,0,0.0908920576071844,0,0.132949142538684,0.213320332583508,-0.0539879152611254,0,0,0,0,0,0,0,0,-0.00545400099634377,0,0,0,0,0,-0.0761685722919575,0,0
X388.HK.EQUITY,0,0.147302251133693,0,0,0.309104704966269,0,0,-3.46944695195361e-18,-0.0941229379443141,0.00650324002183307,0,0,0,0,0,0,0,0,0,0.301838982082115,0,0,0,0,0.0495627531931395,0.160478945779407,0,0.0191100566545377,0,0,0,0,0.00192583189975438,-0.261608089658948,0,0,0,0,0,0,0,-0.0495469055596142,0,0,0,0,2.16840434497101e-19,0.194683545852372,0,0,0
X600030.CH.EQUITY,0.0503633812130116,0.0270498216468647,0,0,0,0.209352691859067,0,0,0,0,0,0,0,0,0,0,0,0.0713109759298619,0,0,0,0,0,0.0516240606748391,0,0,0,0,0,0,0,0,0,0,0,0,0.354241138462204,0.0300674643635139,0,0.0773860636987875,0,0,0,0,0,0,0,0.107116432373709,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.0845247360887734,0,0,0,0,0,0,0,0,0.107148272026689,0,0,0.240735751124856,0.225279561046864,0,0,0,0,0,0,0,0.0344264715906757,0.259667583458675,0,0.0857713688516868,0.228627483486658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.131452288410738,0,0.461144446354643,0,0,0,0,0,0,0,0,0,0,0.202941234799155,0,0,0,0,0,-0.160910781212363,0.0165963556981828,0.0555058449943567,0.133570537217221,0,0,0,0,0,0,0,0,0.0247580830903236,0,0,0,0,0,0,0,-0.0946418853734222,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.306965129410303,0,0,0,0,0,0,8.67361737988404e-19,0.0756815950695686,0,0,0,0,0,0,0,0,0,0,0,0.0833121989688548,0.119755576864761,0.20075200830007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476176663787682,0,0.0473872569012254,0,0,0.0360079070440015,0,0,-0.126024294298607,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0.11087952224723,0,0,0,0,0.0292317253411911,0,0.0382052465070341,0,0,0,0,0,0,0,0,0.17997435974832,0.00161219422296857,0.37178589522502,0.223908327692813,0,0.114437011081808,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.095521989169561,0,0,0,0,0,0,0,-0.0307560112280705
X000001.CH.EQUITY,0,0.0574792484826356,0,0,0,0,0,0.0568293630449344,0,0,0,0.142679947827345,-1.73472347597681e-18,0,0,0,0,0,0.00921373919624472,0,0,0,0,0,0,-0.303025936764087,0,0,0,0,0,0.23010310829067,0,0,0.0489197421208258,0,0,0,0.374025579509562,0.0537842738291083,0,0,0.0778834809107627,0.0435671045714006,0,0,0,0.0710604477902205,0,-0.053534888208042,0
X601998.CH.EQUITY,0,0,0,0,0.0891536584728066,0,0,0,0,0,0,0.116606172969937,0,0,0,0,0,0.290726365754871,0,0,0,0,0.0692769158379015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00563735878158038,0.109982358521656,-0.0964383073093707,0,0.209637923765248,0,0.0525586052592477,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0.0462520953866204,0,0,0,0.0404910794861436,0,0,0,0,0,0,0,0,0,0.362148896804756,0,0,0,0,0,0,0.135130578853537,0,0,0,0.0261869049516536,0.255346552139263,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.221023056763589,-0.129324415197941,0.0672244352373482,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0360662984677771,0,0,0,0,0,0.15619013168736,0,0,0,0,0,0,0.253302522446631,-0.140422149173475,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.111804581754631,0,0,0,0,0,0,0,0,-0.110388531985699,0,0,1.73472347597681e-18,0.140474257382016,0.197479805837135,0,0,0
X601818.CH.EQUITY,0,0,0,0,-0.0732127517784627,0.317385344105918,0.347281404530837,0,0,0,0,0,0,0,0,0,-0.000749358209695251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899037498944102,0,0,0,0,0,0,0,0,-0.0411626396780697,0.023122550829474,0,0,0,0,-0.0490284314962462,0,0
