,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0181197797297893,-0.0376223468386924,0.213738667099441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200765645434755,0,0,0,0,0,-0.306966283677748,0,0,0,0,0,0.787227284451915,0.212600650756601,-0.175332495988158,0,0,-0.0825119788698211,0,-0.000120370523605133,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.137840581457473,0,0.125934426341891,0,0,0,0,0.0173522679335213,0.0517189534539892,0,0,0,0,0,0,0,0,0,0.0777482590515139,0,0,0,0.0931889162548647,0.0190199267613088,0,0,0,0,0,0,0,0.309450104974891,0,0,0,0,0.0344682529456741,0,0.0215329059985054,0,0,0,0,0,-0.0233826532088557
X601939.CH.EQUITY,0.28722928870119,0,0,0,0,0.0101274647206954,0,0,0,0.0336126018618731,0,0,0,0,0,0,0,0.0696357367503441,0,0.0288979733427537,0,0,0,0.0399704075858968,0,0,0,0,0.143689787260892,0.0942447620696213,0,0,0,-0.129358077951527,0,0,0,0,0.425511013752024,0,0,0.0202279782688315,0,0,0,0,0,0,0,0,0.141279610291467
X601288.CH.EQUITY,0,0,0,0,0,0.00756300817576187,0,-0.205770331500643,0.200318359535269,0,0.399026042800554,0,0,0,0,0.173249967441016,0,0,0,0,0,0,-0.0470203507650807,0,0,0,-1.73472347597681e-18,0,0,0,-0.536515223539248,0,0,0,0,0,0,0,0,0,0.291568373083554,0,0,0,0.0290065284588783,0,0,0.0587367711892516,0,-0.0758337095751003,0
X5.HK.EQUITY,-0.131954132950517,-0.0364035722967544,0,0,0,1.73472347597681e-18,0,0.150878918408808,0,0,0,0,0,0,0.422936458504904,0,0,0,0,0.330144209499814,0.186559768047958,0,0.17071173320019,0,0,0,0.0308409558183064,0,0,0,0,-0.170172129738592,0,0,0,0,0,0,0,0,0,-0.171416468806787,0.208229661884613,0,0,0,-0.0259575386991629,-0.114019161213062,0,0,0
X601988.CH.EQUITY,0.072801555310708,0,0.0351675507041536,0.0395279481037651,0.0683516109603813,0,0,0,0,0,0.254489855262314,0,0,0,0,0,0.0875094690920218,0.123724938625047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0729929187221124,0,0.150620706305006,0,0,0,0,0.181728253608963,0.198178492398828,0,0,0,0,-0.0109229044801407,0.0576568738734194
X600036.CH.EQUITY,0,0.18309079425582,-0.0475652328828662,0,0,0,0,0,-0.253477405385423,0.476471219318583,0,0.35180201815029,0,0,0,0,0,0,0,0,0,0,0.0785067526400753,-0.0888926989452342,0,0,0,0.0724669275654635,0,0.065272057011425,0.102304615729277,0.137603357219538,0,-0.133844424718062,0,0,0,0,0,0,0,0,0.176607080866842,0,0,0,0.0267853572766431,0,0,0,0
X1299.HK.EQUITY,0,0.103376388908526,0,0,0.0735805153330535,0,0,0,0.0987022335440304,0,0,0,0,0.0400248636898076,0,0.176532948859065,0,0,0,0,0,0,0,0,0,0.0837841462220804,-0.0118790853291753,0,0,0,0,0,0.240418692488784,0,0,0,0,0,0,-0.0632066474226696,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0633451037007794,0.0404423549465955,0.0586215729840026,0,0,0,0,0,0,0,0,0,0.338732196547533,0,0,0,0,0,0,0,0,0,0.0521844171635103,0,0,0,0,0,0,0,-0.0546428213370824,0,0,0,0.0788740084281867,0,0.199207472553821,0.095775660301733,-0.0693370672056959,0,0,0,0,0,0,0,0,0,0,-0.110565035684739
X601328.CH.EQUITY,0,0,0.0161485144980157,0,0,0,0.230644420655808,0,0,0,0,0.238375452176642,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.273770696315708,0,0,0.139797300725333,0,0,0,0,0,0,0,0,0,0,-0.198189784533307,0,0,0,0,0,-0.04432351942708,0.108422095330808,0,0,0,0,0,0,-0.24199856782483
