,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0173266042758213,0,0,0,0,0,0,0,0,0,0,0,0,-0.113986799392849,0.484466424351051,0.721965319564535,0.0222653148664327,0,0,0,0,0.194881876140147,-0.21818506970364,0,0,-0.302495635272442,0,0,0,0,0,-0.0262907780260322,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0830044081552068,0,0,0,-0.022999797485457,0,0,0,0.0707367726700754,0,0,0,0,0,0.307581422205669,0.00694715646342009,0,0,0,0,0,0,0,0.0695649403807767,0.0878870986404138,0,0,0,0,0,0,0.286846064156518,0,0,0,0,0,0,0,0,0.0601442530603474,0,0,0,0,0,0.082963217756681
X601939.CH.EQUITY,0,0,0,0.820324797021738,0,0,0.0330610854507379,0,0,0.0235549319478201,0,0,-0.0638072787080041,0,0,0.0597221443361214,0,0.0721250288098649,0,0,0,0.000865281482306298,0,0,0,0,0,0.0602922011241833,0,0,0.0216756061729687,0,0,0,0,0,0,0,0,0,0,0,0.0218389162963073,0,0,0,0,0,0,0.0305462053243202,0,0
X601288.CH.EQUITY,0,0,0.852333451137557,0,-0.0839972817318156,0,0,0,0,0,0,0,0,0,0.00741922493528412,0.0602125729618854,0.0688630241407933,0.141653371877471,0,0,0,0,0,0,0,-0.0885727489714824,0,0.0244864538192915,0,0,0,0,0,0,0,0,0,0,0,0,-0.154705747747725,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0792143897064475,0.0870793591894689,0,0.392010508804797,0,0,0,-0.0296657710650363,0,0,0,0,0,0.0614988245425525,0,0,0,0,-0.019488302376261,0,0,0,0,0,0,0,-0.0177950789967505,0,0.219332318797158,0,0.210803780626474,0,0,0,0.244374346220203,0,0,0,0.12009593886238,0,0,0,0,0.122561966818852
X600036.CH.EQUITY,0,0,0.374070291202339,0,0,0,0,0,0.0171702353570149,-0.00555310441499931,0,0,0,0,0,0.131723444087128,0,0,0,0,0,0,0,0,0,0,0,0.168580182109423,0.00635730125346417,0,0.184862360411775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330459157044613,0,0.01608753934641,0,0,0.0377975660223778,0,0
X601988.CH.EQUITY,0,0,0,0,-0.0195720434578824,0,0,0,0,0,0,0,0,0.894008528779721,0,0,0,-0.403520174541274,0,0,0,0,0,0,0.368161698983656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.070272530783172,0,0,0,0,0.0175286819300217,0,-0.0380450474618944,0.0860085229249438
X1299.HK.EQUITY,0,0,0,0,0.269625720384824,0,0,0,0,0.265249974307407,-0.0500324251149392,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175997407072318,0,-1.73472347597681e-18,0.331009611585197,0.146822632891149,0.184399890168767,0,0.173493779797864,0,0,0,0,0,0,0,0,0,0,0,0.0023966839880346,-0.0590081126449924,0,0.138059102211102,0,0,0,-0.041209166295025,0.0714013400775911
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277113766294036,0,-0.267514972758136,0,0,0,0,0.0697147053342461,0,0,0.391363737773174,0.2366558538167,0,0,0,0,0,0,0,0,0,0.078529533253694,-0.186431022205381,0,0,0,-0.12404741340416,0.0818299101002323,0,0,0,0,0,0,0,-0.102300417617184
X388.HK.EQUITY,0,0,0,0,0.352763672869895,0,0,0,0.093677408163423,0,0,0,0,0,0,0,0,0,-0.410773085721213,0,0,0,0.02398420479785,0.328538907735537,0,0.198785867658104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121976264697826,-0.187435847888597,0,0,0,0,0,0.0412620047204894,0,0.0777459736078755
