,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.243670603469305,0,0.178330642685057,0,0,0,0,0,0,0.198882521119038,0,0,0,0,0,0,0,0,0,0,0,0.0492020683699595,0,0,0,0,0,0,0.129543163081418,0,0,0,0,0,0,0,0,0,0,-0.0640399002175423,0.0398914311209949,0,0,0,0,0,0,0.0232988659142852,-0.0109049956159715,-0.209674932124634,0
X601939.CH.EQUITY,0.484199427014078,0,0,0.24946203391843,0,0,0,0,0,0,0.020954774429523,0,0,0.0395870211120129,-0.163425012864358,0,0,0,0,0,0,0,0,0,0,0.176346598834667,0,0,0,0,0,0,0,0,0,0,0,-0.014026176850722,0,0,0,0,0,0,0,0,0,0.0418127717991332,0.068676942634064,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.152115166501465,0.160675004362274,0,0,0,0,0,0,0.0309731349727221,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.136964652411634,0,0,0,0,0,0.0569381609425964,0,0.0308150399255032,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.296449946143035,0.0946739886876184,0,0,0.174298475763976,0,0,0,0,0,0,0,0,0.184992321094737,0,0,0,0,0.0447415534701544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119218364280652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.484414527584687,0,0,0,0,0,0.307106354951325,0,0,0,0,0.0862333160877901,0.19023942126336,0,0.040169143243384,0,0,0,0,0,0,0,0,0.0494768792742487,0,0,0,0,0,0,0,0,0,0,-0.536191238335562,0,0,0,0,0,0,0,0,0.0890526872249547,0,0,0,0,0.223442743353352
X600036.CH.EQUITY,0,0.0497363645433239,0,0,0,0,0,0,0,0,0,0,0.16994980547089,0,0,0,0,0.0286881408720668,0,0,0,0,0.207931591314662,0.013329797537865,0,0,0,0,0,0,0,0,0.357865456759122,0,0,0,0,0,0,0,0,0.112113666673335,0,0.142498790717513,0,0,0,0.00284463424108597,0,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.212712225115564,0,0,0.434887920551538,6.93889390390723e-18,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0708877243005617,0,0,0,0,0,0,0,0,0,0,0.0405805293098921,0,0.0777521349194106,2.16840434497101e-19,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,-0.116661580339058,0,0,0,0,0,0,0,0,0,0,0.268101184014554,0.137838804260713,0,0,0,0,0,0,0,0,0.0381493966416457,0,0,0,0,0,0,0,0,0.255006144644225,0,0,0,0,0,0.198068991847278,0,0,-0.0639290521757324,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363041620748175,0,0,-0.0781773693335529,0,0,0,-0.405456192643432,0,0.629779554417928,0,0.0661278580007786,0,0.695753463613482,0,0,0,0,0,0,0,0,0,0,0.0433631222816394,0,0,0,0,0,0,-0.135913218946036,0,0.257831407142272,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.0832444651162737,0,0,0,0,0,0,-0.0971906894632888,0,0.189837042209768,0,0,-0.209070208925533,0.125363004523317,0,0,0.23000139654128,0,0,0,0,0,0,0,0,0.106528346882827,0,0,0,0,0,0.477423027246985,0,0.163455525457084,0,-0.171489184561228,-0.145741429867915,0,0,0,0,0,0,0,0,0,0,0
