,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.158058273788592,0.535265173422687,0,0,0,0,0,0,0,0.0869484634915992,0,0,0,0.192905017243949,0,0,0.0193294111039876,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0303476954344559,0,0,0,0,0,0.0569141704596946
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0766553121279124,0.246944481854512,0,0,0,0,0,0,0,0,0.327847643364969,0,0.0906285861742868,0.0574180456608737,0,0,0,0,0.0921474161629186,0,0,0,-0.0128884608374193,0,0,0,0,0,0.0267390461274847,0,0.00909264805168823,0,0.0425975026468861,0,0,0,0,0,0,0,0,0.0119313020779856,0,0
X601939.CH.EQUITY,0,0,0,0.661929337227424,0,0.0545569840468898,0,0,0,0.261794406406857,0,0,0,0,0,0,0,0,0,0,0.058767563272271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015821133720594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00363504888189663
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.25942965626427,0.0344005094224489,0,0.757326330625761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132000651237462,0,0,0,0.11254631371223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.154173893393761,0,0.306773244489094,0,0,0,0,0.0445034373247571,0,0,0,0,0,0,0.0211653482990858,0,0,0,0,0,0.0149527334771899,0,-0.144295703756119,0,0,0,0,0,0,0,0,0.112303020657757,0,0,0.291273557275433,0,0,0,0,0,0,-0.0588661234618822,0,0.0602276478429755,0,0
X601988.CH.EQUITY,0,0,0,0,0.324226173527719,0,0,0,0.199185371960403,0,0,0,0,0,0,0,0.0286979889978395,0,0,0,0,0,0,0,0.0604512037400627,0,0,0,0,-0.166735765508858,0,0,0.0892139916306104,0,0,0,0,0,0,0,0,0.108589537273556,0,0,0,0,0,0,0,-0.15156863273564,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.441156442537665,0,0,0,0,0,0,0,0.187279538368148,0,-0.115035069639396,0,0,0,0,0.204542539929629,0,0,0,0,0,0.176381103999049,0,0,-0.0112271755087264,0,0,0,0,-0.0124930411476055,-0.198443515984454,0,0.152867723882142,0,0,0.125948905487773,0,0,0,0,0,0.0102501765563789
X1299.HK.EQUITY,0,0,0,0,0.213276153138976,0,0,0,0,0,0,0,0,0,0,0,0.194353867543343,0,0,0,0,0,0,0,0,0.0672706531969844,0,0.0940815858849972,-0.0749684232971204,0.000601678565809307,0.0999837608011056,0,0,0,0,0,0.41460281541842,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475428340939209
X601628.CH.EQUITY,0,0.167055108969899,0,0.00497342114362607,-0.107366070063833,0,0,0,0,0,0,0.00754204731345363,0,0,0,0,0,0.184731497147603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206962547048361,0,0.344223070900969,0,0.0375276604385532,0.157972501900877,0,0.0810551146809746,0,0.0983319510139859,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.179044491024932,0,0,0,0.374854477749595,0,0,0,0,-0.00354880080115928,0.459797588591128,0,0,0,0,0,0,0,0.0481075317443303,0.186592771555619,0,0,0,0,0,0,0,0,0,0,-0.0389765388972421,-0.0920262614612015,0,0,0,0,0,0,0,-0.0433065602261111,0,0,0,-0.0970381279259487,0,0,0,0,0
X601166.CH.EQUITY,0.197797896773482,0,0.004927314429088,0.23192399029951,0,0,0,0,0,0,0,-0.0695192760748287,0.193728723198939,0,0,0,0,0,0,0.0505791492001674,0,0.0986851529978378,0,0,0,0,0,0,0,0,0,0,0,0,0.0260888307998742,0,0,0,0,0,0,0.111326569480161,0,0,0,0,0,0,0,-0.0807334365303911,0
X601319.CH.EQUITY,0,0,0,0,-0.0682526485494116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262095706554576,0,0.0452004132791796,0,0,0,0,0,0,0,0,-0.0649836635592999,0,0,0,0.21814941476757,0.0217245746946165,0,0,0.106924608899914,-0.245162958233124,0,0,0,0,0.359943571313375,0,0,0.126628169994496,0,0.0927190453164779,0,0
X600000.CH.EQUITY,0,0,0.20820010463986,0,0.0911616179617716,0,0,0,0,0.172748486093667,0.157271899153378,0,0,0,0,0,0,0,0.09830684450785,0,0.0458458409337568,0,0,0,0,0,0.294615094994121,0,0,0,0,0,0,-0.0559555605372615,0,0,0,0,-0.27776548413393,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.132800698221671,0,0,0.11335781897654,0,0,-0.119195461366775,0,0,0,0,0,0,0,0,0,0,0,0.166013767964286,0.224806774474306,0,0,0,0.114862300874761,0,0.444056967782145,0,0,0,0,0,0,0,0,0.109566375866481,0,0,-0.208135916544552,0,-0.0933999519713288
X11.HK.EQUITY,0,0,0.147068117214954,0,0.0459560448113779,0.249179421524064,0,0,0,0,0,0.139976475077463,0,0,0,0,0,0,0,0.0976507798553723,0,0,0,0,0,0,0,0,0,0.608816664282284,0,0,0,-0.160155277516098,0,0,0,0,0,0,0,0,0,0.253727717785446,0,0.0433844663760817,0,0,0,0,0.015007813441053
