,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.313807011505487,0,0.000445612974834773,0,0,0.354269903242252,0,0,0,0,0,0,0,0.0209575313108029,0,0,0,0,0,0,0,0,0.173987987527957,0,0.0226191994106558,0,0,0,0,0,0,0,0,0,0,0.105795864020913,0,0,0,0,0,0,0,0,0,0,0,-0.0307989178218809,0,0,0
X601318.CH.EQUITY,0,0,0.199636076660666,0,0,0,0,0,0.202355759451287,0,0,0,0,0,0.0997770235529339,0,0,0.080654061142526,0,0,0.160563085090322,0,0,0,0,0,0,0,0,0,0.024593245117554,0,0,0,0,0,0,0.0575111958690982,0,0,0,0.00523277605498897,-0.0323891405328565,0,0,0,0,0.026914979681997,0,0,0.0332170453938292,0,-0.154131828258747
X601939.CH.EQUITY,0.414121965626094,0.294297247724091,0,0,0,0,0,0.422387700804905,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0958556360598213,0,0,0,0,0,0,0.10702790868214,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0292126121377071,0,0,0,0,0,0,0,0,0,0,0.148847084282763,0,0
X601288.CH.EQUITY,0,0,-8.67361737988404e-19,0,0,0,0,0.532965189258606,0,0,-0.0771766662855179,0.0508928956315383,0,0,0,0,0,0.00419666923936772,0,0,0,0,0.0652471344650517,0,0.158573772318792,0,0,0,0.100894012942872,0,0,0,0.0511269229677318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407246828421036,0,0.0136277566573707,0.0137404462634595,0,0
X600036.CH.EQUITY,0,0.0574878749780432,0,0,0,0,0.120134683100504,0,0,0,0,-0.0658022074373426,0.0653294703775721,0,0,0.171118737034932,0,0.244176137401588,0,0,0,0,0,0.212812646031482,0,0.112770070388568,0.0497283118379381,0,0.0925081432530382,0,0,0,0,0,0,0,0,0,0,0,0.0488185910911296,0,0,0,0,0,0,-0.0995101204747495,0,0,-0.181424946532555,0.0261827258749673,0
X601628.CH.EQUITY,0.0677921825530636,0,0,0,-0.0121798257297069,0,0,0,0,0,0,0.0737872798545012,-0.0720879670226684,0,0,-0.273807176852408,0,0,0,-1.73472347597681e-18,0,0.0168133271821465,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0931396769086925,0.632991539497543,0,0,0,0,0,0,0,0,0.0156086465735028,0,0.0399376558650242,0,0,0.0643395282125494,0,0.0186553493248106,0.199011400050198,0
X1299.HK.EQUITY,0,0,-0.0423298547642492,0,0,0,0,-0.0337393396259501,0,0,0.0930813686918962,-0.0215000605468864,0,0,0,0,0,0,0,0,0,0,0.128182130329845,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0294140510931495,0,0,0,0,0.0600749727248251,0,0.128909842144695,0.115037091736153,0.139686861500877,0.153381509256191,0,0,0,0,0,0,0.284070448384163,0,0,0.0253290129510974
X601988.CH.EQUITY,0.171911850470657,0,0.0906642203446902,0.378663918177096,0,0,0,0,0,0,0,0,0.244376631045946,0,0,0,0.0704719783876112,0,0,0,0,0,0.0325041614595106,0,0,0,0,0,0,0,0.119051091176917,0,0,0,0,0,0.0170910550565928,0,0,0,0,0,0.0181045231587338,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.124610759707856,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0884595369104677,0,0,0,0,0,0,0.238582034932562,0,0.18682696327982,0,0,0.142667073815705,0,0,0,0,0,0,0.0545173021577194,0,0,0,0,0,-0.0669946088379689,0.053033734058492,0.197494123746476,0,0.27096966756809,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.124453323535532,0.0587690150866203,-0.0151928909282717,0,0,0,0.0121926158700393,0.0591443007961635,0.144204321454137,0,0,0.114757631488884,0,0,0,0,0,0,0,0,0,0,0.0878613633129184,0,0.423293275303619,0,0,0,0,0,0.0280383460828481,0,0,0,0,0.034530522221134,0,0,0,0,0,0,0,0,-0.105322614245497,0,0,-0.0974050669966151,0
