,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0224276079536374,0,0.704566118422952,0,0,0,0,-0.0298265395627899,0,0,0,0,0,0,0,0,0.0989740531171212,0,0,0,0,0,0,0,0,0,0,0.0404848823622737,-0.0354307283741077,0,0,0,0,0,0,0,0,0,0,0,-0.0183311965985443,0,0,0,0,0,0.156254914755774,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0605930209470732,0,-2.16840434497101e-19,0,0,0,0,0.15947716059639,0,0,0,0,0,0.474111504863348,0,0,0,-0.039247737622456,0,0,0,0,0,0.056289821959608,0,-4.33680868994202e-19,0,0,0.0783546840174214,0,0,0.0641768382072842,0,0,0,0,0,0,0,0,0,0,0,0.0140117225762138,0,0.128755982892476,-0.0164267872652183
X601939.CH.EQUITY,0,0,0,0,0.519990682843738,0,0,0,0,0,0.204728977217699,0,-0.0710306822928503,0,0,0,0,0,0,0,0.0244963165218092,-6.93889390390723e-18,0,0,0.449666559835748,0,0,0,0,0,0.0197097504944424,0,0,0,0,0,0,0,0,-0.177570996897072,0,0,0,-0.0529153401179556,0,0,0,0,0,0,0,0,0.0595996040234747
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0385798237185808,0,0,0.231412841226051,0,0,0,0,0.153664004626802,0,0,0,0.206548184750348,0,0,0,0,0,0,0,0,0,0.0220612668687507,0,0,0,0.204659121403521,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0.0890773968756635,0,0.105784870885638,0,0,0,0
X601288.CH.EQUITY,0.085108523485689,0,0,0,0,0,0.071961475919936,-0.0296862539585414,0,0,0,0,0,0.0388579217060076,0,0,0.278811442213399,0,0,0,0,0,0,0,0.405402597083307,0,0,0,0.0357776672387405,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197282605448366,0,0,0,0.00410485018625911,0,0,-0.029458979716831,0,-0.111755721733764,0.0154845807530448
X600036.CH.EQUITY,0.0111567602604773,0.243255473993252,0,0,0.0804286653258228,0,0,0.128911930923939,0,0,0,0,0,0.280415233398189,0,0,0,0,0.116918261939724,0,0,0,0,0,0,0.254451778168043,0,0.0659477882345942,0,0.0166320704225572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023662426096671,0,0,-0.0231787737883475,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.260379425063455,0.306917370950138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205755351098188,0,0,-0.0303271457001643,0,0.115495199488949,0,0,0,0,0,0.20888625072691,-0.0547021832348427,0,0,0,0,0,0,0,0,0,-0.0287399686966283,0,0.112787554005147,0,0,0,0,0,0,0,0.0783414407315988
X1299.HK.EQUITY,0,0,-0.221051900387411,0,0,0,0,0,0,0.237708930919489,0,0,0,0,0,0,0,0,0,0,-0.137199194381378,0,0,0.20427105900962,0,0,0.3110140466273,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0783776653988662,0,0,0.0961886418424833,0,0.0609723481311156,0.0903695588330808,0.135491512390989,-0.00587693974505795,0,0,0.0209418526914939,0,-1.38777878078145e-17,0,-0.0823626146496907,-0.0680168449273754
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.178799898771013,0,0,0,0,0,-0.159631459281404,0,0,0,0,0.205568281202367,0,0,0,0.0692674642781959,0,0,0.399880399718286,0.0599715208482425,-0.0492495801779892,0,0,0,-0.0386920928802997,0,0,0,0,0,0,0.215338085059692,0.181168099926108,0,0,0,0,0,0.125335602706107,0,0,0
X388.HK.EQUITY,0,0.0422724940805582,0,0,0,0,0,0.0293255376590347,0,0,0,0,0,0.020675562786813,0,0,0,0,0,0,0.0814871495088102,0.212583320200193,0,0.0828548326940255,0,0,0,0,0,0,0.19848551715316,0,0,0,0,0,0.194792185687264,0.148596252005235,0,0,-0.165607477468004,0,0,0,0,0,0.222910793507133,0,0,0,0,0.0766330449793422,0
