,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.219122389410602,0,0.406420751389478,0,0,0,-0.0117994411264114,0.162464742966205,0,0,0.0731454148362209,0,0,0,0,0,0,0,0,0,0,-0.0780884620330422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567708098179867,0,0.00658773861938226,0,0.122290324806598,0,0
X601939.CH.EQUITY,0.352681976838138,0,0,0.285823756849469,0,0,-0.0959218639606121,0,0,0,0.0027801239655342,0,0.139756391857199,-0.0642855841385903,0,0,0,0,0,0,0,0,0,0,0,0.0315866859523744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201208339006154,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141663750611138,0,0,0,0,0,0,0,0,0,0,0.0219239708283778,0,0,0,0.382654876916686,0,0,0,0,0,0,0,0.100822211304804,0,0,0,0.244498186915112,0,0,0,0,0,0
X601288.CH.EQUITY,0.463488055339206,0,0,0,0.251218574657214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994101888817736,0,0,0,0,0,0,0,0,0,0,0.0244297956577636,0,0.0318168832989856,0,0,0,0,0,0.0136017269632915,0,0.0720832616644902,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0738870337065385,0,0.441090762913737,0,0,0,0,0,0.272477452534036,0,0,0,0,0,0.100000444715973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147165465387367,0,0,0,0,0,0,0,0,0,0,0,0.0173814764122713,0
X600036.CH.EQUITY,0,0,0.023278194448777,0,0,0,0,0,0,0,0,0.342908293149415,0,0,0.0423723147259597,0,0,0,0,0,0,0,0,0,0.115426013189465,0,0,0,0,0.0295373116315477,0,0,0,0.0315184992737457,0,0,0,0,0,0.039626937284895,0,0.0816169506047742,0,0,0,0,0,0,0.279657940137051,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.11802639436256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471623538342315,0.203735231314153,0,0,0.0586793360873221,0,0,0,0.195133188307562,0,0,0,0,0,0,0,0,0,0,0,0.197602637006318,0,0,0,0,0
X5.HK.EQUITY,0,-0.178159774837157,0,-0.105993568519646,0,0,0,0,0,0,0,0,0,-0.036647858838937,0,0,0,0,0,0,0,0,1.23226224926375,-0.794692086155544,0,0,0.427560069667156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435827770503671,0,0,0,0,0,0,0,0,0,0.101906642785099,-0.0821560650974981,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0.221211631485417,0,0,0,0,0,0.0714615906287882,0,0,0,0.266294682450934,0,0,0,0.0865897236338608,0,0,0.0405148948480143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871597164688397,0,0,0,0,0,0,0,0.0344557175944147,0,0
X601658.CH.Equity,0,0,0,0.0984699798026345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324945065360223,0,0,0,0,0,0,0.364281767963544,0,0,0,0.132486597976798,0.0594036889522562,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0
