,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.379190105888924,0,0.0217828559857432,0,0,0,0.0279603641698559,0,0,0,0,0,0.0953062859678699,0.149108347788641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,4.33680868994202e-19,0.07818916348215,0,0,0,0,0,0,0.0355955133425877,0,0.00504427247974466,-0.00057500427749498,0,0.039000969684587,0,-0.0882522037522082,0,0
X601318.CH.EQUITY,0,0,3.46944695195361e-18,0,-6.93889390390723e-18,0,0,0,0,-0.0111088400557352,0,0,0,0,0.171692576128344,0,0,0,3.46944695195361e-18,0.328468277172216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20152502351876,0,0.0505651544375774,0,0,0,0,0,0.00331080715501133,0,0,0,0,0,-4.33680868994202e-19,0,0.144205040984453,0
X601939.CH.EQUITY,0,0,0,0,0.681195185963707,0,0,0,0,0.0136572379379376,0.242742404807495,0,0,0,0,0.0755695679119878,0,2.16840434497101e-19,0,0.00130041087091205,0,0,0,0.019599675853334,0,0,0.0228874705280425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046185338298579,0,0,0,0,0,0,0,0,0,0,0,0.0285324816922794
X601628.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.160333716057287,0,0.0669372241095604,0,0,0,0,0,0,0.335275844267697,0,0,0.196744967114477,0,0.0888626418345242,0,0,-0.00443348418740184,0,0,0,0,0,0.160792786387722,0.0343862819065455,0.0767435546430878,0,0,0,0,0,0,0,0,0,0,0,0.150681103210552,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.962265745359574,0,0,0,0,-0.0707681279041661,0,0,0.0715901061404515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019607166824852,-0.0474621716287114,0,0,0,0,0,0,0,-0.0170389393673558,0,0
X600036.CH.EQUITY,0,0.228066857431973,0.0740172246268275,0,0.159018818728378,0,0,0.0961261488668679,0,0,0,0,0,0,0.255796726690446,0,0,0.0865655355157485,0,0,0,0,0,0,0,0.203707078807708,0,0,0.0558058014978936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.144542995786057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603521086620348,0,0.0245848466790502,0,0,0,0,0,0,0,0,0,0,-0.0514130921487079,-0.0255814152543756,0,0,0,0,0,0,0,0,-0.0853336840191401,0,0,0,-0.090499457811479,0.908013207829569,0,-0.0555023252862943,0,0
X1299.HK.EQUITY,0,0,-0.0821665760940398,0,0,0,0,0,0,0.193161897214317,0,0,0,0,0,0,0,0,0,0,0,0,0.21419553401061,0,0,0.109519477252797,0.121020353877543,0,0,-0.0445385524062541,0,0,0,0,0,0,0.0133166868327309,0,0,0,0.0213188149108424,0.0818362470495041,0,0.15978635438453,-0.0272913857331495,0,0,0.14309517878891,0,0,0,-0.0624525314868087,-0.186332209536327
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.225294535522388,0,0,0,0,0,-0.0474531863193441,0,0,0,0,0,0,0,0.0826463149504881,0.345561359344449,0,0.126031499485298,0,0,0,0,-0.0545578187869023,0,0,0.0917939274929441,0,0,-0.0486753609175034,0.14719905544889,0,0.313561661398322,0.0339195220207472,0,0,0,0,0.0682645174176105,0,0,0
X388.HK.EQUITY,0,0.0977979654084177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161186850011472,0,0,0,0.103672134075352,0,0.0552777748175841,0,0,0,0,0,0,0.110915610691724,0,0,0.096614411160106,0,0,0,0.178364769354315,0.117185413312662,0.210246439103614,0,0,0,-0.260633557666224,0,0,0,0.302065753060584,0,0,0,0,0.0321643738564382,0
X601658.CH.Equity,0.128731052111713,0,0.259647580011894,0,0.0624075346502875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154380024614661,0,0.23338643749694,0,0,0,0,0,0,0,0,0.0417055985173284,0,-0.049831390672015,0,0,0,0.072367426534427,0,0,0,0.0750769692893605,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440128858296876,0,0,0.0046798366902571,0,0,0.128263886109746,-0.00938694560273708,0,0,0,0,0,0,0,0,0,0,0,0.225560985901818,0.02372877280445,0,0,0,0,0.208286826651075,0,-0.0100114429867698,0,0,0,0,0,-0.0580382234221423,0.113061495800879,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0459853171118021,0,0.0734914079110065,0,0,0,0,0,0,0,0,0.00941858863939654,0,0,0,0,0,0,0.020305623889142,0.0595616219644482,0.453813853604599,0,0,0,0,0,0.0338579842892132,0,0,0,0,0,0,0,0,0,0,0.00414486737665116,0,0,0.0219765587355656,0,0,0,0.234847883479533,0,0.0379382672325981,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.000771683915468799,0,0.658905467012677,0,0,0,0.0358192648388609,0,0,0,-0.0355686152279812,0,0,0.0310888294368054,0,0,0,0,0,-0.0624024037610052,0,0,0,0,0,0,0,0,0,0.176232498188659,0,0,0,0,0,0,0,0.00314488161715248,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.552081758162107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16784526277172,0,0.136740098161158,0,0,0.228582157655519,-0.149408484704799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415368755811392,-0.0429951747242749,0
