,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.248574598469245,0,0.246510504580422,0,0,0,0,0,0,0,0,0.261093940969205,0,0,0,0,0.0345403348520355,-0.13477331534342,0,0,0,0,0,0,0,-0.0566480213573243,0,0,0,0,0,0,0,0,0,0,0,0,0.0652448260844269,0,0,0,0,0,0,0,0.0688529576731755,0,0,0,0,-0.0111613193530085
X601318.CH.EQUITY,0,0,-0.0958874138391724,0,0,0.0424371322613711,0.0146487832227558,0,0.220191920143519,0,1.73472347597681e-18,0,0.12490501674073,-0.00270934098903957,0,0,0.225120434180682,0,0,0,0,0,0,-0.0719127210059141,0,0,-0.103939943060107,0,0,0,-0.17354644164961,0,0,0,0.257220869836986,0,0,0,0,0.205807044063762,0.284646514706996,-0.229375582083963,0,0.268644410361006,0,0,0,0,0,0,0,0,-0.055974655323652
X601939.CH.EQUITY,0.65958952871435,0,0,0,0,0,0,0,0,0,0.0833472758174167,0,0.0332688705419346,0,0,0,0,0,0,0,0,0,0,0,0.00168682602138481,0,0,0,0,0,0.0561483953132642,0,0,0.241398264243312,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.496524212912305,0,0.0157841117227657,0,0,0.256078097094342,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0741200169721476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179665972744003,0,0,0,0,0,0,0,0,0,0,-0.0591954286804052
X5.HK.EQUITY,0,-0.206748643635766,0,0.229830738444473,0,0,0,-0.0515999734155627,0,0,0,0,0.19921097606852,0,0,0,0,0,0,0,0.486215683130376,0,0,0,0,0,0,0,0,0,0.327229598668377,0,0.0234159208534193,0,0,0,0,0,0,0,0,0.0523487678578403,0,0,0,0,0,0.178843716139242,0,-0.0631605191213894,0.0835443193865018,0,0
X601988.CH.EQUITY,0.184977968233014,0.0381131504839522,0.209909317141401,0,0,0,0,0,0.14329186641241,0,0,0.0171188712973781,0,-0.202484607099449,0,0,0,0,0,0,0.0785801112181926,0,0.154360035551736,0,0,0,0,0,0,0,0,0,0,0.0526838764480305,0,0,0.0295506705129316,0,0,0.194888847138912,0,0,0,0.0828886535390501,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.186499564832363,0,0,0.0291601697999653,0,0.124309522404335,0,0.364516140452876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555979534506448,0,0.0787730015967741,0.0119913851773402,0,0.0714249344075159,0,0,0,0.0580912364974538,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.135295023177817,0,0,0,0.120733152338436,0,0,-0.0793373871848095,0,0,0,0.231226792728574,0,0,0.0624513200470122,0,0,0.0307133397983048,0,0.0316435980671111,0,0.0585875438916892,0,0,0,0,0.0187099894032569,0.250651881032911,0,0.00377298328622087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.307090693735993,0.155042355828471,0,0,0,0,0,0,0,0.0254254494435086,0,0,0,0,0,0,0,0.0533054556164284,0.0572939296164644,0,0,0,0,0,0,0,-0.0253658568773345,0,0,0,0,0,0,0,0,0,-0.000777740343815749,0,0,0,0,0,0,0,-0.0481670321570865,0,0.0784219751447535,0,0,0,0,0.0900934083895641,0.172014627478525
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262263226196487,0,0,0,0,0.09624790701548,0,0,0,0,0,0,0,0.502177645433873,0,0,0,-0.451850157928058,0,0.266235771904858,0,0,0,0.252898400211614,0.0879538210170583,-0.141779842742403,-0.351420780363138,0,0,0,-0.309018014783209
X601166.CH.EQUITY,0,0,0,0,0,0,0.462004410063393,0.021291730842634,0,0,0,0,0,0,0,0,0,0.00149313132280379,0,0,0,0,0,0,0.0543117760127161,0.0958519914607193,0,0,0.355084008526559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00708806783619156,0
X601328.CH.EQUITY,0,0,0.0840354308091123,0,0,0,0.0462834652933993,0,0,0,0,0,0.54572851163446,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310012900890266,0,0,0,0,0,0,0,0.123137338286849,0,0,0,0,0,0,0,0.0920660521663095,-0.0147265949202888,0,0,0,0,0,0,0,0,0,0.036945505673499
X600000.CH.EQUITY,0,0.0860828080436344,6.93889390390723e-18,0.0489393618513279,0.123712519608359,0,0,0,0,0,0,0.28151787247871,0,-0.0203227753217621,0.377537248745057,0,0,0,0,0,0,0,0,0,0,-0.0562982462678265,0,0,0,0,0,0,0,-0.110127512438326,0,0,0,0,0,0,0,0,0.11027595563254,0.195330295813115,0,0,0,0,0,0,0,0,0.0904044939365197
X000002.CH.EQUITY,0,0.0345452770043586,0,0.0566634427358702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011527179153146,0,0,0,0.117919368013956,0,0,0,0,0,0,0,0.48646539820848,0.0193403348672477,0,0,0,0,0,0.24273098672561,0,0,0,0,0,0,0,-0.154596137554288,0,0,0,0,0,0,0
