,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.122455248570436,0,0,0,0.451614268766951,0,0,0,0,0,0.126725936156075,-0.107588834633278,0,0,0,0,0,0.100878381555491,0.091447758847189,0,0.0184740684087949,0.0649960121412394,-0.151558667585903,0,-0.184962293215472,0,0,0,0,0.10073244715588,0,0,0,0,0,-0.151007713795567,0,0,0,0,0.783797626980273,-0.069111383058707,0,0.0748912871780367
X601229.CH.EQUITY,0.804576744196556,0,0,-3.46944695195361e-18,0,0.0177905007282511,0,0,0.341854940245755,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17474328555314,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.159505766207173,0.200015051035031,0,0,0,0,0,0,0,0,0,-0.17473907492195,0,0.0879373813841068,0,0,0,0,0,-0.0498712417348026,0.0872687596476749
X823.HK.EQUITY,0,0.137212603741051,0,0,0,0,0,0,0,0,0,0,0.00990890417734012,0,0,0,0,0,0,0,0.122753992029795,0,0,0,0,0.296316848329396,0,0,0,0,0,0,0.214120148920682,0,0.0202915293157364,0,0,0,0.117874375512317,0,0,0,0,0,0,0,0,0,0,0,0,-0.00725290473505289,0.0584543273175619
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383261919990098,0,0,0.182685902473131,0,0,0,0,0,0,0,0,0,0,0,0.0656147180798398,0,0.176957943411444,0.148148430312796,0,0,0,0,0.153074204987147,0,0,0,0,0,0,0,0,-0.0340440590321695,0,0
X600918.CH.Equity,0,0,0,0,0,0,0.0742611900318335,0,0,0,0,0.125087353080201,0,0,0,0,0,0,0,0,0.0144526323432177,0,0,0,0.0570555763841268,0,0,0,-0.175759362585166,0,0,0.0601982404860339,0,0,0,0.08423350421404,0,0,0,0,0,0.076028299394233,0,0,0,0,0.510228619102505,0,0,0,0,0.069842718381695,0.0477520634807715
X601169.CH.EQUITY,0,0,0,0,0,0,0,0.669062015602875,0,0.000418520900731374,0,0,0,0,0.0408898401009131,0,0,0,0,0,0,0,0.10198859498118,0.206216309852831,0,0,0.0243119220162906,0,-0.0153404572506236,0,0,0,0,0,0,0,0,0,0,0.0197338371950888,0,0,0,0,0,0,0,0,0,0,-0.0399777850557704,0.093517045119848,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.0199663862303718,0,0,0,0,0,0,0,-0.0464912825753122,0,0,0,-0.081623009480216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378300783626538,0,0.26807548231898,0,0.652299718342072,0,-0.0265679076602908,0,0,0,0,0,-0.0823907371455385,0
FXI.US.EQUITY,0,0,0,0,0,0,0,0,0,-0.0551402700387482,0,0,-0.186650952719062,-0.120340509734902,0,0,0,-0.0110241460880394,0,0,0,0,0,0,0,0,0,0.221666080723534,-0.070801099570357,0,0,0,0,0,0,0,0,0,-0.185542662004664,0,0,0.256096660461267,0,0,0.0263785579754267,0.448831447825485,0,-0.186790479866983,0,0,0,0.154823429737519,0.150587921032007
CN2YR,-0.0433581039519562,0,0,0,0,0,0.385189141501169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12617169748204,0,0,0,0.0539657316786387,0,0,0,-0.233575289702717,0,0,0,-0.256779418288604,0,-0.166383231366001,0,0,0.244960377537661,0,0,0,0,0,0,0,0,0,0.175563765084813,0.0793786120972645,0,-1.73472347597681e-18,0,0
CN210SLOPE,0,0,0,0,-0.0504042190316555,0.290167490438696,0,0,0.069986687809742,0.119903924485181,0,0,0,0,0,0,0,0,-0.0957321181366476,-0.0462576110526721,0.0589088261827944,0.00963118715629552,0,0,0,0,0,0,0.0721539173865829,0,-6.93889390390723e-18,0,0,0,0,-6.93889390390723e-18,0,0,-0.101667133806763,0,0,0,0,-0.14680869543825,0,0.0701364853273109,0,0,0,0,0.460149874380265,-0.338045752400035,0
