,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0478269067783384,0,0,0,0,0,0,0,0,0,0,0,0,0.535899604750377,0.671353553802119,-0.112728616557629,0,0.0136953730224362,0,0,0,-0.194514856298497,0,0,0.237880379452705,-0.307957898671184,0,0,0,-0.00796700472093812,0,-0.0603900259764372,0,0,0,0,0,0,0,0,0,0,0,-0.00841696514739115
X601318.CH.EQUITY,0,0,0,0,0,0,0.232920391548768,0,0,0,0,0,0,0.0872436661320127,0,0,0,0,0,0.0963973973310282,0,0,0,0,0,0,0,0,0.0625554463780941,0,0,0,0,0,0,0,0,0.293603329099519,0,0,0,0,0,0,0,0,0.0630153138320626,0,0,0,-0.0466495565000403,0,0
X601939.CH.EQUITY,0,0,0,0.828656807150574,0.0253469460193051,0,0.0106967871947228,0,0,0,0,0.00168671631477674,0,0,0,0,0,0,0.0627371891039164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460382509228048,0,0,0,0.00510749975950885,0.00314051018515427,0,0,0,0,0.068326377046028,0,0,0,0,0.0199302626264521,0,0,0,0
X601288.CH.EQUITY,0.0174488543486974,0,0.877208804080701,0,0,-0.0724689456018255,0,0,0,0,0,0,0,0,0.0159582786983675,0,0.0719712976584645,0.109330640531591,0,0,0,0,0,0,0,0,-0.0371039444227922,0.0561072801363597,0,0,0,0,0,0,0,0,0,0,0,0,-0.136802318655108,0,0,0,0,0,0,0,0,0,-0.0383218911822082,0,0
X601988.CH.EQUITY,0,0,0,0.0378415852232041,0,-0.0647858632123278,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012150657500565,0,0,-0.0781035659781923,0,0,0,0.0813663003263707,0,0,0,-0.112517211444475,1.00799986422081,0,0.1130441558429,0
X601628.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.764702271653505,0,0.0732667535708557,0,0,0,0,0,0,0,0.119821109130497,-0.00603287352091889,0,0,0,0,0,0,0,-0.0383031197592185,0,0,0,0,0,0,0.00466667103056447,0,0,0,0,0,0.0423878315514925,0,0,0,0,0,0,0.0898566878566399,0.140208842102003,0
X600036.CH.EQUITY,0,0.0492703120246508,0.380154040910206,0,0,0,0,0,0.00800160803989881,-0.00541525126907773,0,0,0,0,0,0.137895740648351,0,0,0,0.000195016576369785,0,0,0,0,0,0,0,0.203598765348418,0,0,0,0,0,0.1715816376627,0,0,0,0.00145606311038203,0,0,0,0,0,0,0.0348568791973241,0,0,0,0,0,0,0,0.0501688088480939
X1299.HK.EQUITY,0,0.0620787350428428,0,0,0,0.0821516478810881,0,0,0,0.174635659904493,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138073574885579,0,0,0,0.243544301448334,0.327844416666041,0.114368152443356,0.135151933491088,0,0,0,0,0.0856227034743371,0,0,0,0,0,0.170081297895828,0.00660506466388341,0,-0.214346678192045,0,0,0,0,0,0.169890285979494,0,0
X5.HK.EQUITY,0,0,0,0,0,-0.0142432063473545,0,0,0,0,0,0,0,0,0,0,0.123429915235037,0,0,0,0,0,0.151807254608276,0,0,0.119278849367661,0,0.264521751660238,0,0,0,0,0,0,0,0,0.0405820646533994,0,0,0,0,0,0.121693186747803,-0.0701886539877244,0.0230249720821509,0,0,0,0,0,0.118074058839314,0,0.271410178702846
X388.HK.EQUITY,0,0,0,0,0,0.284868752312208,0,0,0,0,0,0,0,0,0,0,0,0,-0.17037966378437,0,0,0,0,0,0,0,0.41488608472124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128987578699417,0.215332474787443,-0.121101902904413,0.0819597601755745,0,0,0,0,-0.128900595153575,0.0610420007322824,0
