,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240184303231015,0,0,0,0,0.422779530265704,0,0,0,0,0,0,0,0,0,0,0,0.0729858358802217,0,-0.210410239214181,0.504033976377819,0,0,0,0,0,0,0,0,0,0.104165064557994,0.0159631783455295,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.141480331682252,0,0,0,0,0,0,0,0.0384007365437677,0,0.0707816838019153,0,0.0517154087291653,0,0,0,0,0.122169885057459,0,0.0508556091347616,0,0,0,0,0,0,0,0.24909112012985,0,0,0,0.232077007412554,0,0.00658760274344609,0,0,0.0338522337290218,0,0,0,0,0,-0.0128970870604318,0
X601939.CH.EQUITY,0.253786456101154,0,0,0,0,0,0,0,0,0.0350097919407465,0,0,0,0,-4.33680868994202e-19,-0.0129647600439867,0,0,0,0,0,0,0.0561253909201338,0,0,0,-0.140409976349469,0,0,0,0,0,0,0,0,0,0,0.0467440008926399,0,0.0477743137925505,0.511706011633431,0,0,0,0,0,0,0,0,0,0.116781670365219,0
X601288.CH.EQUITY,0,0,0,0,-0.310084829732723,0,-8.67361737988404e-19,0,0.0816627863478852,0,0.716354523493352,0,0,0,0,-0.109272022187395,0,0,0,-0.133254405090698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0998931136442049
X5.HK.EQUITY,0,0,0,0,0,0.135544531738317,0.403617102421519,0,0,0,0,0,0,0,0.182248304920949,0,0,0,0,0,0,0,0.0608184455570115,0,0,0,0.0351162061150609,-0.133450482915669,0,0,0,0,0,0,0,0,0,0.069251739631776,0,0.158510381787586,0,0,0,0,0,-0.17152215261101,0,0,0.118250955955485,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.273238384253297,0,0.0429847606629167,0,0.0430431976467361,0,0.109113426169083,0,0,0,0.130663947391885,0,0,0.096804305556539,0,-0.0307323527079037,0,0,0,0,0.0495565149273354,0,0,0,0,0,-0.27004636768321,0,0.107253434215429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880634512977868,0,0
X1299.HK.EQUITY,0,0,0,0,0.285731849819332,0,0,0,0,0,0,0,0,0,0,0,0,0.150512647264324,0,0,0.0475899336861022,0,0,0,0,0.0622492843381242,0,0.106845635145687,0,0.0939844867741882,0,0,0,0,0,0,0,0.315346130497556,0,0,0,0,0,-0.204355928415815,-0.0164225342550879,0,0,0,0,0,0,8.67361737988404e-19
X600036.CH.EQUITY,0,0.0348401447207483,0,0,0,0,0,0,0,0.463278182962444,0,0,0,0,0,0.0724654166020936,0,0,0,0.255472538365558,0,0,0,0,0,0,0,-0.0209231371722324,0.124406931794279,0,0,0,0,-0.129729948124893,0,0,-0.15131175449975,0,0,-0.0180902162814699,0,0,0,0.229428504426201,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.181414858771571,0.0166011976547827,0.0831044512789919,0,0,0,0,0,0,0,0,0,0,0,0,0.212998193644576,0,0,0,0,0,0,0,0.0389195646847712,0,0,0,0,0,0,0,0,0,0.229306187400509,0.0192352925623409,0,0,0,0,0,0.0970762940012218,0,0.0930516463309144,0.112904177768903,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.755854904459276,0,0,0,0,0,0,0,0,0,0,0,0.147906258772798,0,0,0,0,0,0,0.0386971196016442,0,0,0,0,0,0,0,0,0,0,0,-0.00949407293681055,0,0,0.0207225108784103,0,0.00343539921058831,0,-0.204209006455944,0,0,0,0.051777841298914,0,0
X601166.CH.EQUITY,0.13515264891283,0,0,0.262413774776066,0,0,0,0.0965556788657362,0.0021712609120314,0,0,0,0.307751314548588,0,0,0,0,0,0.0342321699165018,-0.014788474384736,0.0253497445029995,0,0,0,0.0532504966771183,0,0,0,0,0,0,0,0.117087979652466,0,0,0,0,0,-0.164451601771725,0,0,0,0,0,0,0,0,0,0,0.0624884982826101,0,0
X601319.CH.EQUITY,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0340746110487799,0,0,0,0,-0.0237784281281735,0,0,0,-0.163729425849394,0.0126751399831591,0,0,0.0634368459985175,0,0,0,0,0,0,0,0,0,0,0,0,0.105471994227043,0,0,0,0,0,0,0.533185714169405,0,0,0,0,0,0,-0.00798644603949577,0.0535128258653983,-0.108231714028808
X600000.CH.EQUITY,0.00958731514257207,0,0,0,0,0,0,0.0280729827910887,0,0.20881833241115,0.470364206253072,0,0,0,0,0,0,0,0,0,0.0405725011068183,0,0,0,0,0,0.332841586880797,0,0,0,0,0,0,0,-0.0776823718511418,0,-0.195509782346806,0,0,0,0,0,0,0,0,-0.0728960335677339,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,-0.0854130367005894,0,0,0,0.0577061162170395,0,-0.0292139299613749,0,0,0,0.144381014548309,-0.191285423778196,0,0,0,0,0,0,0,0,0,0,0,0,0.342579408073656,0.156231751788015,0,0.222099622908359,0,0,-0.0357159754822309,0,0.561489207073304,0,0,0,0,0,0,0,0,0,0,-0.0266893160047409,0,0,0
X000002.CH.EQUITY,0,0,0,0,-0.0063254393770878,0,0,0,0,0,0,0,0,0.0384081597530167,0,-0.0391248850646434,0.0887149539957337,0,0,-0.0586496575629286,0,0,0,0,0,0.261575284540167,0,0,0,0,0,0,0.196332007261681,0.506742982003227,0,0,0,0,0,-0.105878586935181,0,0,0,0.159765477869216,0.13055417505745,0,0,0,0,0.0887498895315303,0.0445811157132064,-0.0836419979167873
X11.HK.EQUITY,0.0190918843030192,0,0,0,0.0548554800333914,0.131829940280944,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.312658115790201,0,0,0,0,0,0,0,0,0,0,0,0.579057921580965,0,0,0,0,0,0,0,-0.23298535717169,0.0484707511314046,0.0644022835027455,0,0.396484917399532,0,0,0,0.0144456030580579,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.108424109579328,0.155032902514379,0,0,0,0,0,0.110342146926383,0,0,0,0,-0.11323104238054,0,0,0.00222429858881993,0,0,0.13795105143241,0.0832574182055517,0,0,0,0,0,0,0.122646062973738,0,0.0454634802324719,0,0,0,0,0,0,0,0,0,0,0,0,0.0652842636126172,-0.00553039883958961,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151224194166957,0.0232494641925539,0,0.571982129687558,0.0402520762327856,0,0,0.00880231622112352,0,0,0,0,0.148905953317565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.221500029730779,0,-0.18788770793494,0.214322535419189,-0.466865171000979,0,0,0,0,0,-0.154371525461187,0,0,0,0,0,0.591956183617594,0,0,0.300508704328357,0,-0.311434398738609,0,0,0,0.121936163891811,-0.156603457424837,0,0,-0.240864004818848,0,0.305251947881449,-0.113614438159014,0,0,0,-3.46944695195361e-18,-0.0411713719569158,0,0.0363336270225324,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.0243473179793244,0,0.00146713976010094,0,0,0,0.141224751821076,0,0,0,0.0845432252440313,0,0,0,0.356953616760509,0,0,0,0.0169996814590469,0,0,0,0,0,0,0,0,0,0,0,0,0.0644839839197154,0.0671041235126789,-0.423072745081546,0,0,0,0,-0.235915885959904,0,0,0,0,0,0
X688.HK.EQUITY,0,0.0467079294704427,0,0,0,0,0.159309406766167,0,0,0,0,0,0,0,0,0.0327071551797879,0,0,0,0.0586544805577837,0,0,0.134905491502053,0,0,0,0.215931097734696,0,0,0,0,0,0,0,0,0.0520059622627608,0,0,0,-0.0917969948298079,0.30618935196771,0,0,-0.164381030750022,-0.23222066597281,0,0,0,0,0,0.0102065112841516,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409572461005038,0,0,0,0,0,0,0.292179036837204,0,0,0.281158580196285,0,0.35109585308834,0,0,0,0,0,0.0340480565409856,0.0010656987149767,0,0,0,0,0,0,0,0
