,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X2882.TT.EQUITY,X823.HK.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.00538856999925592,0,0.23190269544321,0,0,0,0,0,-0.216378086540079,0,0,0,0,0,0,0,0,0,0,0,0.470059625223153,0.475025759755407,0,0,0.104620581857356,0,0,0,0,0,-0.082524464154324,0,0,-0.180864219036281,0,0,0,-0.618060060031657,0,0,-0.094422802661816,0.0352240278949572,0.0321860760054893,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0225652468373654,0,0,0.266852649608411,0,0,0,0,0,0,0,0.219039326051346,0.202621992924584,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0.0355958324838631,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112758971412926,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.276765838587854,0,0,0.0166363096363471,-0.112802613769358
X601318.CH.EQUITY,0,0,0,0,0.0243562361848062,0.263515410908052,0.138410551894354,0,0,0,0,0,0,0,0,0,0,0,0,0.223195202833636,0,0.153491329435086,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.270139758911421,0,0,0.351959583101554,0,0,0.0542968261040146,0,0,0.0179571956195276,0,0.147210468261595,0,0.0187255937607457,-0.0259561961705481,0,0,0.0426652254147327,0,0.0924045251122785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694031748779218,0,0,0,0,0,0,0,0,0.0230491292292059
X601988.CH.EQUITY,0,0,0,0.229897248631608,0,0,0,0,0,0.453998225480497,0,0.198409760958676,0,0,0,0,0.206402854139354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178329793488067,0.0137523069206038,0,0,0,0,0,0,0,0,0,0.0540343736096366,-0.123812752278264
X600036.CH.EQUITY,0,0.0870526630199543,0,0,0,0,0.0349593755587914,0.0623119125568542,0,0,0,0.114631410493113,0,0,0,0,0,0,0,0.126751631794239,0,0,0,0,0.0166614939331432,0,0.00161362155965899,0,0,0,0,0,0,0.387376280256895,0,0,0,0,0,0,0,0,0,0,0,0.0727896214454663,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.287049068572072,0,0.042519322720924,0,0,-0.0888815773602228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241483130497149,0,0,0,0,0,0,0,0,0,0,0.107337906246415,0.200576021963508,0.0793839254054673,0,0,0,0,0,0,0.0312924660748868,0,0,0,0,0,0.0123350166822798,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841374460733453,6.93889390390723e-18,-0.0601530557394531,0.0330494330719334,0,0,0,0,0,0.208894686184018,0,0,0,0,0,0.127654999202384,0.105351412964472,0,0,0,0,0.176733394857184,0.0424369331819801,0,0.359625380414339,0,0,0,0,0.161056132616195,0.0524292739452161,0
X5.HK.EQUITY,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482035543904631,0,-0.0656639385949846,0,0,-0.54369365688854,0.804272173099177,0,0,0.132060027929068,0.637169438985025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181379121236406,0,0,0
X601658.CH.Equity,0,0,0,0.0410455868416983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29457292543451,0.0540599038017409,0,0,0,-0.00683167507713095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217607139661044,0,0,-0.012335806131729,0,0,0,0,0,0,0
