,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600999.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.216786182950431,0.022973250457921,0,0,0.401154362505497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197231706240568,0,0.0560593841273452,0,0,0.0445073467675038,0,0,0.0640964844749789,0.0251545085223774,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838728020164026,0.0497494062692239,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0518176710559677,0,0,0.234020485313161,0,0,0,0.263189747203577,0,0,0.0479434912431026,0.026417845488417,0,0,0.193886483476636,0,0.0230093014645107,0,0,0,0,0.0413094059832448,0,0,0,0,0.093468488967921,0,0,0,0,0.200693023937146,0.0146366921159607,0,0,0,0,0,-0.0529311908294492,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.14858699160332,0,0,0,0,0,0,0.0973250856068088,0,0.0346632518623417,0,0,0,0,0,0,0,0,0,0.0583011526999435,0.26360208346313,0,0,0.0605212118151035,0,0,0,0,0,0,0,0,-0.134405012972057,0,0,0.0706810887618846,0,-0.0613029191327749,0,0,0,0,0,0,0.189034476825195,-0.0222430146210566,0
X601939.CH.EQUITY,0.623269191756719,0.0188844456254641,0,0,0,0,0,0,0.104844772928297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184376542718367,0,0,0,0,0,0,0,0,0.148483049286583,0,0,0,0,0,0,0,0,0,0,0,0.129076531527527,0,0
X601288.CH.EQUITY,0,0,0,0.0879011366025898,0,0,0,0.398389200778639,0,0,0.110486536490847,0,0.0296569092944486,0,0,0,0,0,0.077386426287396,0,0,0.0436558353237257,0,0,0.171055139422136,0,0,0,0.00980469217193277,0,0,0,0.159305396648603,0,0,-0.0576996545823366,0,0,0.00543727097441776,0,0,0,0,0,0,0,0,0,0,0,-0.00143268732546458,0.0178158746968561
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0828583152999331,0.0167277154732684,0.291530971377436,0,0,0,0,0,0.0566652900684899,0,0,0,-0.0549782601787119,0.0236254173005763,0,0,0,0,0,0,0,0,0.157187051634849,0,0,0.00071514288277531,1.0842021724855e-19,0,0,0,0,0,0,0.204066534614566,0.243379501658862,0,0,0,0,0,0.153431434053036,0,0,0,0.180712962870473
X601628.CH.EQUITY,0,0,-0.141296844731956,0,0,0,0,0,0,0.0958607234655857,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0492788238186418,0.0977896573945188,0,0,0,-0.0421982737384222,0,-0.0823695609979341,0,0,0.368278443654649,0,0,-0.000527718780289725,0.3667052681137,0,0,0,0,0.0456852440458223,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.145311940028891,0,0,0,0.415514898863761,0,0,0,-0.015151324360281,0,0,0.0416916510847337,-0.093683333360515,0,0,0,0,0.167951210938508,0,0.0585209291521477,0,0,0,0,0.0948801612880575,0,0,0,0,0,0,0,-0.187890819925463,0,0,0,0,0,0,0,0.0388234640699204,0,0,0,0,0,0,0,0.0786237181363279,0,0,0
X5.HK.EQUITY,0,0.193213167209168,0,0.0843430365138485,0,0,0,0,0,-0.145696766144077,0.0281244421704407,0.0542318377362159,0,0,0,0,0,0,0,0,0,0,0,0.166210746019669,0,0,0,0.142222738782926,0,0,0,0,0,0,0,0,0,0.282976492340566,0,0,0,0.0603600344083859,0,0,0,0,0.0199896004816005,0,0,0,-0.0688385473182225,0
X388.HK.EQUITY,0,0,0,0,0,0.071250257298771,0,0,0,0,0,0,0,0,-0.0424954617206569,-0.0995604707742426,0.353649277267279,0,0,0,0,0,0,-0.0504454611009769,0,0,0,0,0,0,0,0,-0.198247398308359,-0.0647843614427813,0,-0.164104933304746,0,0,0.167931697238195,0,0,0,0.0547723095432262,0,0.0682976816348488,0,0.13494425060803,0,0,0,-0.515499286000954,0
X601166.CH.EQUITY,0,0,0,0.120625914367145,0,0,0,0,0,-0.163946878873869,0,0,0.445385738445764,0,0,0,0,0,0,0,-0.0917276816093697,0,0,0,0,0,-0.0167777463252969,0,0.0492948149239206,0,0.0935857742374786,0.165681985071971,0,0,0,0,0,0,0.0117535741379859,0,0,0,0,0,0,0,0.0539978168599103,0,0,0,0,0
X601658.CH.Equity,0,0,-0.0298552535915547,0,0,0,0.153178381425105,0.414303150417437,0.0203425179477072,0,0,0,0,0,0,0.348365083564758,0,0,0,-0.150671389444342,0.00804148345563026,0,0,0,0.123892395638861,0,-0.20354126214215,0,0.0356681602680187,0,0,0,0,0,0,-0.122461666144555,0,0.0243109082912538,0,0,0.0825471024452877,0,0,0,0,0,0,0,0,-0.00985621293427203,-0.154300092539254,0
X000001.CH.EQUITY,0,0.108441916808814,0.0195456757845604,0.0684303903981178,0,0.130005183349771,0,0,-0.165955043356139,0,0.444975324617008,-0.10285218154284,0,0,0,0,0,0,0,0.0952219183096603,0,0,0.362104868062188,0,0,0,0,0,0,0,-0.199854060790499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04819145605617,-0.216251923360906
