,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.407177970331006,0,0,0.0136326445992275,0,0,0,0,0,0,0,0,0.0211148742939483,0,0,0,0,-0.0293053954764722,0,0,0,0,0.00160946917487774,0,0,0,0,-0.0460111789436024,0,0,0,0.168729523865924,0,0,0,0.0727989997585093,0,0,0,0,0,0,0,0,0.0464308766512746,0.231548387506107,0,0.0464030981916847,0
X601318.CH.EQUITY,0,0,0,0,0,0.176819928663928,0.0104786797379493,0.0166072421622645,0.0996133352605997,0,0.0879532117171679,0,0.0443090576177643,0,0,0,0,0,0.0702071265873388,0.401599847857253,0,0,0,0,0,0,0,0,0,0,0,0.120676500479631,0,0,0,0,0,0.0155704992228151,0,0,0,0,0,0,0.0717757234868377,0,0,0.0640162327479667,0,0,0,-0.128819237576405
X601939.CH.EQUITY,0,0.00991539785626476,0,0.204722895154409,0,0,0,0,0,-0.0219187796211422,0,0,0,-0.0104978908915223,0,0,0,0,0,0,0,0.812739634153587,0.060490407278948,-0.257679992477627,-0.134319881124484,0,0,0,0,0,0,0.0482137396207359,0,0,0,-0.0456579831864197,0,0,0,0,-0.103383517128083,0,0,0,0,0,0,0,0,0,-0.0431719489492727,0.0584660085680789
X601288.CH.EQUITY,0.221935210562035,0,0.0325559425553664,0,0.0550695419035456,0,0.322489219235561,-0.100410702318005,0,0,0.0585097857461219,0,0,0,0,0.0688425071569072,0,0.00257756759782063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156294281785468,0,0,0,0,0,-0.112671121729764,0
X601628.CH.EQUITY,0.141243063222581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130445011914945,0,0,0,0,0.0312204398425529,0.307019346697458,-0.0615121223867556,0,0,0,0.0912131335764921,0,0,0,0.343582078946805,0,0.154526798364159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00618497256674583,-0.138158804037988
X600036.CH.EQUITY,0,0.173334136434369,0,0,0.113173474711765,0,0.0838700095327481,0.0362088766410127,0,0,0,0,0.250234319045095,0,0,0,0,0,0,0,0,0,0,0,0,0.304696142521617,0,0,0,0,0.101178210509787,0,0,0,0,0,0,0,0.0847039682457446,0,0,0,0,0,0,0,0.0482514811046467,-0.0499878894590765,0,0,-0.0159218493427649,0
X601988.CH.EQUITY,0.0673573261375167,0.103529335357613,0.0769268567620316,0.028629464145076,0,0.447822634799759,0,0,0,0,0,0,0,0,0,0.15277179256306,0,0,0,0,0.0352502066016501,0,0,0,0,0,0,-0.0324991634839176,0,0,0,0,-0.182662457020512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881261820854972
X1299.HK.EQUITY,0,0,0,0,0,0.0258253879058223,0,0,0,0.31708749374248,0,0,0,0,0,0,0.0801833773846758,0,0,0,-0.0141642672466725,0,0,0,0,0,0.128385722142553,0.0403130364726794,0,0,0,0,0,0,0,0,0,0.0421352312194819,0,0,0.12821954799042,0,0.117872558931394,-0.0794747478908872,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358976039575127,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.574875290665787,0,0.0761106735727537,0,0.085316633419517,0,0.0855191734966161,0,0,0,0,0,0,0,0,0,0.230095358191628,0.0692908111331629,-0.0811076865935503,0,0,0,0.178102127587194,0.180304471451401,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.151646870718669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480348710064563,0,-0.0116196672000236,0.147721514071479,0,0,0,0.158937526330617,0,0.21770447176489,0,0,0,0,0.181651741389821,0,0,0.0226299182872149,0,1.73472347597681e-18,-0.340637364966919,-0.114653264786757,0,0.0709816630681958,0,0,0.232223446752944,-0.0098597050769417,0
