,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0353749195751314,0.176005155321922,0,0.0289216669917433,0.0102413957178753,0,0,0,0,0,0,0,0,0,0,0.22517001668249,0,0,0,0,0.0693008377493329,0,0.0133033175179683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05901744353029,0.0189289090948211,0,0.0289846288936898,0,0,0.0630924228869766,0,0,0.0335868434856986
X601318.CH.EQUITY,0,0,0.108888834911602,0,0.0627320107310619,0,0,0,0.138629590146556,8.67361737988404e-19,0,0,0.0693577881132254,0,0.0440833954300241,0,0,0.0801902036765773,0,0.209237449737396,0,0,0,0,0,0,0,0,0,0,0.100932318926641,0,0,0,0,0,0,0.0775025902213066,0,0,0,0,0,0,0,0,0,0,0,0.0269481350830845,0,-0.0923527441242118
X601939.CH.EQUITY,0,0,0,0.0764848175013307,0,0,0,0,0,0,0.109034105903567,0,0,0,0,0,0,0,0,0,0,0,0.64081405869952,0,0.150097875142457,0,0,0,0.0821450283217021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.141716270415189,0,0,0.076130561232993,0,0.396880703310267,0,0,0,1.73472347597681e-18,0,0,0.0641835143197201,0,0,0,0,0,0,0,0,0,0,0,0,0.152931447318522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256090225517426,0,0,-0.0733671576767838,0
X600036.CH.EQUITY,0.0346752731278503,0.0419557075589357,0,0,0,0,0.257082377714139,0.0462401214587571,0,0,0,0,0.220220424619464,0,0,0.148319315763552,0,0,0,0,0,0,0.181707088297235,0.232995208040149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112184426875141,0,0.0225481325165395,0.0423405006814297,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106759752456351,-0.0140923537798097,0,0,0,0,0.209309037626944,0,-0.0957689504279548,0,0,0,0,0,0.0141560763372612,-0.0191761857715048,6.93889390390723e-18,0,0,0.707950821358454,-0.0286623877869711,0,0,0,0,0,0,0.105567343580453,0,0,-0.0756709353567867,0,0.179961142552561,0,0,-0.0430002299910937,0
X1299.HK.EQUITY,0,0,-0.0956227408323065,0,0.114054299288077,0,0,0,0,0,0,0.192423363489033,0,0,0,0,0,0,0,0,0.138967396157884,0,0,0,0,0,0.164630076333441,0,0,0,0,0,0.0493443614199914,0,0,0,0,0,0,0.0329736828119433,0.132644498431147,0,0.0862675594237662,0,0.0489631567355863,0.118264989233845,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.663478983550125,0.158477899862363,0,0,0,0,0,-0.00364110130298038,0,0,0,0,0,0,0,0,0,0.0843026652457501,0,0,0.237356778648447,0,0,0.00773400151959968,0,-0.0239449893891164,0,0.100457049943209,0,0.132634800680127,-0.010786194692866,0,0,0,0,0,0,0,0,-0.0188941097483738,0,-0.0325416750699466,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.00957310846352889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131021127378243,0,0,0,0,0,0.0858107946131158,0.180463248526454,0,0.0160001661603488,0,0,0,0,0,0,0,0,0,0,0.342817052702627,0,0,0,0,0,0.152727203763573,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0850497459129905,0,0.0419134300011898,0.037663132520601,0,0,0,0,0.0348506878715998,0,0.123162576626542,0,0,0.0439800966261542,0,0,0,0,0,0,0,0.158185538264269,0,0,0,0.391089384560035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
