,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.301081154245651,0,0,0,0,0.407601682700346,0,0,0,0.00241739828178356,0,0,0,0,0,0,0,0,0,0,0,0,0.12017204189408,0.0651055817641826,0,0.0535591880179535,0,6.93889390390723e-18,-3.46944695195361e-18,0,0,0,0,0,0,0.0834821440346534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.332887756286984,0,0,0.172565039045328,0,0,0.0133324132754887,0,0,0,-8.67361737988404e-19,0,0,0.138556153266413,0,0,0,0.0169668734382227,0,0,0,0,0,0,0,0,0,0.155757183723599,0,2.71050543121376e-20,0,0,0,0.0926036783416943,0,0,0,0,0,0,0,0,0.00549740884786,0,0.0330009834186702,0,0,0,0,-0.00121592240090323
X601939.CH.EQUITY,0.414720919633662,0.0794033405662853,0,0,0,0,0.0655106414455521,0,0,0,0,0,0,0,0,0,0.161943725728689,0,0,0,0,-0.144094338222308,0,0,0.0280728359199778,0,0,0,0,0.171100190959123,0,0,0.262992867436981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164148456340873,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.473649090341896,0,-0.07513501281739,0,0.0919483139457533,0,0,0,0,0,0.0549871406551666,0,0.0629413943686406,0,0,0.0954487711095484,0,0.0888592926014147,0,0,0,0,0.108965300533081,0,0,0.0256246278960328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490194103011908,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.217344686987719,0,0.117964011059027,0,0,0,-0.062333619254722,0.221267401283485,0,0.102974622040114,0,0,0,0,0,0,0,0,0,0.0928395808479885,0.0288123469737457,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0147605300499144,0,0,0,0,0,0,0.377476128759762,0,-0.0286234403852972
X1299.HK.EQUITY,0,0,-0.0769851136009438,0,0,0,0,0,0,0.176850486263733,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.209193102034241,0,0.157913940682062,0,0.0328851479868651,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.181958753910957,0,0.0282099824426292,1.73472347597681e-18,0,0.127657648319477,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.1751201517888,0,0,0,8.67361737988404e-19,0.00163387775654942,0,0,0,0,0,0,-0.0135037543637349,0,-0.241030779218759,0,0,0,0,-0.0645524078015446,0,0.190994099845112,0,0,0,-0.147230476276137,0,0,0,0,0,0,0,0,0.604756962663158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.137907750877933,0,0.0598592370009438,0.529356897360176,0,0,0,0,0,0.0901634108083475,0,0,0.160190806840014,0,0,0,0,0,0.0270090907464061,0,0,0,0.12358810636155,0,0,0,0,0,0.0328347821250578,0,0.062027644533326,0,0,0,0,0,0.0674017141525048,0,0,0,1.12501188128693e-06,0,0,0,0,0,0,0,0,0,0.0235940579873232,0
X5.HK.EQUITY,0,0.278671732220642,0,0,0,0,0,0,0,-0.0050283861081552,0,0.0428750709512742,-0.0981721881784423,0,0,0,0,0,0,0,0,-0.266287162730204,0.144271231406064,0,0,0.169645347487971,0.101904749321274,0,0,0,0,0,0.150119901782251,0,-0.044818014434463,0,0,0,0,0,0,0.102381381459182,0.136801412620101,0,0,0,0,0,0,-0.0627822749224576,0,0
X388.HK.EQUITY,0,0,0,0,-0.228432939600271,0.191134085861078,0,0,0,0,0,0,0.0278988076567487,0,0,0,0,0,0,0,0,0.51878699891705,0,0,0,0,0,0.0265759957787523,0,0,0,0,-0.140954116655142,0,0,0,0,0,0.181832019301597,0.12359970365146,0,0,0,0,0,-0.202602175008483,0,0.0815875984455373,0,0,-0.0655984428192233,0
