,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.29542554223209,0.0273529280341008,-6.93889390390723e-18,0,0,0.447050480640318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105020478686872,0.0519740025249542,0,0,0,0,0,0,0,0,0,0,0.0796410994359149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.222337038193079,0,0,0,0,0,0.157611551804503,0,0,0,0.0544537355126071,0,0.0741228800110257,0,0,0,0,0,0.188685394899801,0,0,0,0,0,0,0,0,0,0.0686078585907829,0,0.0040623070732646,0,0,0,0,0.0941861646446459,0,0,0,0,0,0,0,0,0,0.0253576680294392,0,0,-0.0297690033802193,-0.115554083044348
X601939.CH.EQUITY,0.50813192560041,0.170924027469086,0,0,0,0.0169391479797421,0,0,0,0,0,0.0230842695742836,0,0,0,0,0.0837593152468026,0,0,0,0,-0.135133185215265,0,0,0,0,0,0,0.202648185787748,0,0,0,0.155380607836671,0,0,0,0,0,0,0,-0.121203817897638,0,0,0,0,0,0,0,0,0.14897013072498,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.164946082692928,0.0427154375351446,0,0,0,-0.145239713891132,0.172700574945813,0,0,0.114852028406172,0,0,0,0.0132241809976126,0,0,0,0,0,0.120502102285254,0.176859096287112,0,0,0.0821592392924677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388920480190553,0.0574476314156,0
X601288.CH.EQUITY,0,0,8.67361737988404e-19,0,0,0,0,0.54351539103311,0,0,-0.0788613707941794,0.0556641520044046,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0412326874515154,0.0754826411244347,0,0,0.117068669698291,0,0,0.115859504824991,0,0,0,0.0439363018968183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511636223381471,0,0,0,0
X601628.CH.EQUITY,0.00564106271978089,0,0,-0.0201369921485469,0,0,0,0,0,0,0,0,-0.0884443646811386,0,0,-0.240255724457033,0,0,0,0,0,0.23002651144102,0,0.138771464526898,0,0,-0.0438567226987205,0,0,0,0,0,0,0.575020183068587,0.109122916596379,0,0,0.0315222083108752,0,0,0,0,0,0,0,0.0322937528670737,0,0,0,0,-0.0840424614858424,0
X1299.HK.EQUITY,0,0,-0.209134249185907,0,0,0,0,0,0,0,0.107447590805985,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0200338161751323,0,0,0.112321937877599,0,0,0,0,0,0,0,0,0,0.174394716458424,1.73472347597681e-18,0,0,0,0,0,0.0965135045886986,0.164041860159148,0.0677055777691971,0.298371180303922,0,0,0,0.297616396528724,0,0,0,0,0
X601988.CH.EQUITY,0.138333717962037,0,0.0943744086552076,0,0.372686998030846,0,0,0,0,0,0,0,0.218380837586921,0,0,0,0.111052585993377,0,0,0,0,0,0.0171901058999021,0,0,0,8.67361737988404e-19,0,0,0,0.120447901971314,0,0,0,0,0,0.0108943924005236,0,0,0,0,0,0.00590594417510906,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.129832796485697,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0647001245309457,0,0,0,0,0,0,0.226710348946034,0,0.1820894379582,0,0.143971504172552,0,0,0,0,0,0,0,0.0564661920491801,0,0,0,0,0,-0.0784898794846095,0.182865684572419,0.0422216016357735,0,0.284429214981439,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0707156850305798,0.165756076937434,0,0,0.104114600599765,0,0,0,0,0,0,0,0,0,0,0.138456924667318,0,0.422527949932615,0,0,0,0,0.0486663151999788,0,0,0.00623416807751891,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0216789525610661
