,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.39865383469019,0.0862444942002493,0.0139754243193392,0,0,0,0,0,0,0.208581182005654,0,0,0,0,0,0,0,0,0,0,0.0335628431325666,0,0,0,0,0,0,0,0.0941426546545348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304100299008313,0,0,0,-0.153231905349899,0
X601939.CH.EQUITY,0.249582711738559,0,0,0.326771673448545,0,0,0,0,-0.0182647931878325,0.0946617719862135,0,0,0,0.155195496296481,-0.149614958571427,0,0,0,0,0,0,0,0,0,-0.0433443393100981,0.228574205335391,0,0,0,0,0,0,0,0,0,0,0,-0.0425914302930991,0,0,0,0,0,-0.130116806223012,0,0,0,0,0.146769131605414,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.215558522192822,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0306499683367965,0,0,1.38777878078145e-17,0,0,0,0.185192199338877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258381118738053,0,0,0,0,0,0.221481482649538,0,0,0,0,0,0,0.104651704409532,0,0
X601288.CH.EQUITY,0.335059397195548,0,0,0,0.260416518109726,0,0,0,0,0,0.0231219228757684,0,0,0.112553834394804,0,0,0,0,0,0.100635622771234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120891187177672,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,1.73472347597681e-18,0,0,0
X601988.CH.EQUITY,0,0,0,0.500298594698577,0,0,0,0,0,0.216501050261654,0,0,0,0,0,0.327064256709695,0,0.07622679944938,0,0,0.0174058828595698,0,0,0,0,0,0.0214895550361631,0,0,0,0,0,0,0,0,0,0,-0.551281819132961,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.281772672307502,0,0,0,0,0,0.0916844206403022,0,0,0,0,0,0.0101642867366905,0,0,0,0,0,0.184798532204246,0.0435336002637141,0,0.0903255152918958,0,0,0,0.0144941089429478,0,0,0,0,0.170848985246062,0,0,0,0,0.104817993764815,0.0163482731311893,0,0,0,0
X1299.HK.EQUITY,0.0777750113387331,0,0,0,0,0,0,0,0.136036560450623,0,0,0,0,0.0977234644245849,0,0,0,0,0,0,0,0,0.00816860739063659,0,0,0,0,0,0.226909875207146,0,0,0,0,0,0,0.175057763350322,0,0,0,0,0,0,0.0667946656480013,0.00223284901384852,0,0,0.107231461282326,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258387772908955,0,0,0,0,0,0,0,0,0.168655698788612,0,0,0,0.468736530077999,0,0,0,0,0,0,0,0,0,0,0.254317847606299,0,0,0,0,0,0,0,0,0,0,0,0,0.0261312557686062
X601628.CH.EQUITY,0.069008218977203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175450696490728,0,0,0,0.0606791169063266,0,0,0,0,0,0,0.189883382413529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159536025308022,0,0,0,0,0.0421954695426519,0.0895999791967549,0,-0.0727767200569804,-0.0121247378141269
X601658.CH.Equity,0,0,0,0,0.213811890362392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288500046305877,0,0,0,0,0,0.0362012407490988,0,0.376004789048599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270383629521268,0,0,0
