,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.313806032715091,0,0.000442348712830651,0,0,0.354269233532678,0,0,0,0,0,0,0,0.0209608428869452,0,0,0,0,0,0,0,0,0.17398960547699,0,0.0226140611620012,0,0,0,0,0,0,0,0,0,0,0.105799500126261,0,0,0,0,0,0,0,0,0,0,0,-0.0308027114608766,0,0
X601318.CH.EQUITY,0,0,0.223303504085222,0,0,0,0,0,0.174969097735216,0,0,0,0.0152154501109733,0,0.0942244923337374,0,0,0.0871339947546291,0,0,0.136506332757414,0,0,0,0,0,0,0,0,0,0.0216527500819897,0,0,0,0,0,0,0.0671772740458438,0,0,0,0.00547914433877953,0,0,0,0,0,0,0,0,0,-0.145925250978557
X601939.CH.EQUITY,0.506763188211054,0.256992068295479,0,0,0,0,0,0.124518499428171,0,0,0,0,0,0,0,0,0.0567252907376896,0,0,0,0,-0.106543709855263,0,0,0,0,0,0,0.204216662085316,-0.0326291022186775,0,0,0.127923478612449,0,0,0,0,0,0,-0.172870004455269,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.00344147985793917,0,0.527809584293725,0,0,-0.0785199616637658,0.0630988745602914,0,0,0,0,0,0,0,0,0,0,0.0666187015314325,0,0.152175218845412,0,0,0,0.0993974015263842,0,0,0,0.0419615661396429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452742817195368,0,0.0166843836566805,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.232715025542783,0,0.0347309961395298,0,0,-0.0533213543498936,0.177709920403056,0,0,0.122352278735787,0,0.21499928444082,0,0,0,0,0,0.405271256013497,0,0,0,0,0.0155518992999373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358491048766372,-0.0368033630597776
X601628.CH.EQUITY,0.0497493967412484,0,0,0,-0.0134009271074776,0,0,0,0,0,0.00911181289607209,0,-0.0953649560068516,0,0,-0.224599182232649,0,0,0,0,0,0.190369699391398,0,0.13914864074886,0,0,-0.0658780141274308,0,0,0,0,0,0,0.0752683128412367,0.562906197238788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0519350243656281,0
X1299.HK.EQUITY,0,0,-0.0225058581243351,0,0,0,0,-0.0858557789491725,0,0,0.105959206346838,-0.0160574232486288,0,0,0,0,0,0,0,0,0,0,0.13388653703182,0,0,0,0,0,0,0,0,0,0.0582824236696541,0,0,0,0,0.114955640340727,0,0.101864012251145,0.142320344237096,0.0848736884483714,0.122174534421383,0,0,0,0,0,0,0.298530168971331,0,0
X601988.CH.EQUITY,0.171914067615226,0,0.0906664004048318,0.378623900106261,0,0,0,0,2.71050543121376e-20,0,0,0,0.244385867140032,0,0,0,0.0704939720924677,0,8.67361737988404e-19,0,0,0,0.0325012144507642,0,0,0,0,0,0,-1.73472347597681e-18,0.119070721317215,0,0,0,0,0,0.0170851704588783,0,0,0,0,0,0.0180944366100148,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.124611511357234,0,0,0,0,0,0,0,0,0,0,0,-0.0884545675177883,0,0,0,0,0,0,0.238577337331107,0,0.186828408237384,0,0,0.142668870156625,0,0,0,0,0,0,0.0545176498430109,0,0,0,0,0,-0.0669938803103335,0.0530304232776588,0.197493320372279,0,0.270973183084695,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0698082252867372,0.144773672542328,0,0,0.105743143082634,0,0,0,0,0,0,0,0,0,0,0.14202599743737,0,0.436831854955065,0,0,0,0,0,0.0472893812144867,0,0.00586340588522954,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0254222796301081
X388.HK.EQUITY,0,0,0,0,-0.206783068951696,0,0.206543276471633,0,0,0,0,0,0,0,-0.0425459706499134,0,0,0,0,-0.0929319854060251,0,0.414033384006032,0,0,0,0,0,0.0560472351994236,0,0,0,0,-0.118154904190219,0,0,0,0,0,0.31055317775182,0.107905989478131,0,0,0,0,0,-0.199608810529953,0.060720657927819,0,0,0.127542430415831,-0.055637242186329,0
X601658.CH.Equity,0,0,0,0.504850884462552,-0.358584964016546,0.0715988826852617,0,0,0,0.275023810218552,0,0,0.0484672354573543,0,0,0.0637673134652762,0.312590102586458,0,-0.00210997695017004,0,0,0.222765247024746,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.258493628528179,0,0,0,0,0,0,0,0,0,0,0.107924297294987,0,0,0,0,0,0,0,0,-0.0578732004952699
