,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.206827961667084,0,0,0,0,0,0,0.095484684035942,0,0.198434620388482,0,0,0,0,0,0,0,0,0.133982036069847,0,-0.224835628111098,0,0,0,0.257182742693621,0,0,0,0,0,0,0,0.101457511439648,0.241632842341244,0,0,-0.287020665820699,0.104247504124188,0,0,0,0,0,-0.060213972860847,0,-0.00301493720786728,0,0,0,-0.0534036329207823
X002142.CH.EQUITY,0.210351499373698,0,0,0,0,0.237544341495908,0,0,0.0147050923750833,0,-0.0811318687332676,0,0,0,0,0,0,0,0,0,0,-0.0600272162577563,0,0,0,0,-0.061779297752079,0,0,0,0,0.121969385693394,0.163343750449777,0,0,0,0,0.0022593619645003,0,0,0.00665922374588299,0,0.0523822109906336,0,0,0,0,0,0,-0.0633992382580849,-0.225245610888182
X600000.CH.EQUITY,0.0226092491044187,0,0,0,0.0630482120855114,0.146450760902054,0,0,0,0,0,5.42101086242752e-20,0.420095305244707,0,0.106518520224529,0,0,0,0,0.0496300466177255,0,0,0.0378278411309672,0,0,0.195889416858754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195604994141275,0,-0.0441185633250783,0,0,0,0,0.0925338884919469
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.191121989955051,0.0143587008267423,0,0,0,0.362871167952009,1.73472347597681e-18,0,0.0566110744719577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125723147456002,0.0485092459361945,0,0,0,0,0,0,0,0.0937336927744019,0,0,0,0.0235814459464845,0,0,0,0
X600016.CH.EQUITY,0,0.0330185823270238,0.121256737776219,0.140637391059306,0,0,0,0,0,0,0.111411526012192,0,0.198604826627584,0,0,0,0,0,0,0,0,0,0,0,0,0.0296873724635543,0,-0.0939054377745041,0.142070082748212,0,0,0,0,0,0.160137306886561,0,0,0,0.0977200151580951,0,0,0,0.0303443213280611,0.0114552494516049,0,0,0,0,0,-0.126552460306847,0.0137137917620234
X600036.CH.EQUITY,0.0328613449082497,0.12973592216662,0.401171860056339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580176648650973,0,0,-0.056332579902177,0,0,0,0,0,0,0,0.037107946883874,0,0.00176093035163727,0.0387876435738626,0,0,0.157527460954005,0,0.0805540927998808,0.212151229390918,0,0.0526591949416348,0,0.0270556095443701,0,0,0
X600919.CH.EQUITY,0,0,0,0,0.226217394727977,0,0,0.0340573327029527,0,0.196831957438536,0,0,0.0596503313134746,0,0,0,3.46944695195361e-18,0,0,-0.0398300818729596,0,0.0278763005099873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225510528874226,0,0,0,0,0,0
X601009.CH.EQUITY,0.116217481408709,0,0,0.487274835560659,0,0,0.119992629429138,0,0,0,0,0.102761479597895,0,0.0253253145537164,0,0,0,0,0,-0.00834353678976017,0.0953999810125684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268358181540464,0,0,0,-0.16510870759912
X601166.CH.EQUITY,0.186617820645603,0,0,0,0,0.146311383674094,0,0,0,0,0,0,0,0,0,0,0.15244704011566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170389131518996,0,0,0,0,0,0,0,0.0081764437950475,0,0,0,0.0944552791405508,0.477114985977745,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0231746418706174,0.0704284900742975,0.20667390560319,0.452216322979116,0,0,0,0,0,0,0,0,0.263809765363648,-0.0288566668192998,0.0623242038811654,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0879365191879077,0,0,0,0,0,0,0,0,0,0,0.00612592280780552,0,0,0.0917242103388966,0,0,0,0,0,0,0,0.075853995251913,0,0
