,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,-1.38777878078145e-17,0,0,0.427602120557575,0,0,-0.0931075986335241,0,0,0,0,0,0,0,0,0,0,-0.122969923268425,0,-0.258325970796873,0.0578609747096825,0,0,0,0,0,0,0,0,0.0955754138931488,0.167599610168806,0,-0.0577719193475325,0,0,0.490266292563561,0.104093931272296,0,0,0,0,-0.100943452439691,0,0,0,0.185180317751708,0
X002142.CH.EQUITY,0.11364679786914,0,-0.0281764769866123,-0.191971276672092,0,0.321738826664575,0,0.246248654198503,0,0,0,0,0,0,0,0.00507825713493612,0,-0.00662140691818465,0.0880157977858492,0,0,0,-0.101474695211557,0,-0.119015098983882,0,0.00960472728578725,0,0,0,0,0,0,0,-0.246742874486125,0,0,0,0,0,0,0.35514590244906,0,0.259707530597961,0,0,0,0,-0.041679265308186,0,0,-0.0646649276536891
X600000.CH.EQUITY,0.139874466236969,0,0,0,0.00241297743097792,0,0,0,0,0,0,0,0.542807401535919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203798237491052,0,0,0.0185970575757888,0,0,0,0,0,0.0357805750509133,0,0.0356178053472339,0,0,0,0,0,0,0,0,-0.0535089519856988,0,0,0,0.0330976755926951,0.121699910967407
X600015.CH.EQUITY,0,-0.055016500434356,0,0,0,0,0.207236922782767,0,0,0.300063725193657,0.00436101956862604,0,0,0,0.151327365707968,0.0792618270560431,0,0.0428862352935853,0,0,0,0,0.016350228458401,0,0,0,0,0,0,0,0.0331674832177145,0,0,0,0,0,0,0,0,0.0415081055980442,0,0,0,0.16890566904047,0,0,0,0.0850701498412871,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.206787099353373,0,0,0.158637856944694,0,0,0,0.0451112841330422,4.33680868994202e-19,0.129860119613345,0,0,0,0.112383661750369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179828316523217,0,0,0,0,0,0,0.167524104147579,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.157861344792475,0.0509773908544015,0.318085759967525,0,0,0,0,0,0,0,0,0,0.0847753751555515,0,0,0,0,0,0,-0.0497151385822991,0.0456483204768566,0,0,0.0180474582815751,0,0,-0.00591283996559336,0,0,0,0.0655836050601214,0,0,0,0,0,0,0.015946347054523,0.0755363695334926,0,0,0,0,0,0,0,0.0459125511137676,0,0.257731778009264,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.0938302442341029,0,0,0.0620376602489274,0,0,0.0750787838477309,-3.46944695195361e-18,0.204294089423315,0,0,0,0.0311917843003538,0,0,0,0,8.67361737988404e-19,0,0.0488771409974359,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0498002560137773,0,0,0,0,0,0,0,-0.0515532468669323,0.0222012289738781,0,0.0379355297723047
X601009.CH.EQUITY,0.138247797578862,0,0,0.38303159085025,0,0,0.0232128996661345,0,0,0,0.0614987074041329,0.144414518763323,0,0,0,0,0,0,0,0,0,0,0.0641563301176436,0,0,0,0,0,0.0246365197860935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566989567382859,0,0,0.0523802804789951,-0.131777013311036
X601166.CH.EQUITY,0.0696820220371481,0,0,0,0,0.429059692751196,0,0.0106240745172293,0,0,0,0,0,0,0.283286797783109,0.00320087577986396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00681349516416276,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.126903179290122,0,0
X601169.CH.EQUITY,0,0,0.19611016849147,0.336677094448672,0,0,0,0,0,0,0,0,0.335634750137635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528707083077693,0,0,-0.0425789726445086,0,0,0,0,0,0.0617242639896038,0,0,0,0,0,0.0430565942949173,0,0,0.210049838530866,0,0,0,0,0,0,0
