,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.18614418555517,0,0,0,0,0,0.186631308157377,0.0140714147369202,0,0.0201996527898802,0,0,0,0,0,0.149168525387677,0,0,0,0,0,0,0.221661153928477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751123728997933,0,0,0,0,0,0,0,0,0,-0.108123950288929
X002142.CH.EQUITY,0.260626852581246,0,0,0,0,0,-0.0693222677855879,0,0.0536046910498202,0,0.0553164275887895,0,0,0,0,0.312825241350091,0,-0.00494731868157367,0,0,0,-0.0812417733263001,0,0,0,0,0,0,0,0,0,0.0234602067920944,0,0,0,0,0,0,0,0.0681166471999501,0,0,0,0.0942900252545199,0,0.0846329292418098,0,-0.0955585100576262,0,-0.0385694129569501
X600000.CH.EQUITY,0,0,0,0,0,0.153406712203489,0,0,0,0,0,0.18551929158568,0,0,0,0,0,0,0,0,0,0.145076493442494,0,0,0.106827253923872,0,0,0,0,0,0,0,0.271763696685065,0.00988665917998914,0,0,0,0,0,0,0,0,0.197799812724224,0,0,0,0,0.0801844848004406,0,0.0434237225141
X600015.CH.EQUITY,0.0512409492016618,0,0.10748546152359,0,0.165539634554192,0,0,0.0376809726575568,0,0.502825421537886,0,0,0,0,0,0,0.0967176395631968,0,0,0,0.0153841912233978,0,0,0,-0.0328849138226613,0,0,0,0,0,0,0,0.0298802296639638,0,0,0,0,0,0.137662220880759,0,0,0,0,0,0,0,0,0,0,-0.0108119132750152
X600016.CH.EQUITY,0,0.0574382955119165,0,0,0,0,0.226911938298516,0,0,0,0,0,0,0,0,0,0.0354225859336669,0,0,0.0614475076376062,0,0,0,0,0,0,0,0,0,0,0,0,0.0893359298895,0,0.353524231297558,-0.799685360791695,0,0.170039807635402,0,0,0,0,0.049181505489714,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.192186294074884,0,0,0,0,0,0,0,0.183473386393443,0,0,0,0,0,0,0.000849627148297747,0,0.172125715890715,-0.02551632514236,0,0,0,0,0,0,-0.0230318283049039,0,0,0,0,0,0,0.113775631400124,0.374546420870683,0,0.238230558739111,0,0,0,-0.175160685337828,0.179678545702549,-0.0269220547816428,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.60321948706168,0,0.0940310924056397,0,0,0,0,0,0,0,0,0.0346111758009375,0,0,0.301013547543419,0,-0.0112839040443835,0,0,0,0,0,0,0,0,0,0,0.575482519247411,0,0.0201507483089842,0,0,0,0,0.203822556701153,0,0,0,-1.33560939122431,0,0,0,0,0,0.044995786065171
X601009.CH.EQUITY,0.467243634280894,0,0,0,0,0,0,0,0,0,-0.0577323107838928,0,0,0,0.442004440903109,0.0587423996385361,0,0,0,0,0,-0.264924126911875,0.0932851497293818,0.142566949562875,0,0,0,0,0,0,-0.0434147402915196,-2.16840434497101e-19,0,0.0877595938078985,0,0,0,0,0,0.246280768686951,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.268727931796518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348618752740023,0,0,0,0,0,0.0116233827606674,-0.0382795035332021,0.0438303381385456,0,0,0,0,0,0,0,0,0.0884268528792077,0,0,0,0,0,0,0,0,0.211049587924431,0.196610432119879,0,0,0,0,0.174953277393846,-0.0868674910417464
X601169.CH.EQUITY,0,0,0,0.989354425629052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29936586999923,0.052036603132483,0,0.173162847684203,0,0,0,0,0,0,0,0,0.160408368420502,0,0,0,0,0,0,0,0,-0.391445993617468,-0.1276862430834,0,0,0.0758794736065623,0,0,0
