,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.287391069168952,0,0,0,0,0,0,0,0,0.249225048805952,0,0,0,0,0,0,0,0.0422574316661313,0,-0.0255771777397591,0,0,-1.35525271560688e-20,0.218172550424051,0.0117162595088202,0,0,0,0,0,0,0.219568971149263,0.254052703145448,0,0,-0.344572571643045,0.126619097794502,0,0,0,0,0,-0.0705140319593997,0,0,0,0,0,-0.0498853125449328
X002142.CH.EQUITY,0.165246258986421,0,0,0,0,0,0,0,0,0,-0.00751754001537286,0,0,0,0,0,0.303495904820624,0,0.0346516781882719,0,0,0,0,0,0.0687582521332391,0,0,0,0,-0.0190299971015728,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.10684327700731,0,0.0674220364071639,0,0,0,0,-0.143338739994642,0,-0.060040938564944,0
X600000.CH.EQUITY,0.0485499894110158,0,0,0,0.0033895932568868,0.216011755859528,0,0,0,0,0,0.0520538570980555,0.452252223160149,0,0.0744636820523073,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.11585320929907,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012747775099591,0,0,0,0,0,-0.010945271953994,0,0,0,-0.0353222238931241,0.0867159472282348
X600015.CH.EQUITY,0.0170172736022714,0,0,0,0,0,0,0,0,0.21760568382868,0,0,0,0,0.467035114309784,0,0,0,0,0,0,0.13093734778109,0,0,0,0,0,0,0,0,0,0,0.143751314709677,0,0,0,0,0,0,0,0,0.0814114520017888,0,0,0,0.0242863072825843,0,0,0.00107603229174638,0
X600016.CH.EQUITY,0,0,0.226181926964382,0.106563149296747,0,0,0.0652201282834473,0,0,0,0,3.46944695195361e-18,0.224663915618127,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302661088468005,0.0901029108471218,1.38777878078145e-17,0,0,0,0,0.000545927202950301,0.0908723188063007,0,0,0,0,0,0,0.138703962646493,0,0,0,0,0,0,-0.0781670973395189,0.0159654702960657
X600036.CH.EQUITY,0.256005057169693,0.0859891188665348,0.0443779232185965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128526666677188,0,-0.0125591954144608,0,0,0,0,0,0,0,0,0,0,0.0193231667380336,-0.0404308646297138,0,0,0,0.0269723272877245,0.375088207047541,0,0,0,0,0.0368088053926329,0,0.183736120273668,0,0,0
X600919.CH.EQUITY,0,0.0771092414131983,0,0,0,0,0,0.128413550807762,0,0.318272039974696,0,0,0.140354878490435,0,0,0,0.0822824931014507,0,-0.0231282300220845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0517471733108627,0,0,0,0,0.0578222431382371,0,0,0,0,0,0
X601009.CH.EQUITY,0.0227885072427095,0,0,0,0,0,0.0832705763966409,0,0,0,0,0,0,0.210808652023824,0.311999249087218,0.165015345545348,0,0,-0.0769793018669017,0,0.0492075370399201,0,0,0,0.027560232655812,0,0,0,0,0,0,0,0,0,0,0,-0.0995265847458423,0,0,0,0,0,0,0,0.0731285961367584,0.0228389480952339,0,0,0,-0.191081579363892
X601166.CH.EQUITY,0.0374606756399147,0,0,0,0,0.518969547426237,0,0,0,0,0,0,-8.67361737988404e-19,0.0997006218489343,0.0873252932594607,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0831614024721712,0,0,0,0,0.260208297727255,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.212286329083574,0.614149607769738,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.142359494661254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135933376006075,0,0,0,0,0,0,0,0.00960051843452171,0,0
X601229.CH.EQUITY,0.259792901273412,0,0,0,0.0928043162332866,0,0,0,0,0,0,0,0,0.291642692951137,0,0.116225436770673,0,0,-0.243175994179517,0,0,0,0,0,-0.103800057393436,0,0.091501314901726,0,0,0,0,0,0,0,0.250442535535566,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.171479239995073,0,0,0.509992807632381,0,0,0.201170144508178,0,-0.00573502297055014,0,0,0,0,0,0,0,0,0,0.297630844191151,0,0,0,0,0,0.00974507305242031,0,0,0,0,0,0,0,0,0,0,0.0347945740596092,0,0,0,0.0495860502153375
X601328.CH.EQUITY,0,0,0.169164337260948,0,0.142383531364652,0,0.109127878907156,0,0.0523608029494475,0.210412729499969,0,0,0,0,0,0,0,0.206576471707737,0,0,0.00203885388511859,0.0999681526778244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396518252529633,0,0.0569012680329934,0,0,0,0,-0.0180450558293075,-0.135840556364043,0,0
X601398.CH.EQUITY,0,0.15320659636307,0,0,0,0,0.179226591932336,0.114151876160116,0,0,0,0.128250504952906,0.287571104320748,0,0,0,0,0,0.0931727044993802,0.0696573944966355,0,0,0,0,-0.0375265352239675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212611463969571,0,0,0,0,0.221956677736022,0,0
X601818.CH.EQUITY,0.111772754816597,-0.0638193339387151,0.187959141927553,0.221044714654717,0,0,0.0410565192166143,0.129381357923561,0,0,0,0,0,0,0,-0.162173383733442,0,0.371242934551618,0.0580203809989169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289489208251611,-0.139968542667249,0,0,0,0,-0.0924782456495952,0,0,-0.0786146658271668,0,0,0.0664222639647811
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0351135250332352,0.380787450647743,0.0880800116413005,0,0.370529683265095,0,0,0.137039599492072,0.158622375649482,0,0,0,0,0,0,0,0,-0.0202208060124319,0,0,0,-0.0119546660899969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148283678160532,0,0,0.0576189444167677
X601988.CH.EQUITY,-8.67361737988404e-19,0,0,0,0,0,-0.0156782381653306,0,0.135554870929711,0,0,0.348491542181987,0.154576147948382,0,0,0.109285655250734,0,0,0,0,0,0.0513620689920586,0,0,0,-0.193180327729929,0,0,0,0,0,0,0.0412639952029299,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.200664162826726,0,0,0,0.114053660622016,0,0
X601998.CH.EQUITY,0,0,0,0.308125661193327,0.379267874332498,0,0,0,0,0,0,0,0.0635081265451571,0,0,0.032204439339311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0650293404269482,-0.230371999198621,0,0,0,0,0,0,0,0,0,0.00761955705628614,0,0.0714840773893227,0,0,-0.00707016173066117
X601077.CH.Equity,0.121906262935541,0,0.0840502466973141,0,0,0.0237550233771859,-0.28754594028019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0842455192711496,0,0,0,0,0,0,0.082033093347846,0,0,0,0.133923860940736,0,0,0,0,0,0,0,0,0,-0.379835698033481,0.0637510115394765,0,0.0220791963725953,0.171583956334109,-0.0413497681576416,0.11155397066403
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.156829179793402,0,0,0.0642007434156169,0,0,0,0,-0.000541429587163155,0,0.193974721386163,0.216677639721906,0,0,-0.00662551094176493,-1.35525271560688e-20,-0.107674207675441,0,0,0,0,0,0,0,0,0,0.0967214208602706,0,0,0,0,0,0,0,0.276160768309456,0,0,0,0,-0.11349769288965
X2388.HK.EQUITY,0,0,0,0,0,0,0.0504935532461642,0,0,0,0,0,0.110283364482377,0,0,0,0,0,0,0.366055048588192,0,0.250826957980795,0,0.143445024949644,0,0,0,0,0,0.144191580644106,0,0,0,0.050084644933231,0,0,0,0,0,0,0,0,0,0,0.173661871983999,0,0,0,0.138383759634007,0
