,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.216209334378349,0,8.67361737988404e-19,0,0,0,0.0167013348875384,0,0,0.163308756307205,0,0,0,0,0,0,0,0,0,0,0.0874446352672728,0,0.0251585987368179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191826488088498,0,0,0,0,0,0,0,0,0,-0.0274140971785555
X002142.CH.EQUITY,0.352119934714163,0,0,0,0,0,-0.173972955726034,0,0.127930711945809,0,0.0305175019358996,0,0,0,0,0.319503963351679,0,0,0,-0.00545377934954205,0,-0.0189300529124757,0,0,0,0,0,0,0,0,0,0.025538856674412,0,0,0,0,0,0,-0.0354033509196135,0,0,0,0,0,0,0.0982156448956176,0,0,-0.0691388583873268,-0.0214020297859897
X600000.CH.EQUITY,0.012620990902439,0,0,0,0,0.228761261782783,0.173664100492947,0,0,0.121862006393074,-0.0400851192838116,0,0.00607821747114577,0,0,0.319908485452163,0,8.67361737988404e-19,0,0,0,0.101681005389752,0,0,0.0178590874352046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326799879374065,0,0,0,0,0.0097551267403014,-0.167040598673833,0.109186842407378
X600015.CH.EQUITY,0.0924309130298229,0,0.106831141718819,0,0,0,0,0.00678789107912363,0,0.478337814165267,0,0,0,0.0305781065978836,0,0,0.145921285378557,0.0469471318108028,0.0175427420552763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145410636556651,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.179202406773458,0,0,0,0.0933595336878709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048429851330836,0,-0.051839902458698,0,0,0,0,0.171085784540093,0,0,0,0,0,0.0291229845831981,-0.830160612502125,0,0.0454964631336737,0,0,0,0,0.0365660558182411,0,0,0.0495883151297366,0.0771970467921878,0.121143064469407,0,0
X600036.CH.EQUITY,0,0,0.259802612041014,0,0,0,0.201350604801794,0,0,0,0,0,0.241809252467671,0,0.121166756190299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0448656254262787,0.0931967349454634,0.0390610862326197,0,0.0771423199045481,0.101653300944795,0,0,0,0,0,-0.0284454306941478,0
X600919.CH.EQUITY,-0.293373568002525,-0.118427053345648,0,0,0,1.27302415500336,0,0,0,0,0,0.0242578568869208,0,0,0,0,0.213915564816698,0,0,0,0,-0.135639166473419,0,0,0,0,0,-0.0530187949907894,0,0,0,0,0.0842589227917682,0.238296744096406,0,-0.0134378440719629,0,0,-0.336456900570788,0,0,0,0,-0.617077978209348,0,0,0.179945282338921,0.169389164712652,0,0
X601009.CH.EQUITY,0.301854801091753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540268985102061,0,0,0,0,0,0,-0.356204631736435,0,0.163080668328592,0,0,0,0,0,0,-0.0373007334779037,0,0,0.0942230272255506,-0.0574071984434548,0,0,0,0,0.311252294235526,0,0,0.012461281915302,0,0.221534191206228,0,0,0,0,0
X601166.CH.EQUITY,0,0.197753260019511,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.281694095061473,0,0,-0.0333442943335873,0,0.100073931832781,0,0,0,0,0,0,-0.035429282680398,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40586535854234,0,0,0,0,0,0.0503770100339173,-0.0434377374304098
X601169.CH.EQUITY,0,0,0,1.05030240097186,0,0,0,0,0,0,0,0,0.0805538010087819,0,0,0,-0.0841750536349166,0,0,0,0,-0.370628415967671,0.160206426302996,0,0.100891898940608,0,0,0,0,0,0,0,0,0.0852008197181029,0,0.00612007248461322,0.0396662756064013,0,0,0,0,0,-0.483738007192042,0,0,0,0.203509045132216,0,0.040791816677014,0
X601229.CH.EQUITY,0.054057553748568,0.109441824954334,0.0518359884644939,0,0,-0.015196173584818,0,0,0,0,0,0,-0.0485353571853804,0.461189474906903,-0.0101173943940564,0,0,0,0,0,0,-0.0687234085888364,0.132713614282946,0,0,0,0,0,0,0,0.0901661044933157,0,0,0.0843655997366146,0,0,0,0,0,0,0.0846336029133312,0,3.46944695195361e-18,0,0,0.142015462566299,0,0,0,-0.193467520031211
X601288.CH.EQUITY,0,0,0,0,0,-0.252717001964168,0,0,0.760395078091857,0,-0.0970826139212938,0,0,0,0.0793907190834358,0,0,0,0,0,0,0,0,-0.0353761533311782,-0.191716316124146,0,0,0,0,0,0,0,0,0,0,0,-0.120346179856352,0,0,0,0,0,0,0.184862357488973,-0.177051808116086,0,0,0,0,0.338583897538242
X601328.CH.EQUITY,0,0,0.00939903424808545,0.0296223859644002,0,0.531917686110509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445007334112408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35493926022183,-0.122693218587502,0.0923634299319054
X601398.CH.EQUITY,0,0,0,-0.341867500984473,0,0,0,-3.46944695195361e-18,0,0,0.792077094910633,0,0,0,0,0,0,0,0,0,0,-0.103241256608495,-0.0613390674465271,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.268386280307911,0.539772024600808,0,0,0,0,0,0,0.0238677668637343,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.549196968112516,-0.432399698143413,0,0,4.33680868994202e-19,0,0.234490077409391,0,0,0,0,0.304308158256061,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.40998282206985,0.271105661846029,0,0,0,0.548515155083588,0,0,0,-0.109110805126132,0,-0.0659529002040919,0,-0.0626633378327321,0,0,0,-0.0419819704846343
X601939.CH.EQUITY,0,0.402400401705368,0,0,0,0,0,0.418313426917225,0,0,0.0953256146538419,0,-1.73472347597681e-18,0.0584167635545019,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0367420152564034,0,0,0,0,0,0,0.213368875065817,0,0,-0.21488729508288,0,0,-1.38777878078145e-17,0,0,0,0,-0.207565494372993,0,0,0,0,0,-0.0589748463447772,-0.0958148244412457
X601988.CH.EQUITY,0,0.0654436151943265,0,0.078849348840215,0.0376625478931432,0,0.003002738735081,0,0.140010417140083,0,0,0.601949763645458,0,0.269309748189054,0,0,0,0,0.236095299424187,0,0,0,0,0.0288577669120894,0.112467380101509,0,0,0,0,0,0,0,0,-0.00454298807957866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.193643647260424,0.280679453644264,0,0,0,0,0,0,0,0,0,0.211757229960404,0,0,0,0,0.112907743315451,0,0,0.212223079484945,0,0,0,0,0,0,0,0,0,0,0,0.128278263938312,0,0,0,0,0,-0.391948609991667,0.142646797160732,-0.0143772354050785,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.0505629277504189,0,-0.0280816417597039,0,0,0,0,0,0,0.183588425589693,0,0,0.414139570130507,0.199668425379979,0.0615442924735636,0,0,-0.101763549262172,0,0,0,0,0,0,0,0,0,-0.0754473900939835,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0964153523372355,-0.11278025361014,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00665228432650925,0,0,0,0.77184866932995,0,0,0,0.0188308925579247,0.010785248469864,0.267972996433139,-0.078868529123955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191731916354891,0,0.0314669971694766,0,0,0,0,0.00316418803078551,0
X5.HK.EQUITY,0,-0.017156704577175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385935096777739,0,0,0,0.170257582521832,0.171834143619068,0,0.0968642530931541,0,0,0,0,0,0,0,0,0,0,0.0937315783774016,0,0,0,0,0,0,0,0,0,-0.0688450834528827,0.15126821390241,0,0.0964014223526593,-0.0480134347618567
X2884.TT.EQUITY,0,0,0,0,0,0,0,-0.141568184458579,0,-0.22888613007385,0.130119104236726,0,0.0365397098686384,0,-0.0375562537280517,0,0,0,0,0,0,0,0,0,0,0,0.0932408418026839,0,0,0,0,0,0.157734164542163,0.157595628374078,0,0.213354478090021,0,0,0,0,0,0,0,0,0,0,0.301021424771719,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0.0228599129977984,0,0,0,0,0,-0.197097610730461,0.00102522725891608,0,0,0.048433751799474,0,0,0,0,-0.0178242924094265,0.904931376304502,0,0,-0.0733412398885943,0,0,0,0,0,2.16840434497101e-19,0,0.0382927132612429,0,0,0,0,0,0,0,0,0,0,0,0.0157436318755603,0.00284177325632583,-8.67361737988404e-19
X2891.TT.EQUITY,0.446742210867426,0,0,0,0,-8.67361737988404e-19,0.0546207885165281,0,0,0,0,0,0,0,0,0,0.11773889318878,0,0,0,0.0670036792164781,0,0.0509120100923979,0,0,-0.114621190497555,0,0,-0.466884789164391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315548706505113,0,0
X2892.TT.EQUITY,-0.0102787822340682,0,0,0,0,0,0,0,0,0,0,0,0,0.0230840948060286,0.078197183266913,0,0,0.0642292546061834,0,1.73472347597681e-18,0.177562497206662,0,0.780572141726538,0.0559390812823196,0,0,0,0,0,0,0,0,0,-0.00737251085779633,0,0,0,-0.0505000440251967,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110556767030842,0,-0.0403249450246389,0,0,0,0.0693734253956942,0,0.15611396679357,0,0,0.366486699998995,0.194847552121554,0,0,0,0,0,0,0.0426382481190232,0.0714296361096086,0.15611407856976,0,0.0138962036833075,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0188878952345229,0,0,0,0,0,0,-0.0252536418246312,0.0765668404473043,0,0.0561556096953632,0,0,-1.0842021724855e-19,0,0.0252423692062102,0,0.196359037491632,0,0,0,-3.46944695195361e-18,0.288156606314985,0,0,-0.084404908011445,1.73472347597681e-18,0,0.43417991990927,0,0.0548283558578542,0,0,0,0,0,0,0,0,0,-0.0842866962362486,0
X002736.CH.EQUITY,0,0.0339658761211233,0,0,0,0,0,0,0.120996260280734,0,0,0,0,-0.0500436294606875,-0.0325025191477785,0,0,0.0908681270743005,0,0,0,0,0,0,0,0,0,0,0,0.0851264467220721,0.0138630168111644,0.211280505587102,0.378093711233825,0,0,0,0.102640263389348,0,0,0,0,0,0,0,0,0,-0.0249380402582529,0,0,0.208853687942568
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.234486371105567,0,0,0,0,0,3.46944695195361e-18,0.0962092718728791,0,0,0,0,0,0,0,0.315718815672854,-6.93889390390723e-18,0,0,0,0.0782492169003381,0,0,0,0,0.126737521319249,0,0.183067455089572,0,0,0.0790182642053529,0,-0.02849053642145,0,0.00557674904824442,0.0671973742608795,0,0,0,0.0118329696298781
