,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0339024528745316,0,0,0,0.272076573067303,0.0429888956500191,0,0,0,0,0,0,0,0,0.412146817896657,0.325805388445897,0,0,0,0,0,0,0,-0.0288460386803916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152325474566987,0,0,0,0,0,0,0,0,0,0,-0.155944980840961
X002142.CH.EQUITY,0,0,0,0,0,0.878067154925017,0,0,0.0307178471292552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116555426831076,0.039308723795025,-0.122955958925729,-0.0426985951683189,0.238756699018112,0,0,0,0,0,0,0,0,0.0440904256382797,0,0,0,0,0,0,0,0,0,-0.203822937874224,0,0,-0.149675088486524,-0.0194924657092072,0
X600000.CH.EQUITY,0,0,0,0.437713448487312,0,0.421011957967304,0,-0.146308515601962,0,0,0,0,0,0,0,0,0,0,0,0.160666216674928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15634681048501,0,0,-0.176451736832199,0
X600015.CH.EQUITY,0,0,0.0337106161861784,0,0,0.310756351073791,0,0,0.0300665761408929,0,0,0,0,0.0496525866433479,0,0,0,0.0146761977939792,0,0.310288909685106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881515386636578,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0
X600016.CH.EQUITY,0,0.0365546160262947,0,0,0,0,0,0,0,0,0,0.075435878647565,0,0.162768382353647,0.169313285624432,0,0,0,0.24058220165211,0,0,0,0,-0.0140367697214103,0,0,0.00248203185865292,0,0,0,0,-0.204540661201244,0,0.0911412429042358,0,0,0,0,0,0,0,0,0.175818948871188,0,0,0.167437476911365,0,0,0,0.0973208531040642,0,0
X600036.CH.EQUITY,0.271258311106924,0,0.00247832820510433,0,0,0,0.11400118364882,0,0.142444553956657,0,0,0,0.100376036064067,0,0,0,0,0,0,0,0.00590248524482241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958184118001779,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.235149704417728,0,0.0603184697747075,0,-0.0493837689259571,0,0.461518827730065,0,0,0,-0.0223349940380199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698718410665397,0,0,0,0,0,-0.0640515329476762,0,0,0,0,0,0,0,0.325936164575197,0,0,-0.0369079109491012,0,-0.0447606867924931,0.16129345891725,-0.0873381768863435
X600926.CH.EQUITY,0,0,0,0,0,0,0.134228870646621,0,0,0,0,0,0.352925228195347,0,0,0.077932537909841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133777559336194,0,0,0.219816381499024,0.00194469182678484,0,-0.0502576183537173,0,0,0,0,0,0,0,0,0,0,0,0,0.0119772505956607,-0.0297275957206864,0
X601009.CH.EQUITY,0,0,0,0,0,0.439735187256863,0.00146507394628687,0,0,0,0,0,0.144134305678584,0,0,0,0,0,0,0.196739990876011,0,0.0373652677265033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169280104015714,0,0.0312915583003577,0,0,0,0,-0.017335587113695,0,0.235521002957413,0,5.42101086242752e-20
X601166.CH.EQUITY,0,0,0,0,0,0,0.0248364541458929,0,0,0,0.29862371493526,0.00619096778820642,0,0,0,0,0,0.0937355194193986,0.32475921667569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762715469134602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.0892362182068566,0,0,0.0706025316859501,0,0,0,0,0,0,0,0.675783417072664,0.135485123171367,0,0,0,-0.126638821478824,0,0,0.0431182180556904,0,0,0,0,0,0,0,0,0,0,0,0.072254791239296,0,0,0,0,0,0,0,0,0,0,0,0,0.0356639889428387,0
