,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.309259940066848,0.150802285518903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040229419985432,0,0,0,0,0,0,0,0.0255820702124992,0,0,0,0,-0.00311123320404087,0,0,0,0,0,0,0,0.297601112487848,0.0277220943948222,0,0.0514853230667679,0,0.027164503758011,0,0,-0.116421000449411
X002142.CH.EQUITY,0.155342597815,0,0,0,0,0.265206183845403,0.087722769284117,0,0,0,0,0,0.0651983601908818,0,0,0.0310916892874134,0,0,0,0.129909768003281,0,0,0,0,0,0,-0.0277362895447071,0,-0.0237361676708413,0,0,0,-0.0291631136373893,0,0,0,0,0,0,0,0,0,0,0,0.0274680676477277,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.159451383639017,0.0345812673391572,0.0313346245527275,0,0,0,0,0,0.264626892500555,0.0527202143697105,0.0264725068137652,0,0,0.184894770446468,0,0,0,0,0,0,0,0,0,0,0.0635733789773027,0,0,0,0,0,0,0,0.0720072432401355,0,0,0.0220199123809588,0,0,0.045398130933322,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.225061678479322,0,0,0,0,0,0,0,0.300967956856408,0,0,0,0,0,0,0,0.126600592068704,0,0,0,0,-0.0933224975121458,0.335650601419357,0,0,0,0,0,0,0,-0.0223610313370477,0,0,0,-0.0278166967816438,0,0,0,0,0,0,0,0,0,-0.01034000330165,-0.0369636570619324,0,-0.0537819466726742,0,0
X600016.CH.EQUITY,0,0,0.0826122718313843,0.161246609346089,0,0,0,0,0,0,0,0,0,0,0.161215647552073,0.018802519102492,0,0.217462447315438,0,0,0.155037003880781,0,0,0.105623762375196,0,0,0,0,0.0170400457921342,0,0.0291140119247146,0,0.0214338615666746,0,0,0,0,0,0,0.119581793557341,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.197034740420408,0.39136392253104,0.0824200458915263,0,1.73472347597681e-18,0,0,0,0,0.0343883419605087,0,0,0,0,0,0,0.0193518045810289,0,0,0,0,0,0,0,0,0,0.152955455035833,-0.0181909776798598,0,0,0.120981123189522,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0136466560507911,0,0
X600919.CH.EQUITY,0,0.0534584334220907,0,0,0,0,0,0.0201525095373684,0,0,0,0,0,0.163883750133532,0.0666009609826338,0,0,0,0,0,0.166535256803495,0.0207321371113736,0.0200371153878182,0,0,0,0,0,0,0,-0.0661394772309795,0,0,0,0,0,0,0,0,0,0,0.19549986641356,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,-1.73472347597681e-18,0,0.284557466164126,0,0,0,0.0289510421069511,0.243153833528805,0,-0.0120472488562328,0,0.0247868784420257,0,0,0,0,0,0,0,0.0774014694069664,0,0.00904022226927972,-0.0373672723922366,0,0,0,0,0,0.0817599717304286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.0355072660977392,0,0,0.0753297991268093,0.494531878525839,0,0.230775123633327,0,0,0,0,0,0,0,0,0,0.0356664439945506,0.10104466377235,0,0,0,0,-0.00603353968568314,0,0,0,0,0,0.0581611048188507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789570224957514,-0.134559426619951,-0.104552005352589,0,0.00438427856771724,0,0.0986877568709355
X601166.CH.EQUITY,0,0.183961941106373,0,0,0,0.0890160276795258,0,0,0.181524072391085,0,0,0,0.0275687576842689,0.150447874296127,0,0,0,0,0,0.0180938934959869,-3.46944695195361e-18,0.28365569249756,0,0,0,0,0,0,0,0,0,0,0.0144243428806338,0,0.0195533071455769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00719398512791025,0,0
X601169.CH.EQUITY,0,0,0,0,0.130339832105922,0,0,0,0,0,0,0.197466395772073,0,0.00883970412991117,0.0690668345471127,0,0.142079651712667,0,0,0.0543220348647409,0.00857708599775555,0,0,0,0.351068873280294,0,0,0,0,0,-0.0488027964520211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0916154142997931,0
X601229.CH.EQUITY,0,0,0.313754562529396,0,0,0,0,0,0,0,0.158301322080725,0,0,0.106929634271461,0,0.0435639718137577,0,0,0,0,0,0,0,0,0.129480625474682,0,0.0351143224906949,0,0,0,0,0,0,0,0,0.0276894488391043,0,0.169786319887401,0,0.0237444430400703,0,0,0,0,0,0,0,0,0,0,0.0308623333689707,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.107972212300737,0,0,0.324043813132504,0,0,0,0,0.191333604913129,0.197868613930241,0,0,-1.73472347597681e-18,0.119027366656646,0,0,-0.0725848820773627,0,0,0,0.0125945555551424,0,0,0.0446630449825152,0,0,0,0,0,0,0.0784066150132067,0,0,0,0,0,0,0,0,0,0,-0.0508817894413737
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.503094359232075,0.254126406461355,0,0,0,0,0,0,0.0419968570775197,0,0,0,0.02160472621847,0,0,0,0.055610753536852,0,0.0585928246012027,-0.0512962634694258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048379263847902,-0.117940308057858
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306056842478484,0.189083750407729,0,0.384952605939555,0,0,0.111095473753316,0,0.0104493901218647,0,0,0,0,0,0,0,0,0,-0.163160933234775,0,0.137243746781605,0,-0.029894715615067,0,0,0,0,0,0,0,0,0,0,-0.0875963434166826
X601577.CH.EQUITY,0,0.132187208883664,0,0,0,0,0,0,0,0,0,0.0930618549031569,0,0,0,0,0,0,0.128658380171232,0.111546190274534,0,0,0.125284072440749,0,0.156626472876589,0,0,0,0,-0.0819766340066991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10938226494077,0,0,0
X601818.CH.EQUITY,0,0,0.162063939522804,0,0.455115952932299,0,0,0,0,0,0,0,0,0.0728127752926594,0,0.0861893440549242,0,0,0,0,0,0,0,0,0.16099708501301,0,-0.0454258442077313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022077247899812,0,0,0
X601838.CH.EQUITY,0,0.0945925554792293,0.0400087793718808,0,0.120588478989174,0,0,0,1.38777878078145e-17,0.191881613286703,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165064888053361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186733125775554,0,0,-0.0317276767985139,-0.0604115331878051,0,0,0
X601939.CH.EQUITY,0,0,0,0.0270013241262329,0,0,0,0,0,0,0,0,0.406991567919293,0,0.201339629012,0.085572641322074,0.0652806463470514,0.177111651437243,0,0.0966720510934294,0,0,0,0,0,0,-0.0714895348043229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358868119416864,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0.194966456242815,0.0257871260243817,0,0,0.359107122412068,0,0.277747188253073,0,0,0,0,0,0,0,0,0,0,0,0.117157527794097,0,0,0,0,-0.100598666177528,0,-0.0402163556623478,0,0,0,0,0,0,0,0,0.167904972825918,0,0,0,-0.204105174018835,0,0,0,0,0.197708110500314
X601997.CH.EQUITY,0,0,0,0,0.102312194102652,0,0,0,0,0,0.136693002263966,0,0,0,0,0.175402482071924,0,0,0,0.270334642153232,0,0,0,0.0940216217916426,0,0,0,0,0.0298895292117917,0,0,0,0.110968682121435,0,0,0,0,0,0,0,0.0216480132409712,0,0.121576609356396,0,0,0,0,0,0,0.0442277584495958,0,0.030072063061203
X601998.CH.EQUITY,0,0.213281720033136,0,0,0,0.13582282798383,0,0,0,0,0,0,0,0,0.0413501905429451,0,0,0,0.157433827982653,0.0425339617271996,0,0,0,0.223721821651728,0,0.111772952973147,0,0,0,0,0,0,0,-0.0256143910577954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00466459532704903,-0.106656026630304
X601658.CH.Equity,0.307858779921103,0.0759686503133069,0,0,0,0,0,0.0766926164024911,0,0.0322518687466356,0,0,0.0335930159901897,0.199292636463282,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568725100862701,0,0,0,0,0,0,0,-0.00273522461141999
X601916.CH.Equity,0,0.0663280454359221,0,0,0,0,0,0.103537045958813,0,0,0,0.359387472423054,0,0.0301840940145013,-1.73472347597681e-18,0,0,0,0,-0.107624831349517,0,3.46944695195361e-18,0,0,0,0,0,-0.130925850601626,0,0,0,0,0,0,0,0,0,0,0,0.436759433550355,0,0,0,0,0,0,0,0,0,0,0.0675762244439667,-0.275598924821599
X601077.CH.Equity,0,0,0,0.109443999490463,0,0,0,0,0,0,0.492885790574341,0.124587737851149,0,0,0.084416933331963,0,0,0,0,0,0,0,0,0,0,0,0,-0.021869939038929,-0.0317434409947551,0,0,0,0,0,0,0,0,0,0,0,-0.0472974796116504,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,-0.0903143756442686,0,0,0.195073974119577,0,0,0,0.0366842360545457,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100392490959255,0,0,0,0.259494851360008,0,0,0,0,0,0,0,0,0,-0.0624729862660069,0,0,0.0883643063079289,0,0,0,-0.00619423208342924,0,0,0.223874271454299,0,0,0.377351242133864,0,0
X2388.HK.EQUITY,0,0,0,0,0.40867641315668,0,0,0,0,0,-0.0987507166813196,0,0,0,0,0,0,-0.311507106145884,0,0.155746605061677,0,0,0,0,0,0,0,0,0.191130023007658,0,0,0,-0.659192491946521,0,0.111209503436552,0,0,0,0,0,0,0,0,0,0,-0.0101227435996809,0,0,0,0.257746948894514,0.0566658303023669,-0.350366388831438
X5.HK.EQUITY,0,0,0.280076542180281,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,-0.0750758031386153,0,0,0,0,0,0.423027549617915,0,0,0,0,0,0,0.045652350909249,-0.20725981499071,0,0,0,-0.191857336465072,0,0,0,0,-0.180639211247262,0,0,0,0,0,-0.0791205638656656,-0.0722532988632917,0.527138379306746,0.0321283988238494,0.198530505971987,-0.180291702375401,0
