,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0662105261760484,0,0,3.46944695195361e-18,0,0.0196041469562284,0.23465860977076,0,0,0,0,0,0,0,0,0.0222799042812573,0.157814674860946,0,0,-0.0353200658302083,0,0,0.148712257487817,0,0,0,0,0.0776648708922859,0,0,0,0,0,0,0,0,0,0,0,0,0.301542147463673,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.273984191192408,0,0,0,0,0,0.0627637079999307,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.269936469787985,0,0,0.175584980966098,0,0,0,0,0,0,0,0,0,0,0,-0.0155415441461325,0,0,0.168152669031068,0,0,0.119672666015719,0,0,0,0,0.103226168882161,0,0,0,-0.0793072929585748,0.0211356288986524,0,0.127039737002108
X600000.CH.EQUITY,0,0,0,0,0.295372529337135,0,0.0033844360566464,0,0,0,0.0806427350474443,0,0.240108886936148,0,0,0,0,0.12784301385939,0,0.119017915515376,0,0,0,0,0,0,0.111548299555301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.240593687027496,0,0,0,0,0,0,0.178371126612303,0,0,0,0,0.340462231193289,0,0,0,0,0,0,0.0837081536413553,-0.144844526584819,0,0,0.180005394181656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00668818715835636,0.0480879045532335,0,0,0,0,0,0,0,0,0.0735138097864445,0.0465356013445299
X600016.CH.EQUITY,0,0,0,0.0501582693086585,0,0,0,0,0,0.179647245629183,0.00976038276600688,0.0499234498184249,0.258815082999519,0,0,0.0709735264430983,-2.16840434497101e-19,0.319953018521091,0,0.0428723603018568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.38620141652795,0,0,0,0,0,0,0,0,0,0.0324092236882674,0,0,0,0,0.10697662308089,0.159354643945306,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.174580610974689,0,0,0.0213981435838192,0.0473907650227892,0,0,0.0559487386196545,0,0,0,0,0.063277428136041,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.246188326006519,0,0.256262089675307,0.0241840175959629,0,0,0,0,0,0.0613033706854584,0.0547040500593801,0.0308850619254005,0,0,0,0,0,0,0,0,0,0.185036404464042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062301150323802,0,0.0257552011513168,0,0,0,0,0,0
X601009.CH.EQUITY,0.114087617647152,0,0.0305814171961965,0,0.365406117800548,0,0,0,0,0,0,0.00611620284457545,0,0.0135883939410738,0.107642142192448,0,0.00657226670891056,0,0,0.174634231827344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366495232155928,0,0,0,0,0,0.00131326847049841,0,3.46944695195361e-18,0,0.0387301426008024,0,0,0,0,0,0
X601166.CH.EQUITY,0.058713900804421,0,0,0.0272405467382126,0,0.255311489089984,0,0.0829761782437996,0,0,0,0,0,0,0.200302416092952,0.237063772517908,0,0,0,0.0987249214969649,0,0,0,0,0.0458452983410267,0.0076983562199191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.145959952427153,0,0,0.0583350998374338,0,0,0,0,0,0.164973038170665,0,0,0,0,0,0.0538489074090842,0.459995898063533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498104495139071,0,0.025251194890733,0,0,0,0,0.0362259983813828,0,0,0
