,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0360581949575986,0,0,0.0374716947702023,0,0,0,0.180927888528361,0,0.146958183143256,0,0,0,0,0,0,0,0,-0.100692752219634,0,0.0416191135486168,0,0.24125015694371,0,0,0,0,0,0.0063697017280693,0,0,0,0,0,0,0,0.113156659155182,0,0.284250916693418,0,0,0,0,0,-0.0637569510782035,0,0,0.0992569844262252,-0.0517438289688098
X002142.CH.EQUITY,0.162789208002523,0,0,0,0,0.00538066660699216,-0.109295927052419,0.139850878822605,0.0374619012228729,0,0,0,0,0,0,0.295237296095382,0,0,0,-1.73472347597681e-18,0,-0.0450537355461461,0,0.0124384526161085,0,0.126642381817537,0,0,0,0,0,0,0.100341755154327,0,0,0,0,0,0,0.12776464763919,0,0,0.012949477845175,0,0,0,0,-0.164674632829663,0,0
X600000.CH.EQUITY,0,0,0,0,0.0407368257429366,0.329041045223001,0.0761233572677871,0,0,0,0.190032155318857,0,0,0.0715730844086973,0,0,0,0.00207016071930099,0,0,0,0,0,0,0,0,0,0,0.035234875312447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116914907283329,0,0.0666177119774982
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.457815923960952,0.0850919412542507,0,0,0.137096453838824,0,0,0,0,0,0.0143011625479763,0.0594043317924745,0,0,0,0,0,0,0,0,0,0,0,0,0.0847097008099666,0,0,0,0,0.00993898113700181,0.00548038404719341,0,0.0445428913965005,0,0,0.0669224741609435,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.454867600797987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131997219691262,0,0,0,0,0,0,0,0,0,0,0,-0.0227231966496228
X600036.CH.EQUITY,0,0,0.134261950827304,0,0,0,0.380015826211144,0,0,0,0,0,0,0,0,0.040378828882088,0,0,0,0.085498254239352,0.0212324939899727,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.0291157088386543,0,0,0,0,0.263737151487392,0,0.00729424674083707,0.247236933535754,0,0,0,0.0168194065663203,0,0.182704612355489,0.0365394559710583
X600919.CH.EQUITY,0,0,0,0,0,0.461938126277322,0,0.0809462804171251,0,0,0,0,0,0,0,0,0.0782432798516625,0,0,0.237988719959788,0,-0.035637481039279,0,0,0,0,0,0,0,0,0,0,0,0.450088298745415,0,0.0848575299110083,0,0,0,0.199799107356,0,0,0,-1.08277752285626,0,0,0,0.0630477407993407,0,0.0405793741749859
X601009.CH.EQUITY,0.501846339287768,0,0,0,0,0,0,0,0,0,0,0,0,0.0372269626291055,0.205715999709703,0,0,0,0.054469640173509,0,0,-0.299509893054491,0.13626889445421,0.0180953417120782,0,0.0899745122961002,0,0,0,-0.0288340603858332,0,0,0,0,0,0,0,0,0,0.309819872538093,0,0,0,0,0,0.0208222855807095,0,0,0,0
X601166.CH.EQUITY,0,0.236472286564513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407771488787506,0,0,0,0,0,0,0,0.0627062891637337,0.0111825237683811,0,0,0,0,0,0,0,0,0.077972058544459,0,0,0,0,0,0,0,0.221222743701983,0.12342342888778,0,0,0,0,0.163708017238775,-0.0745630858130016
X601169.CH.EQUITY,0,0,0,1.06626099980787,0,-3.46944695195361e-18,0,0,0,0,0.0282747116662391,0,0,0,0,0,0,0,0,0.000136193765158032,0,-0.231711363277836,0.140416032619231,0,0.0697463624625834,0,0,0,-0.0899590451173639,0,0,0,0,0,0.208259205563267,0,0,0,0,0,0,0,-0.248145227785516,-0.147159202550697,0,0,0.0464992488231066,0,0,0
