,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.105427775754166,0,0,0,0.296184938049262,0,0,0,0,0,0,-0.0996475333301775,0,0,0,0,0,0,0,0,0,0,0,-0.112351270021824,0,0,0,0.0585406978413442,0,0,0,0,0.163011931471733,0,0,0.0505739209875391,0,0,0,-1.73472347597681e-18,0,0.142999468489011,0,0.134215289174704,0,0,0,0,0,0.00921991414581906,0
X002142.CH.EQUITY,0.00866949022225662,0,0,0,0,0.38084904683975,0,0,0,0,0,0,0,0,0,0.0410012717779851,0,0,0,0,0,0.259067859515619,0,0,0,0,0,0,0,0,0.0972184890114037,0,0,0,0,0,-0.0422733508880914,0.100433590421726,0,0,0,0.165555169712118,0,0,0,0,0,0,0,-0.0498975176051943,0,0.0347396551398877
X600000.CH.EQUITY,0,0,0,0,0,0.0995558221098021,0,0,0,0,0,0,0,0,0,0,0.742511862734154,0,0,0,0,0,0,0,-0.0346361509788491,0,0,0,0,0,0,-0.0361182836767109,0,0,0,0,0,0,0,0.027291867473859,0.146470013494117,0,0,0,0,0,0,0,-0.126330387304455,-0.0746885754393035,0.00622499090297465,0
X600015.CH.EQUITY,0.0229857138352232,0,0,0,0.128746655507609,0,0,0,0,0,0.0173678164712622,0.207035691191038,0,0,0,0,0.121265723158901,0.152586153998124,0,0,0.0436290312241536,0,0,0,0,0.00901961698385238,0.00315070372575022,0,0,0,0.0440848506729791,0,-0.0957485032785666,0,0,0,0,0,0.875511250005549,0,0,0,0.0469012026912603,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152530410535878,0,0,0.0464302047228971,0.121117908644014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316174671380214,-0.126433592797688,0,0,0.55774760401902,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.209251638371588,0.138831256301595,0,0,0,0,0,0,0.140839207563597,0,0,0,0,0.0414939570800147,0,0,0,0,0,0,-0.152130848611044,6.93889390390723e-18,0.0811908524292175,0,0,0.107360039549463,0,0,0,-0.0893754471434401,0,0,0,0,0,0,0,0,0,0,0,0.454051905825826,0,0.0834233980643671,0,0,0,-0.037630419982568,0,0,-0.0420771061674777,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.109956775177795,0.107374951366204,0.024637879221748,0,0,0,0,0,0,0,0.0136583236587551,0,0.248976298734351,0,0,0,0,0.194002551529571,0,0.00623809681360164,0,0,0,-0.0586121961941093,0,0.255147109762069,0,0,0,0.351485436926058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.0470467449145702,0,0.0478477264373291,0,0,0,0,0,0,0,0,0,0,0,0.203268307067984,0,0.386834224977151,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0594243414379274,-0.032784888201756,0.0114972055800235,0,0,-0.0753988712158611,0,0,0.0983903780484165,0,0,0,0.0429911278362527,0,0,0,0,-0.0369137345118198,-0.153064297241203,0,0,0,0.216843888021721
X601009.CH.EQUITY,0,0,0,0,0.00663864167579403,0.105126335886471,0,0,0,0,0,0,0,0,0,0,0,0.19552368811188,0,0.107454702060768,0,0,0,0,0,0,0.0467596928960807,0,0,0,0,0.0387925672168419,0,0,0,0.026756084528452,0,0.010777325122979,0.0601252832860521,0,0.256617565931079,0,0,0.132433947645519,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.179180258491277,0,0.0453568473760388,0,0,0.0569747077338837,0.00171659113146026,0,0,0,0.0300908966095773,0,0,0,0,0,0,0,0,0.0666993286067289,0,0,0,0,0,0,0.194406451930764,0,0,0,0,0,0,0,0.44151122948028,0,0,0,0,0,0,0,0,0,0,0.0145451245609251,0,0.0897183892093279,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.0192024862113414,0.410350493870088,0,0.00643509098918976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138883225983607,0.0316012442580905,0,0,0,0,0,0,0,0,0.0512607382937624
X601229.CH.EQUITY,0,0.0915255403812533,0,0.0368294049490872,0,0,0,0.0894703421870828,0,0,0,0,0,0,0.724184049468579,0,0,-0.103783486472515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719219069773011,0,0,0,0,0.0252398062320133,0.202996376531486,0,0,0,0,0,0,0,0,0.116362399788836,0,0,-5.29977051695057e-05,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.168605003251357,0,0,0.200646648087446,0.0235172264461167,0,0.0438248784123498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154292182355351,0,0,0.0023936743226167,0,0,0,0.0317153613781917,0,0
X601328.CH.EQUITY,0,0,0,0,0.250100311049532,0,0,0,0,0.137118290094974,0,0,0,0,0.0233367774560507,0.0845787627161629,0,0,0,0,0,0,0,0,0,0,-0.0100689752607777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X601398.CH.EQUITY,-0.0812424055230202,0,0,0,0,0,0,0.0610085263067514,0,0,0,0.912784507538183,0,0,0,0,0,0,0.062039039268019,0,0,0,0,0,0,0,-0.261685429177345,-0.112915364402128,0.0466909031783173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160533388793897,0,0,0,0,-0.0138029518417572,0.00808309641399118,-0.0708060443222963,0.0568326443184007
X601577.CH.EQUITY,0,0,0,0,0,0,0,0.440504191561084,0.144835960196733,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0232029845524638,0,0,0,0,0,0,0,0.248084286003079,0,0,0,0,0,0,0.0365749210665102,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0599173179704053,0,0,0.0122876835489743,0,1.73472347597681e-18
X601818.CH.EQUITY,0,0,1.06785558671685,0.0118629286285855,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0875829329669429,0,0,0,0,0,-0.155848340098158,0,0.0720670484131769,0,0,0,0,0,0,-0.101023240970433,0,0,0,0,0,0.0398201499575315,0,0
X601838.CH.EQUITY,0,0,0,0.0737412785183831,-0.0593178495392733,0,0.240548681872026,0.106525547295848,0.141238679170926,0,0,0,0,0,0.0897887797598084,0.0900331439399411,0,0,0.118999530285395,0,0,0.120223975385368,0,0,-0.068366492450934,0,0,0,0,0,0.00340547024310287,-0.0345496774440222,0,0,0,0,0,0,0,0,0,0,0.265405489066292,0,0.0748386336596758,0,0,0,0,0.0432180313381953,0,0
X601939.CH.EQUITY,0,0,0,0.0546673322065973,0,0,0,0,0,0,0,0,0,0,0,0.0684395788953182,0.0235714075491188,0.154457376466677,0,0.160989033255509,0,0,0,0,0,0,0.0220604661976264,0,0,0,0,0,0,0,0,0,0,0.107677906074983,0,0,0,0,-0.262514972617958,0.353828594960812,0,0,0,-0.0995492670768961,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.120333244737657,0,0,0,0,0.158408727109506,0,0,0,0,0,0,0,0,0.264033260231335,0,-2.16840434497101e-19,0.263869698194046,0.0523791771833587,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.00410224890251094,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.128551154147143,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0286011845208969,0,0,0,0,0.146064516014233,0,0.0581018565196365,0,0,0,0,0,0,0,0,0,0,0,0,0.175286035509531,0,0,0,-0.00785142779248477,0,0.23897107597106,0,0,0.053833172620506,-0.151443839191214,0,0,0,0.0799975687998358,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0.114364753920189,0.445191177391528,0,0,0.00765550973137941,0,0,0,0,0,0,0,0,0,0,0,0.0101537871053041,0,0,0,0,0.0430623841835761,0,0,-0.17034725805644,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.444486809497106,0,0,0,0,0.135653328381882,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304724986055298,0,0.0787366519307166,0,0,0,0,0,0.0568403119488499,0,0,0,-2.77555756156289e-17,0,0,0,0.107381951415794,-0.0100392303905812,0,0,0,0.792460423988496,-0.140252372816937,0,0,0,0,-1.38777878078145e-17,0,0.211027426924358,0.175222727475843,-0.0785596884900463,0
X601077.CH.Equity,0,0,0,0,0,0.196688281825752,0,0,0,0.0581193648723132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746957362717751,0.0797087467208085,0,0,0,0,0,0,0,0,0.033344487479474,0,0,0,0,0.031928054713828,0,0,0,0,0,0,0,0,0,0,0
