,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0811717031846271,0,0,0,0.149084181874106,0,0,0,0,0,0,0,0,0,0.0215676010191648,0.170614668741887,0,0,0,2.77555756156289e-17,0.0760938015734836,0,0,0.0410774604529105,0.0858258118494337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283834857447802,0,0,0.137917166018606,0,0,0,0,0,-0.0950843554502228,0
X002142.CH.EQUITY,0.108963050992496,0,0,0,0,0.895896690891328,-0.116384340961823,0,0,0.118396241104997,0,-0.355407218383949,0,0,0,0,0.073823772673945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218952900763695,0,0,0,0,0,0,-0.0342025685415387,0.19066288455454,6.93889390390723e-18,0,0,0,0,0,-0.0109910468314185,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0617048282373601,0,0,0.299544333501882,0.142107153385751,0,0.207085159708784,0,0,0,0,0.0282415715551521,0,0,0,0,0,0.0806202628819923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.343067038102794,0,0.0757755215478651,0,0.1093701482793,0,0,0,0.0370387289460149,0,0,0,0,0,0,0.0623711326383039,0.0460563487089177,0.215932622162432,0,0.0566446632020749,0,0,0,0,0,0,0,-0.139610132261306,0,0,0,-0.470295494564896,0,0,0,0,0,0.129951659309383,0,0,0,0,0,0.140962635842195,-0.050903791283837,0.0122287608221472
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.196516373589532,0.0439184478231397,0.556083137186324,0,0,0,0,0.119416772902376,0.0791075062883862,0,0,0.0331083918962947,0,0,0,0,0,0,0.0800005185383689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820701928970525,0,0,0,0,0,0,0,0,0,0,0.0695872724262167
X600036.CH.EQUITY,0.0513284376947471,0.256574693367169,0,0,0,0,0,0.230023203822811,0,0,0,0,0,0,0.110632182941966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014401720037918,0,0,0,0,0.0560335254825397,0.237834455802567,0.0881786708096153,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.72595455130895,0,0,0,0,0,0.137955780924397,0,0,0,0,0,0,-0.0170424420226265,0.0658363756878191,0,0,0,0,0,0,0,0,-0.0241991569160289,0,0,0,0,0,0,-0.0421845188270871,0,0,0,0,0,0,-0.0144843922628853,0,0,0,0,0,0,0,0,-0.0860504254030639,0.0166980511962985,0
X601166.CH.EQUITY,0.123442935773538,0.0124668598876239,0.454199490416702,0,0,0,0,0,0,0,0,0,0,0,0.177066860059176,0.0195381387667416,0,0.0211882383395971,0,-0.00157966427239299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108835047434587,0,0,0,0.001495648490174,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.188120940565908,0.156777169712243,0.610048833413174,0.090106133267304,0,0,0,0,-0.131774558312452,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0680896402307219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258307405350535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.298288513106926,0,0,0.210540457440183,0,0.110767064840897,0,0,0,0,-0.0774332653878317,0,0,0,0,0,0,0,0,0,-0.108020349986182,0,0,0,0.207862440272774,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0813539267625714,0,0,-0.170692503820991,0,0.157407191677523,0,0.130324928213962,0,0,0,0,-0.255033294408356,-0.27378844693905,0
