,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0.00139781164475711,0,0.289675639619218,0,0,0,0.0457950551619077,0.0997611338677136,0.00278695708858749,0,0,0,0.0210239946076586,0.00778367699231395,0,0,0,0,0.0955001429014411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070759806273333,0,0.0436015046909849,0,0,0.0677300816103663,0.00391310858585544,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.180194801584605,0.0932244613382955,0,0.244804939625981,0,0,0,0.24511925496349,0,0,0.0527948676690223,0,0,0,0,0.210102481027023,0,0,0.0107102884686368,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538588811563727,0,0,0,0,-0.0407098230857947,0,0,0.0727351746102365,0,0,0.0284812019177988,0,0,0,0,-0.120994644511176,0,0.0133243743493971
X600000.CH.EQUITY,0,0,0,0,0,0.231671860761791,0.0382039717544948,0,0,0,0,0.397934424256348,0,0.0366818995815812,0.177671741018075,0,0,1.73472347597681e-18,0,0.095612353289254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107276923641348,0,0,0,0,0.0936014712443889,0,0,0,0,0,0,0,0,0.0201892351190198,0.0592465751805748
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.184871062578188,0,0.12162078063354,0,0,0,0,0,0,0.111973412064206,0,0,0,0,0.358193323400155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00674467684700917,0.273658076343656,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00462548001046941,0,0,0,0,0.430336886490403,0,0,0,0,0,0,0.385003624942075,0,0.0147953365867999,0,0.000633763307276474,0,0,0,0,0.01946734745166,0.0372601472603492,0.0922595066541193,0,0,0,0,0,0,0,0,0.0692804080848274,0,0,0,0,0,0,0.0740906218516849,0,0.13748318847388
X600036.CH.EQUITY,0.761513927363054,0.0399100965502075,0,0,0,0,0,0,0,-1.38777878078145e-17,-0.102019830577171,0,0,0,-0.0952353828292884,0,0.111642544421694,0,0,0,0,0.149637219830299,0,0,0,0.0868162951685644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159038373657018,0,0,0,0,0,0.0214571413831727,0,0,0.04943886176349,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.52420257399471,0.010811158170371,0,0,0,0,0.0667705978328907,8.67361737988404e-19,0,0,0.105202153674138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104085006572077,0,0,0.218609552722296,0,0,0,0,-0.110991612434754,0,0,0,0,0,0,0,0,0,-0.117479041853534,0
X600926.CH.EQUITY,0,0.223102690965513,0,0,0,0,0.46279194179224,0,0,0,0,0,0,0,0.0325203174737956,0,0,0.138269446004586,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558738588556953,0,0,0,0,-0.012364420660135,0,0,0,0.133281892748133,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.136201418302155,0.00996385246656282,0,0,0,0,0,0,0,0,0,0.14834771071404,0,0,0,0,0,0.512402876823454,0,0,0,0,0,0,0.132014987935757,0,0.00438253787196809,0.0492831616931127,0,0,0,0,0,0,0.258588007822765,-0.144262967041876,0,0,0,0.0639911028908336,-0.419183399190919,0,0,0,0,0
X601166.CH.EQUITY,0,0.146990028408375,0,0,0,0.261745725579605,0,0,0,0,0,0,0.00711844642703123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110541028334162,0,0,0,0,0.0643734286904921,0,0,0,0,0,0.190800174902196,0.202457793603951,0,0.0468172839014258,0,0,0,0,0,0,0
