,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0.0904247096141318,0.123650239928545,8.67361737988404e-19,8.67361737988404e-19,0,0.181703224821261,0,0,0,0,0,0,0,0.0389975556272306,0,0,0.0264869964129736,0,0.170577207489878,0,0,0,0,0,0,0,0.048462185016782,0,0,0.0136751302240768,0,0,0.0467541088986596,0,0,0,0,0,0,0.0194645015663119,0.164656113996127,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.100572486267017,0,0,0.0265916816221051,0,0.100781965719155,0,0.426766254555943,0,0,0.0032431462687502,0,0,0,0,0.232460062962305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.091455111701623,0,0,0,0,0,0.0146554679339512,0,0,0,0,0.150038125060919,0,0.0158655874252515,0.0427462900277825,0,0,-0.0540932108850656,0.0204273731316004,0.061373155119912
X600000.CH.EQUITY,0,0,0,0.0496429871472621,0,0.115561966448574,0,0,0,0,0,0.459554992452575,0,0.0180066086116749,0.23023610433074,0,0,0.0439710767006077,0,0.0808355443921338,0,0,0,0,0,0,0,0,0,0,0.00720542841328632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0146613960950013,0,0,0,0,0,0,0,0.127063915595747,0.426004156975727,0,0,0,0,0,0,0,0.0942193403746593,0,0,-0.0344957125499357,0,0.292280378698787,0,0.106602740811291,0,0,0,0,-0.021882318028798,0,0,0,0,0,0,0,0,0,0,0.0584623279783795,0,0,0.127488564138096,0,0,0,0,-0.0324601512859378,0
X600016.CH.EQUITY,0,0,0,0,0,0.140560295725633,0,0,0,0,0.0423610421023882,0,0,0.00921602831900639,0,0.312535915403377,0,0,0,0,0,0,0,0.286695047093324,0,0,0,0,0,0,0,0,0.0470033570042476,0,0.0730651464725167,0,0,0.0501943923152007,0,0,0,0.0444374008585619,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.516826972551063,0.0572535980980419,0,0,0,0,0,0,0,0,0,0,0,0,-0.11122950505879,0,0.189698098049636,0,0,0,0,0,0.236020282590009,0,-0.0543161697638219,0,0.0366702842364219,0,0,0,0.131322274652577,0.0479829297248525,0,0,0,0,0,0,0.041750269570893,0,-0.081361104106007,0,-0.0692838571391041,0,0,0,0,0,0,0.135937011579675,0.0157376865692993,0
X600919.CH.EQUITY,0,0,0,0.0230610620675942,0,0,0,0.425729407316045,0.207081849366805,0,0,0,0,0.110747863098328,0.0162031442303778,0,0,0,0,0.14852182441843,0,0,0,0,0,0,0,0,0.123919662855149,0,0,0,-0.0526126818580927,0,0,0.0716447801062306,0,0,0,0,0,0,-0.0657899835459147,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.284739794699215,0,0,0,0.0209349179461287,0.423824567007438,0,0,0,0,0,0,0.0830541660963162,0,0,0,0.217920886234272,0,0,0,0,0,0,0,0,0,0,0.124807727263231,0,-0.016872403391715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214569999353895,-0.0520333991829055,-0.15163292992067,0,0.0144141418529815,0.00680934362719171
X601009.CH.EQUITY,0.124120608771493,0,0,0,-0.201789497295361,0,0.181562441600039,0,0,0,0,0,0,0,0,0,0,0,0.167844033834455,0,0,0,0,0,0.331040594241906,0,0,0.0243361592840015,0,0,0,0.252917527874567,0,0,0,0,0,0,0,0.0424274800548913,0,0,0.28015912922503,0,0,0,0.0102336497234807,-0.154935239966698,0,0,0.0739503832533069,0
X601166.CH.EQUITY,0,0.282436472132742,0.266847205299947,0,0,0,0,0,0.00690265585604251,0,0,0,0,0,0,0,0,0,0,0,0.119077715541732,0,0.0231427981853662,0,0,0,0,0,0,0.0359448329851742,0,0,0,0,0,0.213445678162908,0,0,0,0,0,0,0,0.0581414580756736,-3.46944695195361e-18,0.0751326085665354,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.102012423560919,0,0.0700789340010518,0,0,0.25725279503482,0,0,0,-6.93889390390723e-18,0,0,0,0.28450197389274,0,0,0,0,0,0,0,0,0,0,0,0.245737232712407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.380919743788923,0,0,0,0,0,-0.0204834857687947,0,0.265513777884852,0,0,0,0,0,0.0260347590592383,0,0,0,0,0,0,0,0,0,0.0881959125544947,0.061426843765408,0,0,0,0,0,0,0,0,0,0.0904248581627307,0,0.0855937926195815,0,0,0,0.0751503323648921,0,0.0218588614891344,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122083142813249,0.0432568690909911,0,0,0,0.627337342439624,0.0879014051086842,0,0,0,0,0,0,0.0959212350433061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104077225626373,0,-0.104571480579628,-6.93889390390723e-18,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.0448045703242116,0.2247013502921,0,0,0,0.224723821941327,0.431049495633097,0,0,0,0.106187931802142,0.00149220942741413,0,0,0,0,0,0,0,0,0,0,0,-0.0186776301070397,-0.0647543541746198,0.0158861204502367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0861384930552216
X601398.CH.EQUITY,0,0,0,0,0.0829523717002875,0,0.0419099398056698,0,0,0,0,0,0.247987267480064,0,0,0,0,0.105761001130652,0.655517198288703,0,0,0.0761623498327377,0,0,0,0,0.0635182189337466,0,0,0,0,0,0,0,0,0,0,0,0.107962105405634,0,0,0,-0.0189236500549913,0,-0.299620672719565,0,0,0,0,0.0595833055094541,0,0
X601577.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.14242017992588,0,0,0,0,0,0,0,0,0.106798964054354,0,0,0,0.262157039635558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180050033061291,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,-1.38777878078145e-17,0.582088384560669,0.0408761989284056,0,0,0,0,0.07365772534134,0,0,0.0199234520136369,0,0,0,0,0.140305359597511,0,0,0.0505307124548197,0,0.0729134916873071,0,0,-0.0307261020256262,0.0241304030614899,-0.0713143955613921,0,0,0,0,0,0,0,0,0,0,0,0.0837775209183903,0,0,0.159727226850946,0,0,0,0,0,0,0,0.0941745325082461
X601838.CH.EQUITY,0,0.342724342528429,0,0,0,0,0,0.157996611222594,0.0552841281575194,0,0,0,0,0,0.258028866480592,0,0,0,0.0202545751452235,0,0,0,0,0,0,0,-0.0528814375965296,0,0,0,0.0161095406241624,0,0,0,0,0,0.0337757295462462,0,0,0.0442289781122158,-0.00767637548294999,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0.0318806476521455,0,0,0,0.25084063513873,0,0.257998208014383,0,0.184937816590034,0.0312754408345141,0,0.14264542690561,0,0,0.14402412899463,0,0,-0.0967841004811512,0,0,0,0.0110524954702772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101824803585293,0,-0.0227105545466807,0
X601988.CH.EQUITY,0,0,0,0,0,0,0.0441387389864405,0,0.0433762138142956,0,0,0,0.185295842424516,0,0.420261195038415,0,0,0,0,0,0.188400119955772,0,0.190320151670603,0,0,-0.0809703686173212,0,0,0.0853439843200339,0,0,0,0,-0.124512434383016,0,0,0,0,0,0,0,0,0.149764446321034,0,0,0,-0.185890407379067,-0.0701751097542953,0,0,0,0.173077097095048
X601997.CH.EQUITY,0,0,0,0.29449500091579,0,0.0239773975743676,0,0,0,0,0,0,0,0,0,0.25729705772468,0,0,0,0,0,0,0,0,0,0,0,0,0.052279400358364,0,0,0,0.160399166497007,0,0,0,0,0,0,0.192988250844102,0,0,0,0,0,0,0.000585114303629458,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133495861636871,0,0,0,0,0.347899798683273,0.100715521827031,0.145626398745767,0,-0.0671602705258736,0,0,0,-0.0152412229827785,0,0,0,0,-0.0479374231600551,0,0,0.0242057358254876,0,0,0,0,0,0.168927770693292,0,0,-0.0347982631711268,0,0.00567191551809395,0
X601658.CH.Equity,0.153436799495515,0,0,0,0,0.516066614332055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401739026544216,0,0,0,0,-0.118875274199671,-0.0448496426728977,0,0,0,0,0,0,0,0,0,0,0.158686860530172,0,0,0,0,0,0,0,0,0.0489518058659553,-0.133042568353498,0,0,0,0.112544218070406,-0.0483150194277119
X601916.CH.Equity,0,0.0598293867040402,0,0,0.0903479834170646,0,0,0.159804721770163,0,0,0,0,0,0,0,0,0.0934728767474158,0.0580934774696713,0,0,0,0.237278981798749,0,0,0,0.0711772894996657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011070051483894,0,0,0,0,0,0,0,0,0,0,0,-0.320108403327069
X601077.CH.Equity,0,0,0,0,0,0,0,0,0.109913996333631,0,0.352770761714582,0.102746902827683,0,0,0,0,0,0,0,0,0,0,-0.0428204943838856,0,0,0,0,0,0,0,0,0,0,0,0,0.0539098446516059,0,0,0,0,-0.0111952855685751,0,0.177993110073986,0,0,0,0.0174190809796597,0.0338945843801036,0,0,0,-0.0925679765761293
X11.HK.EQUITY,0,0,0,0,0,-0.00610271080176854,0,0,-0.00552781671050335,-0.282034475266855,0,0,0,0,0.14713053529096,0,0,0,0,0,0,0.0917634858585309,0,0,0,0,0.470885459178999,0.207439731475559,0,0,0,0,0,0,0,0,0,0.0809594483362044,0,0,0,0,0.00724425438616655,0,0,0,0.270043520001171,0,0,0.160894136179378,0,-0.0270582470194258
X2388.HK.EQUITY,0,0,0,0.133288367259294,0,0,0,0,0,0,0,0,0,0,0.0954157331317086,0.285485742731147,0,-0.399562244699033,0,0,0,0,0,0.257112725847631,0,0,0,0.0902641301129733,0,0,0,0,0,0,0,0,-0.257668773663547,0,0,0,0,0,-0.0941709810598068,0,0,-0.237669598533774,0.121408213947683,0,0,0,0.369825669674979,-0.162384867947827
X5.HK.EQUITY,0,0,0,0,0,0.116483477636047,-0.263286777256124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587365880768935,0,0,0.468261177470162,0.280226456837949,0,0,0,0.14646477696537,-0.114628799117363,0,0,0.119382983550591,0,1.38777878078145e-17,0,0,0,0.238649802886688,0,0,0,0,0,0,0,0.0382375726405375,0.0127545937694486,0,0
X2880.TT.EQUITY,0,0,0,0,0,0,0.191778981525727,0,0,0,0,0,0,0,0,0,0,0,-0.0758089803656915,0,0,0,0,0,0,0,0,0,0,0.437413223068006,0.153600447982726,0.284470284554331,0,0,0,0,0,0,0,0,0.0527111459781182,0,0,-0.0183218207900433,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0.444233703294735,0,0,0,0,0,0,0,0,0,-0.0671831278975642,-0.022092186083393,-0.101183364475477,0,0,0,0.0561330790349291,0,0,0,0,0,0,0,0,-0.00828692770859784,0,0.433787859543532,0,0,0,0,0,0,0,0,-0.114639461234564,0,0,0.123344174538101,0,0,0,0,0,0,6.93889390390723e-18,0.0642900831520757,0,-0.0777063614037216,0
X2887.TT.EQUITY,0,0,0,0,0,0.236897982964319,0,0,0.0621071455415326,0,-0.0485869579374533,0,0,-0.146251845111876,0,0,0,0,0,0,0,0,0,0,0,0,-0.101895272259663,0.0597914923417164,0,0,0,0.208849775925818,0.0103179310696367,0,0,0,0,0,0,0,0.275664111385632,0,0,0,0,0,0,0.272304768080477,0,0.133373758393889,0.0317147393125063,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0.02785519026108,0,0,0,0.108646798983209,0,0,0,-0.0999088042398921,0,0,0,0,0,-0.233024850922979,0.11953771400681,0,-0.0658657816668523,0,0,0.54922686086106,0.00928068086104376,0,0,0,0,0,0,0.0382210611819827,0,0.072726557739094,0,0.299624726847403,0,-0.0725355874804751,0,0,0,0,0,0,0,0.0815597161504513,0
X000166.CH.EQUITY,0,0,0,0,0.0587949086360634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456194426998056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256147575922545,0,0.279749880363745,0.101456037341135,0,0,0,0,0.166095747535481,0.0865449619691949,0.0361819574109817,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0399722382757997,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0124203249140365,0,0,0,-0.0163287783892131,0,0,0.578788656075444,0,0,0.0171482691302075,0.0835307465598782,0,0,0,0,0.148640187090193,0,0,2.16840434497101e-19,0,0,-0.011267874102332,-0.0441613349319725,0
