,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0376358799313239,0,0,0,0.0868625374431531,0,0,0,0.0170904884851175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136317172554823,0,-0.110173448814986,0.12173530709109,0,0,0.289893279443059,0,0.118036045987362,0,0,0,0,0.023653303987278
X002142.CH.EQUITY,0.121197837669778,0,0,0,0,0.181873959435852,0,0.169236214876068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20749001156774,0,0,0,0,0,0,-0.0217573352455774,0.120512193298037,0,0,0,0.049172442293366,0,0,0,-0.0334395950658687,0,0,0,0,0.171869758756848,0,0,0,0,0,0,0,0.0416099910725764
X600000.CH.EQUITY,0,0,0,0,0,0.0580408218130187,0,0,0,0,0,0,0,-0.0867484753266842,0,0,0.741469111735224,0.0687245456578009,0,0,-3.46944695195361e-18,0,-0.00443743792917316,0,0,0,0.0439125821222833,0,0,-0.164118448052246,-0.0353773856271326,0,0,0,0.0253424123707886,0,0,0.0213344759684294,-0.0645725331130305,0,0,0,0.0523937491354413,0,0,0.110975094642833,0.0920348346189907,0,0,0,0,0.0942443331508345
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.00305861306882157,0,0.0405262865460529,0,0.577350717582274,0,0,0,0,0.200703641818327,0,0.0514714515312667,0,0,0.0145282198545796,0,0,0,0,0,0,0,0,0.0144669708911494,0,0,0,0.197111804981846,0,0,0,0,0,0.599859177586901,0,0,0,0,-0.2104488002441,0,0,0,0,-0.133916388002275,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.285740019856306,0.279197949355067,0,0,0.130721979259352,0,0,0,0,0.051825108624045,0.018420325136161,0,0,0.174775680046097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635888984464086,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.50315341229325,0,0,0,0,0,0,0.236155315043276,0,0,0,0,0,0,0.112472196965754,0,0,0,0,0,0,0,0.096810523026862,0.0167984815745725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019389336423966,0,0,0
X600919.CH.EQUITY,0.177208770612828,0,0,0,0,0,0,0.0839524690610364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100374066332811,0,0.372874462472514,0,0,0,0,-0.0319317750341554,0,0,0.10314154064158,0,0,0,-0.00690734618235945,0.375253511864956,0,0,0,0,0,0.197251237535068,0,0,0,-0.278958263284676,0,0,0
X600926.CH.EQUITY,0.0206931364424935,0.145683986571675,0,0,0,0,0.427486120982705,0,0.21060225467837,0,0,0,0,0,0.10318706276495,0.0662857526276893,0,0.0614901450407098,0,0,0,0,0,0,0,0,0,0.0805737273420094,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481354013721642,0,0,0,0,0,-0.0743109869757728,0,-0.141949031715421,-0.0805892933267115,0
X601009.CH.EQUITY,0,0,0,0.0651973816252236,0,0.00222318745872871,0,0,0,0.0324546130454756,0,0.0320669978441456,0,0,0,0,0,0.268918422567646,0,0,0.188500531988645,0.0272177279690063,0.00147080774473582,0,0,0,0,0,0,0,0,0.0964999544767192,0,0,0,0,0,0.14646009533364,0,0,0,0,0.220022858173073,0,0,0,0,0,0.0103904536560224,0,0,0
X601166.CH.EQUITY,0,0,0.0288859455142564,0,0,0.164660247223439,0,0,0,0,0,0.0370941443606774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163636409320916,0,0.0540694175401927,0.129910456062005,0,0,0,0,-3.46944695195361e-18,0.146652206292601,0,0.0513636247367194,0.0754439062107827,0,0.00771814945755825,0,0,0,0
