,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0594534959362742,0,0,0,0.113245759829207,0,0,0,0,0,0,0,0,0,0.083564457574799,0.185890182645734,0,0,0,0,0.0117505773561626,0,0.0681770957152785,0,0,0,0,0,0,0,0.0381269517343822,0,0,0,0,0,0,0,0,0,0.313584902835376,0,0,0.134677553372371,0,0,0,-8.67361737988404e-19,0,-0.0678561436149773,0
X002142.CH.EQUITY,0,0,0,0,0,0.526992924350612,0,0,0,0,0,-0.529786412693332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166918587276632,0.0358140743671053,0,0,0,0,0,0,0,0,0.12521253811194,0,0,0.55503215361771,0,0,-0.017538757079014,-0.0829246030540403,0,0.0970204407032795,0,0
X600000.CH.EQUITY,0,0,0,0,0.182525959903344,0.0480163367039642,0,0.494212714453233,0,0,0,0.0549136075565476,0,0,0,0,0,0,0,0,0,0.0303519886165005,0.00673149793244929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342837519070014,0,0,0,0,0,0.0233839103086384,0,0,0,0,0
X600015.CH.EQUITY,0,0.0732767859157482,0,0,0,0,0.276093839566014,0,0,0,0,0,0,0,0,0,0.0797164019600703,0,0,0,0,0,0.0812546192717201,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.391078877764693,-0.0439787239628594,0,0,0,0,0,0.0116775570379808,0,0,0,0,0,0.0516758771266971,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.196076091486143,0,0.507344594693683,0,0,0,0,0.184339484737085,0.0319087569079493,0,0,0.0478984884042159,0,0,0,0,0,0,0,0,0,0,0.0521203379162686,0,0,0,0,0,0,0,0,0,0.0549296548326732,0,0,0,0,0,0.00510231311773625,0,-0.0240190116963673,0.0135420588391192,0,0.0167873543119022
X600036.CH.EQUITY,0,0.344481532341778,0,0,0,0,0,0,0,0,0.128406168586223,0,0,0,0.307987353486748,0,0,0,-0.115007285467712,0,0.038271389785782,0.0320833095744722,0.0132271088212968,0,0,0,0,-0.0162855683680499,0,0,0,0,0,0,0,-0.0460072547552076,0,0,-0.0354084675517661,0,-0.0809642627554773,0.115058815094395,0,0,0.0484457744256063,0,0.120063640226026,0,0,0,0,0
X601009.CH.EQUITY,0.107355521302693,0,0,0.819404111474882,0,0,0,0,0,0.0284566795266797,0,0,0,0,0,0,0,0.0284276879916421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0539132671690449,0,0,0,-0.0100269181826902,0,0,0,-0.0605433359252488,0.0262582288413852,0,8.67361737988404e-19,0,0,0,0,-0.059399647828159,-0.0220466979523945,0.0236053871998789,-0.0749920773309939
X601166.CH.EQUITY,0.111262187912332,0.00144354286994027,0.517954748741721,0,0,0,0.0036864596763092,0,0,0,0,0,0,0,0.0910236389983063,0.0674022905412412,0.0671397950189636,0.0123925795940318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0059171932594226,0,0,0.0165243116148581,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.0253824604922469,0.0314151019480274,0,0,0.2000861249982,0,0,0,0.141985463606995,0,0,0,0,0,0.200769511092274,0,0,0,0,0,0,-0.055766040452102,0,0,0,0,0,0,0,0,0,0.127471150952439,0,0,0,0,0,0,0.0428648659612811,0,0,0,0,0,0,0,0,0.136579724878445,0,0
X601229.CH.EQUITY,0,0.1851473734315,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.246035904165941,0,0,0,-0.253072700452603,0,0.12155127082422,0,0,0,0,0,0,-0.0922529200473246,0,0,0,0,0,0,0,0.0876604995552122,-0.085619909066452,0,0,0,-0.0910510041027959,0,0,0,0,-0.244064155485166,0,0,0,0,-0.0782998807488711,-0.025361557305274
