,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.184327892814338,0,0.139522849565607,0,0,0,0,0,0.104150380931461,0,0,0,0,0,-8.67361737988404e-19,0.113669302250154,0,0,0,0,0,0,0,0.0057331384703918,0,0,0,0,0,0,0,0.109004917933682,0,0,0,0,0.0410011507144859,0,0,0,0.122948227185508,0.0420525737469915,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.341687193948391,0,0,0,0,0.361222307311999,0,0,0,0,0,0,-0.212847756616588,0,0,0,0,0,0,0,-0.00436426534959492,0,0.0424585213731611,0,0,0,0,0,0,0,0,0,0,0,0.0697045825645959,0,0,0.0439065839795078,0.202145766349351,0,0.00865422480556277,0,0.160674854586856,0,0.0830813452360661,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0340763701693047,0.0765533187676951,0,0.353682736778111,0,0,0,0.263727700306539,0,0,0,0,0,0,0,0,0,0.148019050177266,0.0154110673567148,0.164601162844564,0,0,0,-0.0719751379132703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500154322798536,0,-0.0499779793428057,0,0,-0.0477753374542388,0
X600015.CH.EQUITY,-6.93889390390723e-18,0,-0.376840988127488,0,0,0.0256876884533342,0,0,0,0,0,0,0,0,0.38507849825001,0.221621324713812,0,0.489482077057352,0,0,0,0,-0.0934618591365844,-0.0637524404560416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104245763508096,0,0,0,0,0,0,-0.251245007085562,0
X600016.CH.EQUITY,0,0.109962962991866,0.0617136970250805,0.246990727553043,0,0,0,0,0,0,0,0,0.348144380809916,0,0.0564731144177355,0,0,0,0,0,0,0,-0.0148429353404857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220908187740447,0,-0.0363176324522033,0
X600036.CH.EQUITY,0,0.171253705870615,0,0.218141257662263,0,0,-0.0604261515716285,0,-0.0474639572631138,-0.102990520810541,0,0,0.468777301234711,0,0.0753185118650001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095467491027347,0,0,0.16169514449468,0.0705160957985522,0,0,0,0,0,0,0,0.0575629343835542
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.164171850336623,0.263020859852015,0,0.182879890045777,0,0,0,0,0,0,0,0.0366015013850167,0.177913205659139,0.0188203781611361,0,0,0,0,0,0.0801930705985016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.0990637990028947,0,0,0,0,0,0.320176622299069,0,0.0929962740496557,0,0,0,0,0,0,0.219843319537978,0,0,0,0.149965340271251,0,-0.0729249702278029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0.137934809147076,0,0.0690896618015595
X601166.CH.EQUITY,0,0,0.251921722787719,0,0,0,0.0245008729254042,0.129720394308484,0,0,0,0.269591646297593,0.212232649385992,0.0325514218560035,0,0.0776770226649144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0.0352375687978646,0,0,0,0,0.189457564658582,0.18037860400245,0.0494270422193594,0,0,0,0,0.0792605958358572,0,0,0,0,0,0.0111471393463915,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.104270334261375,0,0,0,0.104744197311391,0,0,0,0,0.0591579048829414,0,0.135824516198967,0.0300449076391299,0,0,0
X601229.CH.EQUITY,0,0.080364303255284,0.047612284518198,0,0,0,0,0,0,0,0,0,0,0.356256457501684,0,0,0,0,0,0,0,-0.205145266392123,0,0.109145197921779,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0216976510691621,0,0,0,0.166560609172729,0,0.202212380538001,0,0,0,0,0,0.0437447383723531,0,0,0,0,0
