,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.2486320569376,0,0,0,0.134121481174213,0.306949741490994,0,0.46085100360982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0826104604161008,0,0,0,0,0,0,0,0,0,0,0,-0.115427043078878,0,0.0798331160199329,0,0,0.0649901711808081,0.106576878324897,0,0.0489862052333931,0,0,0,-0.00705990802375163,0,-0.110532212274949,-0.0336638822720439,0
X002142.CH.EQUITY,0.020065711503331,0,0,0,0,0.311864122742462,0.224014562391761,0,0,0,0.0492181103331578,0,0,0,0,0,0,0,0,0,0,0,0,-0.0623439421735725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163920372055693,0,0,0.136514918588728,0,0,0,0,-0.0344746754004574,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0924105746637413,0,0,0,0,0,0,0.44456037920724,0,0,0,0,0,0,0,0,0,0,0.00349699259486539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875284794163842,0,0,0,0,0,0,0,0.0271904095985185,0,0
X600015.CH.EQUITY,0,0.0878448984553972,0,0,0,0,0,0.154102712725171,0.204643001964552,0,8.67361737988404e-19,0,0.183416675309245,0,0,0,0.134357454997711,0,0,0,0,0,0,0,0,0,0,0.0631624803793363,0.18180387156015,0,0,0,0,0,0,0,0,0,0,0.0308911600805127,0,0,0,0,0.0422240014373958,0,0,0,0,0.0353977813862198,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.130162431936352,0,0,0,0,0.257531022173408,0,0.0769424961362325,0,0,0.0239849856186169,0,0,0,0,0,0,0,0,0,0,0,0,-0.276330493539934,0,0.0266966192417482,0.20634701493604,0.627832590539123,0,-0.263083494236807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.251322783708458,0.253272268640937,0,0,0,0,0,0,0,0,0,0,0,0.0995877313804767,0,0,0,0.200019708084575,0,0.0468973732138701,0,0,0.0264140765289834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237749699933911,0,0,0,0,0,0,0.106300570184212,0.282000183652171,0,0,0.00656484968306659,0,0
X600926.CH.EQUITY,0,0.288934223473478,0,0.0236626158969773,0,0,0,0,0,0,0,0,0,0,0,0,0.0139617213308026,0,0.122987115604293,0,0,0,-0.00477949338561192,0,0,0,0,-0.05774894374987,0.304109383175504,0,0,0,0,0,0,0,0,-0.13273560843745,0,0,0,0,0,0,0,0,-0.021719891218505,0,0,-0.058024274391507,-0.0926800499768538,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0654627498770279,0.31737642268767,0,-6.93889390390723e-18,0,0.12832957270862,0,0.0118342796824224,0.0373524012224199,0,0,0,0,0,0,0.111673608026595,0,0,0,0,0,0.053012761965212,0,0,0.249945003597536,0,-0.123530610047016,0,0,-0.282696670712059,0.0875892578011744,0,0,0,0.0934287986180243,0,0.116505467941171,0,0,0,0
X601166.CH.EQUITY,0.184841006046898,0.0553566370174256,0,0.00375823107490273,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.388742873281303,0.117734145714685,0,0,0.0356132087237072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440765434433894,0,0,0,0,0,0,0,0,0,0.00766521633406973,0,0,0,0,0,0.0678087921800846,-0.0699964822264283
X601169.CH.EQUITY,0,0,0.11392930843663,0.0573250916157687,0,0,0,0,0.0283024898440357,0,0.239720119610932,0,0.00842559117903178,0,0,0,0,0.143048334356846,0.0808821718768008,0,0,0,0,0,0.0533378815596432,0,0,0,0,0,0,0.00895027658802546,0,0,0.0753445796205112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0.505950958909245,0.0112809923481313,0.143649054000842,0,0,0,0,0,0.0182402087742956,0,0.0533405386822359,0,0,0,0.052650103268045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484234591644888,0,-0.0409159613288564,0,0,-0.176947710017202,0,0,0,0,-0.0347115064136308,0,0,-0.0642519574908703,0,0,-0.0404226615720181
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.00128971250225552,0,0,0,0,0,0.00529311840518126,0.0959179629132452,0.0961693245032561,0.428042470519028,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0502294393950549,0,0,0,0,0,0.157002532990865,0,0,0.105201593012483,0.0952266322923033,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.294247739502454,0,0.268100642852722,0,0,0,0,0,0,0,0,0,0,0,0.0792295364694094,0,0.0646502545435189,0,0,0,0,0,0,0,0,0,0,0.0294955616570831,0,0,0,0.0197739662080761,0,0,0,0,0,0,0,0,0,0,0.106690771487244,0,0.0412531613786397,0,0.0130030402209967,0,0,0
X601398.CH.EQUITY,0,0,0.148950289914343,0,0,0,0,0,0,0,0,0.188895468618625,0.0680219396657868,0,0,0.0479103112478553,0,0.0892637573647073,0,0,-0.000116092293764658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228713638945658,0,0,0,0.0480696959787741,0,0,0,0,0,0,0,0,0.0781008884483664,0.0189731316554254,0,0
X601818.CH.EQUITY,0,0.22708034433877,0,0,0,0,0.0370377155724492,0,0.28602496290792,0,0,0.0844593294929691,0,0,0,0,0,0.304978668628823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0560353439669042,0,4.33680868994202e-19,0,0,0.0834546699682513,0,0,0,0,0,0.257141601085305,0.166614600404372
X601939.CH.EQUITY,0.00930216530521985,0,0,0,0.158852116870638,0,0,0,0,0,0,0.218869430802049,0,0,0,0,0,0.551418402264641,0.150478166690522,0,0.00515207890487969,0,0,0,0,0,0,-0.101819407069661,0,0,0,0,0.0771879746898533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290823690289447,0,0,0.116142780891347,0
X601988.CH.EQUITY,0.0936844231348831,0,0,0.308905015659579,0,0.234720701747836,0,0.0947142327842991,-0.0522965270265096,0,0,0.343955696437356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0681332271273035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685383383499485,-0.0791736103347608,0
X601998.CH.EQUITY,0,0,0,0,0.026516454429912,0,0,0,0,1.38777878078145e-17,0,0.492651572528855,0,0,0.403305386545732,0,0,0,0,0,0,0,0,0.0157538793562964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164857824685421,0,0,0,0.137877384533789,0
X601658.CH.Equity,0.0555726007799723,0,0,0,0,0,0.1760094825766,0.101773993438481,0.357285404731899,0,0,0.149496734627335,0.159001851033007,0,0,0,0,0,0,-0.0647407756528198,0,0,0,0,0,0,0,0,0,0,0,-0.0506889049986561,0,0,0,0,-0.221300554018602,0,0,0,0,0,0,0,0.258450094117609,0,1.73472347597681e-18,0,0,0,0,0.210041611889596
X11.HK.EQUITY,-6.93889390390723e-18,0,0,-0.22247272334801,0,0,0,0,0,0,0,0,0,0,0,0,0.109782379255946,0,0,0,0.263821924234244,0.63832790563983,0.169164287111136,0,0,0.0987499365007898,0,0,0,0,0,0,0,0,0,0,0,0.0431991653449403,0,0,0,0,0,0,0,0,0,0,-0.0682780840812803,0.0298898868053189,-0.0885227097681227,0
X2388.HK.EQUITY,0.093067746353794,0,0,0,0,0,0.00521229839076322,0,0,0,0,-0.0478795379390107,0,0,0,0,0,0,0.221898097460481,0,0,0.363945044145775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.307823588211572,0,0,0,0.148093474110664,-0.0931727459438954,0,-0.224550085949426,0,0,0,0,0.0121923406622024,0.364272505185143,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.119616485954474,0,0,0,0,0,0,0,0,0.429883168027286,0.145088654649756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592067402438077,-5.42101086242752e-20,0,0,0,0,0,0.155026359079299,0.0345876865074785,-0.138870128600762,0
X2886.TT.EQUITY,0,0,0,0,0,0.0315382843925191,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272733138458687,0.123464329660683,0,0,0,0.376997091763071,0,0,0.0260846506716289,0,0,0,0,0.0416884742991869,0,0.0274523277005876,0,0,0,0,0,0,-0.185810775156189,-3.46944695195361e-18,0,0,0,0,0,0,0.217763840051148,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0.035394326435375,-0.0159757703929089,0,0,0,0,0,0,0,0,0,0,0.0546941748318304,0,0,0,0,0.320635920626961,0,0,-0.0319208975717608,0,-0.163529259930707,0,0.214778504483162,-0.0609825651285937,0,0,0,0,0,0,0,-0.0468924884414616,0,-0.0347347538985457,0.0248327062042629,0,0,0,0,0.0824109192796673,0.0469986951866015,0.226568357694342,0.143196589485676,0,0
X000166.CH.EQUITY,0,0.0256344749018043,0,0,0,0,0,0,0,0.173147830846491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198396049229406,0.0534365629211439,0,0,0.191324228636593,0,0,0.130191314331407,0.0885135878741792,0,0.100518626560831,0,0.22728083868795,0,0,0,0,0,0,0,0,-0.0644994666003929,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48217245154602,0,0.0607469469087081,0,0,0.204946214216155,0.144162966679702,0,0,-8.67361737988404e-19,0,0,0,0.0589676322607197,0,0,0,0,0,0,-0.0342918320770373,0,0,0,0
