,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.248500889908377,0,0,0,0.0294393251840071,0,0.0402548767884181,0,0,0,0,0,0,0,0,0,0.104993387410779,0,0,0,-0.0608515348275138,0,0.211779871197302,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.472400871128435,0,0,0.0118226719104068,0,0,0,0,0,4.33680868994202e-19,0
X002142.CH.EQUITY,0.132983203666429,0,0,0,0,0.636641018858058,0,-0.00484168432888708,0,0,0.196821000178495,0,-0.185398188558758,-0.202774858087781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343963589180109,0,0,0.231787824736936,0,0,-0.0114533544207,-0.108685026542092,0,0,0,0
X600000.CH.EQUITY,0.0264324066341246,0,0,0,0.136014755165141,0,0,0,0.223536756708912,0.0586972391523522,0,0.177933197061727,0,0,0,0,0.0164050935802432,0,0,0,0,0,0,0.024641766010382,0.115050596794063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667727191649755,0.0257486316369136,0,0,0,0.047666296191449,0,0,0,0,0,0
X600015.CH.EQUITY,0.208066096004041,0.0228405443978907,0,0,0,0,0,0,0,0.295721316827059,0,0,0,0,-3.46944695195361e-18,0.247861662688621,0,0,0,0,0,0.107566851046864,-0.139491283841783,1.38777878078145e-17,0,0.0841818996057157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140803616531319,0.136542160684578
X600016.CH.EQUITY,0,0,0,0,0,0.0336729856066478,0,0,0,0.167208747000298,0.0621887209617637,0.293606433031165,0.122833476712978,0.190754166461348,0,0,0.0726190869913055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.208703651779044,0.352480467142188,0,0,0,0,0,0,0.121356683583567,0,0,0,0,0,0,0.158433299272649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693541271250318,0,0,0,0,0,0.0759717889748268,0.151864370375637,0,0.0325519281971578,0,0,0,-0.03840310612154
X600919.CH.EQUITY,0,0,0,0.0956878827946612,0,0,0,0.0861067895796986,0,0,0,0,0,0,0,0.10477771996175,0.0128439061491352,0,0,0.169033381439487,0,0,0,0,0,0,0,0.184089483966859,0,3.46944695195361e-18,0,0,0,0,0,0.0558774703502244,0.0863108657023665,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382365601134837,0
X601009.CH.EQUITY,0.3021933651173,0.0110127744404933,0.0291644590927966,0.126839560862118,0,0,0,0,0,0.15529089386893,0.143287980988907,0,0,0,0,0,0,0,0.0854175529157664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0276906634625601,0.0291927915838359,0,0.414990626490766,0,0,0,0,0,0,0,0,0.297942389819086,0.00154744475038393,0,0,0.0456331323984902,0,0,0,0,0,0,0,0.127397358272614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250638010733432,0,0,0,0
X601169.CH.EQUITY,0,0,0.212090088348083,0.269403575198795,0,0,0.426974505464683,0,0,0,0,0,0,0,0,0.00472562099639981,0,0,0,0,0,0,0,0,0.101225898872557,0,0,0,0,0,0,0,0,0,0,0,0.0570403139743237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.298009165957252,0,0,0.0854168346341954,0,0.195588135809335,0.000663021371136215,0.127600442633478,0,0,0,-0.0807607273304647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208406650045947,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.204174399668175,0,0,0,0,0,-0.161990590861223,0,0,0,0,0,-0.281741633329035,-0.175392304790777,0
X601288.CH.EQUITY,0,0,0.00259134107964715,0,0,0,0.0711463562500087,0,0.180273433778108,0,-0.0665187421582717,0,0.331038918985506,0,0,0.402516624649319,0.134737933831023,0,0,0,0,0,0,0,-0.104182007006515,0,0,0,0,0,0,0,0,0,0,0.0303808872399003,0,0,0,-0.0433180496797449,0,0,0,0,0,0,0,0,0,0,0,0
