,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.0562398017210524,0,0.0109668366233455,0.186667083624406,0.207392387143982,0.0199988097585185,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0978242090405155,0,0,0,0.00328887286341792,0,0,0,0.196400990194787,0,0.0363674535964955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093297613484722,0,0,0
X002142.CH.EQUITY,0.0148721177916762,0,0,0,0.139004581599129,0.378264872493052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214686849087747,0.272339862042908,0.059109293068171,-0.130660046524224,0,0,0,0,0,0,0,0,0,0,0,0.136589393201897,0,0,0,0.0747214169160352,0,0,0.318302379523519,0,0,-0.279498988592818,0,0,0,-0.0728848424802523,0
X600000.CH.EQUITY,0,0,0,0.323102969822711,0,0.122959650536277,0,0,0,0,0,0.0393052347768843,0,0,-3.46944695195361e-18,0,0.370453853253332,0,0,0.171874216904321,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170264715122782,0,0,0,0,0,0,-0.0658591056176995,0
X600015.CH.EQUITY,0,-0.021300144507619,0,0,0,0,0.525764126152748,0,0,0,0,0.0563030966974535,0,0,0,0,0.278103294009007,0,-0.0242909655645781,-0.0451522983802407,0,0,0.19918463148176,0,0,0.0644080380160309,0,0,0,0,0,0,-0.116622723115559,0,0,0,-0.0130504621710017,-0.0199949328986729,0,0,0,0,0,0,0,-0.020424430091907,0,0,0.0743963443604004,0,0,-0.0202529869056526
X600016.CH.EQUITY,0,0.246473629992919,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0654188260300631,0,0,-0.0483597337324704,0.707242418138687,0,0,0,0,0,0,0,0.0326844076558803,0,0,0,0,0,0,0.0725739906450008,0,0,0,0,0,0,0,0,-0.244531341961375,0,0,0,-0.0327272843002301
X600036.CH.EQUITY,0.0291148687882135,0.104321317509965,0.134598563538655,0,0,0,0,0,0,0.0103335490173409,0.360640737801265,0,0,0,0,0,0,0,0,0.0782689833628912,0.0600853564181951,0,0.00103008773032873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336952624754245,0,0,0,0,0,0.0337803172286803,0,0.0437429095665311,0,0
X601009.CH.EQUITY,0,0,0,0.810977978723469,0,0.0773594251950793,0,-0.105114887329408,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0642625625109808,0,0,0,0,0.0773146765953753,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168852386586182,0,0,0.11367435803098,0,0,0.0582057004423868,-0.00633184851278578,-0.0157868990319398,0,0,0
X601166.CH.EQUITY,0,0,0.0696815424122371,0,0.0685664804234355,0.111778120607671,0,0,0.296190343638591,0,0.0294727738977397,0,0,0,0,0.277372529622671,0.0489905545880112,0.0436110355600949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317384528414945,0,0.0434400772811868,0,0,0,0.044647208144719,0,0,0.0442854742927003,0,0,0,0.0282165318589063,0
X601169.CH.EQUITY,0,-0.0456056015717403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752704747668562,0.124451508803272,0,0,0,0,0,0,0,0,0,0.0448102520803003,0.0407713611949531,1.73472347597681e-18,0,0,-0.0277385415989164,0,0,0.0132231477669789,0,0,0,0,0.00358622946845066,0,0,0,0,0,0,0.0711815895569111,0,0,0,0,-0.01955905655043
X601229.CH.EQUITY,0,0,0,0,0,0.141518135643124,0,0,0,0,0,0,0.849622257110887,0,0,0,0,0,-0.0883665699430562,0,0.408719229221042,-0.0440076670432401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17118499637797,0,-0.0456698860470997,1.73472347597681e-18,0,0,0,0,0,0,-0.0803361430192569,0,0,-0.168457099997431,-0.193228496230903,0,0.124157129368792
