,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.236598114290805,0,0,0,0,0,0,0.141651156075466,0,0,0,0,0,0,0,0,0.10444662604519,0,0.112667390024865,0,0,0,-0.109373888032947,0,0,0,0,0,0,0,0,0,0,0.0923770670062835,0.363753025295624,0,-0.279535159058479,0.0336340211597358,0,0,0,0,0.0261812871849556,0,0,0,0,0.0469986193510658,0,-0.254204333963948
X002142.CH.EQUITY,0.190628814272015,0,0,0,0,0.115378862619406,0,0,0.0211812181747815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.087261999963209,0,0,0,0,0.161773866391378,0,0,0,0,0,0,0,0,0.00256986134774624,0,0.143711005801357,0,0,0,0,0,0,-0.173068611394972,-0.175545387907862
X600000.CH.EQUITY,0.0733795217296625,0,0,0,0,0.161473703744861,0,0,0,0,0,0,0.358864866318684,0,0.167089394732605,0,0.108983301129263,0,0,0.0179672236545482,0,0,0,0,0,0.194271829454492,0,0,0,0,0,0,0,0,0.0485413408629624,0,0,0,0,-0.0135202882498756,0,0,0,-0.0151355576938357,0,-0.0533354835555507,0,0,0,0,0.0513871248101234
X600015.CH.EQUITY,0,0,0,0,6.93889390390723e-18,0,0.123429612398217,0,0,0.126520525426905,0,0,0,0,0.306620812686472,0,0,0.0169769471792385,0.0165730748667412,0,0,0,0.00331852954354429,0,0,0,0,0,0.0137253707804271,0,0,0.134915380496024,0,0,0,0.0559584536211811,0,0,0,0,0,0,0.119269498240652,0,0,0,0.0346102272739861,0,0,0,0
X600016.CH.EQUITY,0,0,0.0273665420895374,0,0,0,0,0,0.0508203485426095,0,0.200415665653426,0,0.234443265220051,0,0,0,0,0,0,0,0,0,0,0,0,0.0232617693947737,0,0.154008359747356,0,0,0,0,0,0,0.328465422250103,0,0,0,0.0853884946613253,-0.0110680520391522,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.240037139655273,0.0881457283968196,0.0239265449480392,0,0,0,0,0,0.0469808094518788,0,0,0,0,0,0,0,0,0,0,0,0,0.0932350784394586,0,-0.0726954619163334,0,0,0,0,0,0,0,0,0,0,0,0,0.119347227567229,0,0,0,0.107884387866626,0,0.10625681293813,3.46944695195361e-18,0,0.162480663152114,0.00308793879509613,0.0456372080619024,0,0,0
X600919.CH.EQUITY,0,0.126777326336385,0,0,0,0,0,0,0.136380805815696,0,0.0725848011167854,0,0,0,0,0.106257821692307,0,0.00148976393008269,0,0,0,0,0,0,0,0.0446533302427943,0,0,0,0.242157767647486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.143695424445934,0,0,0.473648336795123,0,0,0,0,0,0,0.0501981464344522,0.13559659953531,0,0.018375638885705,0,0,0,0,0,0,0.0883305925583431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325201612263927,0,0,0,-0.135443359354757
X601166.CH.EQUITY,0,0,0,0,0,0.320210378963011,0,0.166604477590383,0,0.12301718736599,0,0,0,0,0.0475264725818904,0.0438499538333144,8.67361737988404e-19,0.0855677841955716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111325831615665,0,0,0,0,0.204199136695115,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0103501514405376,0.315208324601783,0.43720816942681,0,0,0,0,0,0,0,0,0.264974930874311,0,0,0,0,0,0,0,0,0,0,0,0.0111646802850789,0,-0.103089218463335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452659492841928,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0.0291623526478387,0,0,0,-0.0318008356698199,0,0,0,0,0.298098211771291,0,0.183212302919239,0,0,0,-0.18429072233007,0,0,0,0,0,-0.0822562911600644,0.195558927369307,0,0,0,1.73472347597681e-18,0,0,0,0.0316205039098787,0.327350795148681,0,0,0,0,0,0,0,0.101228185803975,-0.0818463722203903,0,0,-0.154901789434094,0,0.00771898295349191,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0832462190118189,0.131150707790565,0,0,0.517704770126725,0,0.129645817903061,0.0262139143384442,0,0,-0.0352244693299685,0,0,0,0.0438196359259735,0,0,0,0,0.183709148307036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163003496973867,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.348609937973895,0,0,0,0,0,0,0.162408773780473,0,0,0,0,0,-1.38777878078145e-17,0,0.163662911422298,0,0,0,0.0164867702951992,0.0654921658966894,0,0,0,0,0,0,0.158286250783759,0,0,0,0,0,0,0,0,0,0,0.0878722719459285,0,0,0,0,0,0,0,-0.0245603385456418,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0.0651029206908337,0.291816062413436,0,0,0,0.0861435126077622,0.226152801753732,0,0,0,0,0,0,0,0.0979569311431799,0,0,0,0.0326805500548127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134391409865341,0,0,-0.296547818149946,0,0,-1.73472347597681e-18,0,0.127775933052005,-0.0109613388060352,-0.0734359985816946
X601818.CH.EQUITY,0.201857465691906,0,0,0.176218587578914,0,0,0.113066663223113,0.0380745303538821,0,0,0,0,0,0,0,-0.252986718838142,0,0.219144900941833,0,0.0986298481903046,0,0,0,0,0,0,0.00971533591809008,0,0.0223414220954485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179309230962797,0,0,0,0,0,0,0,0.115718816722266
X601939.CH.EQUITY,0.0590593182246581,0,0,0,0,0,0,0,0,0.0496622974766136,0.375063062726094,0,0,0.484108169207126,0,0,0.178930989143493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047485537797944,-0.120863954159939,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.326846187889462,0,0,0,0.14090956684014,0.0141570436738648,0,0.244122872081734,2.16840434497101e-19,0,0,0.132013865248838,0,0,0,0,0,0,0,0,0,0,-0.213184919187071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490682858246336,0,0,0,0.145835054030177,-0.00105315956594879,0
X601998.CH.EQUITY,0,0,0,0.303651431283805,0.444652015700442,0,0,0,-3.46944695195361e-18,0,0.0310089654066785,0,0,0,0,0.0245728995603483,0,0,0.0577562236943091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.230669075279388,0,0,0,0,0,0,0.0100445292118264,0,0,0,0.0207729237600425,0,0,0,0
X601916.CH.Equity,0,0,0,0,0,-0.224936067211164,0,0,0,0,0,0,0,-0.206492308872801,0,0,0,0.233537079066981,0,0,0,0.0206656645106798,0,-0.220545925839232,-0.0602284118089974,0,0,0,0,0.0716353020667166,0,0,0,0.157485114909557,0,0,0,0,-0.226808792500478,0,0,0,0,0,0,0,0.288560515894105,0,0,-0.626213465522403,-1.38777878078145e-17
