,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.365532427584666,0,0,0,0,0,0.340053844049492,0,0,0,0,-0.00964618601406357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399408769201831,0.15972163270737,0,0,0,0,0,0,0,0,0,0,0,0.106194569608384,0,0,0,0,0,0,0,-0.139974352990488,0,0.057395441424568
X002142.CH.EQUITY,0.253880380329681,0,0,0,0,0,0,0.280572879516653,0,0.0523036670539132,0,0,0,0,0,0,0,0,0,0,0,0,-0.150835924781858,0,0,0,0,0,0.0395797462592505,0,0,0.120364221471513,0,0.0233133186734171,0,0,0,0,0,0,0,0,0.169258687401568,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.124175090430328,0,0,0,0,0.00193836297336298,0,0.211827995966449,0,0,0.199650638941285,0,0,0,0.15035052059216,0.0171223042829775,0,0.0691369735696237,0,0,0,0,0,0,0,0.0422893324891068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630814556033592,0,0,0,0,0.0536464104100234,0,-0.0282622823550683
X600015.CH.EQUITY,0,0,0,0,0,0,0.37824780423302,0,0.318896816865309,0,0.103357197581512,0,0.00338699317015518,0,0,0,0,0.271897786376651,0,0,0.077401522175565,0,0,0,0,0,0.00792968021255964,0,0,0,0,0.0589728789888009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.043018165178484,0,0,0,0.351847183602004,0,0,0,0.385410610876654,0,0,0.121626589552093,0,0.107760644532513,0.0813924433047858,0,0,0,0,0.114175786438137,0.00633365012099122,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.268558044485123,0,-0.201545834553947,0,0,0,0,0,0,0,0.0152167043058909,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,-0.0667197496689076,0,0,0,0.0821045912246599,0,0.138453761733754,0.394603348502112,0,0,0,0,0,0,0,0.148161328794272,0,0,0,0,0,0,0.0979275303782378,0,0,0,0,0,0,0,0,0,0,0,0,0.0697085504274409,0,-0.00831464081390569,0.078615617978734,0,0.00836330534011355,0,0,0.131367477702483,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0.337469475427564,0,0,0,0,0,0,0,0,0.135797716583056,0,0,0.216485511077601,0,0,0,0,0.114276563407959,0,0,0,0,0,0,0,0,0,0,0,0,0.245796354136952,0,0.135871700918479,-0.809522678080003,0.0647339328943533,0,0.0483719755541822,0,0.431507830677056,0,0,0,0,0,0,0,0.184682607322643,-0.125180006695728
X600926.CH.EQUITY,0,0,0,0,0,0.211209602551296,0,0,-3.46944695195361e-18,0.565996331197116,0,0,0,0,-0.248088050497169,0,-0.0281853309588381,0,0,0,-0.0904857333233427,0,-0.0901196789809323,0,-0.0251452550308662,0,0,0,0.0917216378171258,0,0,0,0,0,0,0,0,0,0,0,0.0430860299245304,0,0,0.144538675403445,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.26597784094899,0,0,0.0554425512283682,0,0,0,0,0,0.144172972859837,0,0.108754224356309,0.126126258471421,0.00609538971957992,0,0,0,0,0,0,0.037809933314201,0,0,0,0,0,0.20729077946901,0,0,0,0,-0.113725353422307,0,0,0,0,0,0,0.037851350230649,0.0349180592165368,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.436391827936928,0,0,0,0,0.134169553511305,0,0.0555527316344361,0,0,0,0,0,0,0,0.292298026300632,0,0,0,0,-0.0454132782468822,0,0,0.0666714006744827,0,6.93889390390723e-18,0,0,0,0,0,0.0227472625047778,0,0,0,0,0,0,-8.67361737988404e-19,0.00806234957889054,-0.233082165908532,0,0,0,0,0,0,0.0790646692320692,0,-0.124531493667546,0,0
X601169.CH.EQUITY,0,0,0.0567932812972239,0,0.708114676579373,0.0871438518040269,0,0,0,0,0,0,0,0,0,0.047530786946661,0.121996176132393,0,0,0,0,0.0697475711869928,0,0,0,0,0,0,0,0,0,0,0,-0.0954980995973714,0,0,0,0,0,0,0.010202207750258,0.14755368598778,0.00937168338688433,0,0,0,0,-0.258469093379238,0,-0.0248166307749768,0,-0.148849065443564
X601229.CH.EQUITY,0,0,0,0.0147441314246962,0,0,0,0,0,0,0.117087994224589,0,0,0,0,0.101354759334469,0,0,0,0.141508085328584,0,0.000862564638106952,0,0,0,0,0.0751357575509044,0,0,0,0,0,0,0,0,0,0,0,0,0.249032852235887,0,0,0,0,0.204357616883608,0,0,0,0,0,0,0
