,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.244656201511519,0,0.133297690541724,0,0.0386305050163776,0,0,0.250960482285335,0.0713479163460808,0,0.10779687460592,0,0,0,0,0,0,0,0.060001067630703,0,0,-0.0879420113663462,0,0,0,0,0,0,0,0,0,0,0,0,0.0590956668525481,0,0,0,0,0,0,0,0,0,0.0520188106864931,0.013171618506745,0,0,0,0,0
X601939.CH.EQUITY,0.483656164499202,0,0,0,0,0,-0.0479877438482629,0,0,0.0165529454706244,0.192341006817484,0,0.229753301102329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149953986692955,0,0
X601318.CH.EQUITY,0,0,0,0,0.0805869534163651,0,0,0,0,0,0,0.211831663525676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.113484704146676,0,0,0.156845004583899,0,0.147433256622641,0.14110223321146,0,0,0,0,0
X601288.CH.EQUITY,0.346513439567339,0.0458501126029271,0,0,0.402184352745718,0,0,-0.0315454490466898,0,0,0.0626912422285543,0,0,0,0,0.114453897733382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021106990897278,0,0,0,0,0,0,0,0,0,0,0.0134509384973894,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.098796182121509,0,0.272058847186872,0,0,0,0,0,0,0.249582847057076,0,0,0.0969258772036048,0,0,0,0,0,0.142400866481024,0,0.0697464892490074,0,0,0,0,0,-0.00969189477836976,0,0.014813481126937,0.00994709999043415,0,0,0,0,0,0,0,0,0.0570974438255998,0,0,0,0,0,0,0,0.0517715960338575,0,0,0,0
X600036.CH.EQUITY,0,0,0.021090221690153,0,0,0,0,0,0,0,0,0.411344444837843,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.126443798391761,0.0523347399657583,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0833242399998119,0.059642864826389,0.00130541562506508,0,0,0,0,0,0,0,0,0.264347201019873,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.09852649612587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998443896358728,0,0,0,0.0419307713851373,0,0.179236969856052,0,0,0.118133768477698,0,0.208422269975309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142167065698439,0,0,0,0
X5.HK.EQUITY,0,-0.195605397486871,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.210707613441857,0,0.118992948946746,1.13960097105438,0,-0.778865847234744,0,0,0.508102869494354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400620986706741,0,0,0,0,0,0,0,0.0126021509910065,-0.0856150064942013,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.216752870404466,-6.93889390390723e-18,0,0,0,0,0,0,0.0514196254054276,0.307932623492066,0,0,0,0,0.135771075612368,0,0,0.08253122362136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379469251036638,0
X601658.CH.Equity,0,0,-0.117790029614837,0.303660093863136,0,0,0,0.0989886814809227,0,0,0,0,0,0,0,-0.274344980131223,0,0,0,0,0,0,0,0,0,0,0,-0.0803989700107833,0.798847211520627,-0.0837541134396814,0,0,-0.0913533574331891,0,0,0,0,0,0.0534325735348914,0,0,-0.1880792155438,0,0,0,0.841543049622831,0.00424514690320949,0,0,-0.102576022048852,0,0.16667127669938
