,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X300059.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.532771905531722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213590641257651,0,0,0,0,0,0,0,0,0,0.401241990717668,0,0,0.120915062899035,0,0,0,0,0,-0.148135017237233,0,0,0,0,0,0,0,0,0,0,0,0.066808249336645,-0.102876648869988,0,-0.0242303936873965,0
X601939.CH.EQUITY,0.125217169881173,0,0,0.402426344474786,0,0,0,0,0,0,0,0,0,0.132862227292278,-0.133723226407848,0,0,0,0,0,0,0,0,0,-0.0917053868561245,0.26973173301145,0,0,0,0,-0.0175617492569798,0,0,0,0,0,0,0,-0.00910061875881202,0,0,-0.0290318690759101,0,0,0,0,0,0.0632129450686635,0,0.119343085690534,0,0
X601318.CH.EQUITY,0,0,0,0,0.25914689148239,0.0950051527015485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445421035505819,0,0,0,0.13569267706499,0,0,0,0,0,0,0,0,0,0,0.171536226734397,0,0,0,0,0.0844966369144713,0,0.019542846659673,0,0,0,0,0,0,0,0.021092741103086,-0.0263669637838997,0
X601288.CH.EQUITY,0,0.654508984544773,0,0,0,0,0,0,0,0,0,0,0.102185523840629,0,0,0,0,0,0,0,0.148518189461228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238483953694613,0,0,0.0268666360389873,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0363953904195343,0,0.376027521104274,0,0,0,0,0,0.312255694396167,0,0,0,0,0,0.108371318443876,0,0,0.112772416048815,0,0.0516539802575901,0,0,0,0.173828404323443,0,0,0.0443036602977183,0,0,0,0,0,0,0,0,0,0,-0.546751101339913,0,0,0,0,0,0,0,0,0,0,0,0,-0.266037740808077
X600036.CH.EQUITY,0,0.176844311116223,0,0,0,0,0,0,0.0325301450339492,0,0,0,0.0414135768295745,0,0,0,0,0,0.110951878499156,0,0,0,0,0.242929308566599,0,0,0,0,0,0,0,0,0,0.362972984492563,0,0,0,0,0,0,0.0763544435433748,0,0,0,0,0,0.0927832195603923,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0655272059564075,0,0,0.0677030689973167,0,0,0.382217657317384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233618124116073,0,0,0,0,0.281926139429914,0,0,0.0316822290697126,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583807056289948,0,0,0,-0.191579898116535,0,0,-0.474253774897458,0.747697598886378,0,0,0.0791374079637533,0.510604836689535,0,0,0.0582813091397582,0,0,0,0,0,0,0,0.086509522522476,0,0,0,0,0,0,0,0,0,0.189617171558803,0.113932607681645,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.166190658975278,0,0,0,0,0,-0.145430169220799,0,0,0,0,0.200991515300362,0,0,0,0,0.19148575102981,0,0,0,0,0,0,0.0278898539965589,0,0.0365034496773094,0,-0.104944697998882,0.017446657811972,0.0611144618024241,0,0,0,0,0,0.157016116784159,0,0,-0.166440362085289,0,-0.10179904420346,0,0.225636963140642,0,0,-0.138494393503826,-0.0407779897749763
X601658.CH.Equity,0,0.148321441450895,0,-6.93889390390723e-18,0.00986635250930973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388296870486377,0,0,0,0,0.0131925294459516,0,0,0,0,0,0,0,0,0,0,0,0.188603033229198,0,0.113026300274295,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0
