,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X600918.CH.Equity,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.281982513761744,0.0354816325668846,0,0,0,0.311574722142415,0,0,0,0.0795029470031354,0,0,0.0355595269153046,0,0,0,0,0,0,0,0,0.157617017482083,0,0,0.00927256925437702,0,0,0,0,0,0,0,0,0,0,0.12070950514664,0,0,0,0,0,0,0,0,0,0,0,-0.0274753035681063,0,0
X601318.CH.EQUITY,0,0,0.297970850475456,0,0,0,0,0,0.079008844422684,0,0,0,0.00308901332842412,0,0,0.204393322495063,0,0,0,0,0.0207648441444649,0,0,0,0,0,0,0,0,0.0818485344489024,0,0,0,0,0,0.0703782735341768,0,0,0,0,0,0.0406224287830412,0,0.0863844082049586,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.422881388804598,0.222150395087965,0,0,0,0,0,0.230249006168557,0,0,0,0,0,0,0.0468786445265118,0,0.00253706223041479,0,0,-0.16591043163898,0,0,0,0,0.112994969280907,0,0,0,-0.0725263852571264,0.17445354891545,0,0,0.179977828644925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0809091582351252,0
X600036.CH.EQUITY,0,0,0,0,0,0.261804570540521,0,0,0,0,0,0,0.161410555401119,0,0.0527771218371022,0,0,0.194181323501516,0,0,0,0,0.0340390924369399,0.00246676163795264,0.441986205370641,0,0,0,0,0.0192421037408073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593678043563868
X601288.CH.EQUITY,0,0,0.011447880921002,0,0,0,0.00765636244862188,0.493589265927227,0,-0.0836351884463311,0,0.0910307074789167,0,0,0,0,0,0,0,0,0,0,0.075227859399599,0.119757639339332,0,0,0,0,0,0.0930592654518935,0,0,0.0393705154253944,0,0,0,0,0,0,0,0,0,0,0,0,0.047591949807198,0,0,0,0.00884754292684455,0,0
X1299.HK.EQUITY,0,0,-0.0476031542358142,0,0,0,0,0,0,0.110946480875013,0,0,0,0,0,0,0,0,0,0,0,0.0370214936877089,0.133438539752882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136976202711806,0,0.230538685987696,0.15571127852918,0.0795687633633713,0,0,0,0,0,0,0.239850133439642,0,0
X601628.CH.EQUITY,0.0972072815192083,0,0,0,0,0.0227491664779366,0,0,0,0,0,0,0,0,-0.256392728347923,0,0,0,0,0.238953227441805,-0.0734140251066241,0,0,0,0.0283386905890836,0,-0.138995906546342,0,0,0,0,0,0,0,0.62375095658646,0,0,0.0332311425444996,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271242043959649,0
X601988.CH.EQUITY,0,0,0.0581887061610667,0.0218046643066173,0.477959793157672,0,0,0,0,0.0168168859167611,0,0,0.0802986622261258,0,0,0,0.209764829314105,0,0,0,0,0,0,0,0,0,0.0359562294637891,0.01372807886305,0.0615228099450072,0,0,0,0,0,0,0,0.00131564882753947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.241534988333337,0,0,0,0,0,0,0,-0.0198349931560087,0,0.0195352114196498,-0.0541630401372788,0,0,0,0,0,0,-0.189699496517534,0,0,0.12885677600199,0,0,0.0516585956763389,0.125407744065094,0,0,0,0,0,0.129134196481113,0,-0.0535226292468693,0,0,0,0,0,0,0.0976866336800637,0.175140569927931,0,0,0.105316603506025,0,0,0,0.0164679458993323,0,0
X388.HK.EQUITY,0,0,0,-0.247925201041708,0,0.171094181469705,-0.0246200844005135,0,0,0,0.0755119380557758,0,0,0,0.12318986004067,-0.0285993434131575,0,0,0.115251372342276,0.52555957784171,0,-0.0283489473189525,0,0,0,0,0,0.00868562236328058,0,0,0,0,-0.0301690453034125,0,0,0,0,0,0,0.234401802681476,0,0,0,0,0,0,-0.370633055863456,0.064335888941001,0,0.053964219099352,0,0
