,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.0871283048313465,0,0.394153098564345,0,0,0.101961409325247,0,0.109092120972996,0,0,0,0,0,0,0.189505212127089,0,0,0,-0.0718657877146205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872291494449862,0,0,0,0,0,0,0,0,0,0,0,0.0662010206550662,0,0,0
X601939.CH.EQUITY,0.223574771871571,0,0,0.0349914384584493,0.0743390175626772,0,0,0,0,0,0,0.0695354573372912,0,0.334367931287464,0,0.206718084032025,0,0,0,0,0,0,0,-0.0514970954717263,0,-0.0868048730784716,0,0,0,0,0,0.0636893074279989,0,0.0262572921937077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.0849702756140689,0,0,0,0,0,0.151772540397751,0,0,0,0,0,0,0,0,0.0136597233838794,0,0,0,0,0,0,0.13107999228909,0,0,0,0,0,0,0,0,0,0.158775790327014,0.00134039533898777,0,0,0,0.0289345739207083,0,0.326713643974751,0,0,0.0543514561879101,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.356445060201797,0.0304071708208524,0,0,0.354633795833998,0,0,0,0,0,0.114608171722399,0,0,0,0,0.0485077968999462,0,0.0511671192022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121912882943409,0,-0.0345154306270216
X601988.CH.EQUITY,0,0,0,0.271863392766266,0,0,0,0,0,0,0,0,0,0.0883251484797999,0,0.100878410195946,0,0,0,0,0.268028179891875,0,0,0,0.00323557294301402,0,0,0,0,0,0.0383792274849932,0.0509369655162954,0,0,0.12284186794628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.25205494989286,0,0,0,0,0.0153282480644048,0,0.174981049853789,0,0,0,0,0.664489835480717,0.131895329799151,0,-0.368683087501378,0,0,0,0.098802854094059,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.321798548937503,0,0,0,0,0,0,0,-0.117978243951102,-0.188142468465389,0
X600036.CH.EQUITY,0,0,-1.38777878078145e-17,0,0,0.0491845843954216,0,0,0,0,0,0.438411796314129,0,0,0,0,0,0,0,0,0,0,0,0.0294789592308597,0,0.0912239158714053,0,0,0,0,0,0,0,0.121533568626268,0,0,0,0,0,0,0.0375606599541747,0,8.67361737988404e-19,0,0,0,0,0,0,0.224540453267655,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.184944838415534,0,0,0,0,0,0,0,0,0,0,0,0.207082088804443,0,0.130960133885201,0,0,0,0.096128946342275,0,0,0,0.076249770302898,0,0,0,0,0.147013594720975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.31172823352626,0,0,0,0,0,0,0,0,0,0,0,0.00916015724767739,0,0,3.46944695195361e-18,0.13656705579421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461992647331485,0,0,0.117962055830624,0,0,0,0.164595163431385,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,-0.0884720473693631,0,0,0,0,0,0,0,0,0.099259471946716,0,0,0,-0.0513592560578897,0,0,0,0,0,0,0.0417315101031074,0,0,0,0,0,0,0,0,0,0,0,-0.495968236966766,0,-0.0825397594888911,0,0.33895053902214,0,-0.136750508293211,0,1.35915599359349,0,0,0,0,0,0,0,-0.089916251000586
X601328.CH.EQUITY,0,0,0,0.287329062727115,0,0,0,0,0,0,0,0,0,0.212487286981213,0,0,0,0.0278670271767992,0,0,0.0865602395870051,0,0,0,0,0,0.0756557808573348,0,0,0,0.0452046107738044,0,0,0,0.00428253223708501,0,0.0829315654594577,0,0,0,0,0.0587855607464996,0,0,0.11761033599265,0,0,0.0854868080453788,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0835780597559988,0,0,0.137067991693495,0,0,0,0,0,0,0.0387019596830867,-0.058716268478325,0.00919447551058598,0,0,0,0,0,0,0,0.0154124708677551,0,0,0,0,0,0.337800606947396,0,0,0,0,0,0,0,0.0708422740241009,0,0,0,0,0,1.38777878078145e-17,0.321060898282838,0,0,0,0,0.0606838022224303,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386167397286702,0.563209276953244,0,0.0936334522547056,0,0,0,0,0,0.128131232276986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.177659870071525,0,0,0,0,0,0.0112665650365148,0,0,0,0.380915249078778,0,0,0,0.0706062326995564,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.257320158440258,0,0,0,0,0,0,0,0
