,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0556316207281573,0,0.598481671964914,0,0.108926680378833,0,0,-0.0544597433688292,0,0,0,0,0,0,0,0,0.12357072382826,0,0,0,0,0.0174247945373548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606880300607373,0,0,0,0,0,0,0.0662699380440459,0
X601318.CH.EQUITY,0,0,0,0,0,0.00735921672691142,0,0,0.0208674803901149,0,0,0,0,0.160760790521398,0,0,0,0,0,0.457462980907268,0,0,0,0,0,0,0,0,0,0,0,0.0515432074160213,0,0,0,0,0,0.0611098430495281,0,0,0,0,0,0,0.130213284312842,0,0,0,0.00567528893607476,0,0,-0.157434590316177
X601939.CH.EQUITY,0,0,0,0,0.538373522464599,0,0,0,0,0,0.209841297454602,0,-0.102382928968882,0,0,0,-3.46944695195361e-18,0,0,0,0.0604120544544449,0,0,0,0.295302025278912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0977589644791399,0.0236793848476097
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0385798237185808,0,0,0.231412841226051,0,0,0,0,0.153664004626802,0,0,0,0.206548184750348,0,0,0,0,0,0,0,0,0,0.0220612668687507,0,0,0,0.204659121403521,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0.0890773968756635,0,0.105784870885638,0,0,0
X601288.CH.EQUITY,0.0526608404711746,0,0.10631043263009,0,0,0,0.233439333325554,0,0,0.0489704426295274,0,0,0,0.0596431962021295,0,0,0.0844770765302883,0,0,0,0,0,0,0,0.178458011665197,0,0,0,0,0,0,0,0,0,0,0,0.25292308016622,-0.00101732710910423,0,0,0,0,-0.0835392519820776,0,0,0,0,0,0,-0.0542850585778097,0,0
X600036.CH.EQUITY,0,0.258611312941863,0,0,0.0101816105205388,0,0,0.0702479093879132,0,0,0,0,0,0.275731490397683,0,0,0,0,0.11841358359539,0,0,0,0,0,0,0.257486208952565,0,0.0562296943692246,0,0.0739366656236196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015072412467807,0
X601988.CH.EQUITY,0,0,0,0,0.260353406694366,0.306890004650556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205425823568206,0,0,-0.0303225136969772,0,0.115545630608456,0,0,0,0,0,0.208853777109965,-0.0547210909794806,0,0,0,0,0,0,0,0,0,-0.0286939356233057,0,0.11280161717579,0,0,0,0,0,0,0.0783487072581758
X1299.HK.EQUITY,0,0,-0.0130185085577405,0,-0.111375448463915,0,0,0,0,0.318009138736528,0,0,0,0,0.0206748740431803,0,0,0,0,0,-0.0725044339685123,0,0,0.105664548951278,0,0,0.328095406349799,0.0742441082454357,0,0,0,8.67361737988404e-19,0,0,0,0,0.0693773530176746,0,0,0,0,0.0709412968881543,0.0773728632103896,0.136069918298202,0,0,0,0,0,0,0,-0.144268347982335
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.178799588674874,0,0,0,0,0,-0.159642784563064,0,0,0,0,0.205567509097311,0,0,0,0.0692740172802132,0,0,0.39989173584123,0.0599832833046893,-0.0492532191082807,0,0,0,-0.038679085808783,0,0,0,0,0,0,0.215326849124509,0.181172260297529,0,0,0,0,0,0.125323718421371,0,0
X388.HK.EQUITY,0,0.0921997119823527,0,0.122418604745021,0,0,0,0.0472754126530528,0,0,0,0,0.0104461260368339,0,0,0,0,0,0,0,0.0683264106429253,0.135223707544724,0,0.0617985617124667,0,0,0,0,0,0,0.150842620816547,0,0,0,0,0,0.144162733754841,0.0928985747813746,0,0,-0.244556976362626,0,0,0.0279809515630239,0,0,0.281641957638795,0,0,0,0,0
