,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.226536601271223,0,0,0,0,0,-0.187326933533059,0,0,0,0,0,0,0,0,0,0,0,0.457912646703732,0.458582196005535,-0.0251184057441369,0,0.112388148963675,0,0,0,0,0,-0.0836187400979754,0,-0.185938852243775,0,0,0,-0.616320244651312,0,0,-0.0697804991016812,0,0.0301675832390351,0,0,0.027798550817524,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.386367778532967,0.0722441559653987,0,0,0,0,0,0,0,0,0,0,0,0,0.164384812070415,0.0490155759514522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154385537457668,0,0,0,0,0,0,0,0.0532641689805236,0,0,0
X601939.CH.EQUITY,0.0618629334071441,0,0,0.175961008928676,0,0,0,0,0.0716781577143721,0,0,0.373535691276259,0.117094481539343,0,0,0,0,0,0,0,0,0,0,0.00360652545978233,0,0,-0.0069485310362522,0,0,0,-0.0404347130086257,0,0,0,0,0,-0.0407442079014017,0,0,-0.0339596879342935,0,0,0,0,0,0,0.0541441393407952,0.3228154069526,0,0,0.0357277482464806,-0.0733701429733296
X601288.CH.EQUITY,0,0,0.219312153783262,0,0.401018501026445,0,0,0.0619964017801669,0,0,0.0169896514636314,0,0.140325918975256,0,0.0539991778737031,-0.0150840377523776,0,0,0.0593075206887777,0,0,0.0183595865225533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735593916535315,0,0,0,0,0.0263655814060486
X601988.CH.EQUITY,0,0,0.352945946444228,0,0,0,0,0,0,0.221687095934586,0,-2.16840434497101e-19,0,0,0,0,0.205908594391638,0,0.0616066312834235,0,0,0.0439733493028743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.407390549583812,0,0,0.0374262053708479,0,0,0,0,0,0,0,0,-0.13955543676318
X600036.CH.EQUITY,0,0.00730249000841987,0.0911148770177032,0,0,0,0.0312547633994305,0.0622887464701636,0,0,0,0.105288527526517,0,0,0,0,0,0,0,0.127927714597247,0,0,0,0,0.0097268715485849,0,1.0842021724855e-19,0,0,0,0,0,0,0.390323430264289,0,0,0,0,0,0,0,0,0,0,0,0.0782675482062811,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.293151498115181,0,0,0,0,-0.0677914587230955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377698852678785,0,0,0,0,0,0,0,0,0,0,0.0820835418789768,0.189207089174859,0,0,0.140728198191716,0.0510234826338215,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.162740644101619,0,0,0,0,0,0,0,0,0.077450110935897,0,0,0,0,0.283460328510128,0,0,-0.0371366369633494,0,0,0,-6.93889390390723e-18,0,0,0.0968341485044794,0,0,-0.0519588093783231,0,0,0.00584901522398367,0,0,0,0,0.0520522835984499,0,0,0,0.444700840820521,0.13046001792848,0,0,0,-0.0301349762071867,0
X5.HK.EQUITY,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0687485860986398,0,0.0122309448632722,0,0,0,0,-0.510738411367417,0.723573595743061,0,0,0.137840852103283,0.613190282979226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050729717267229,0,0,0,0,0,0.137351850319417,0,0
X601658.CH.Equity,0,0,0,0.0294825329138706,0.00542539865613092,0,0,0,0,0,0,0,0,0,0,0,0,0.25489325061011,0.120305482337058,0,-0.0850718553830175,0,8.67361737988404e-19,0,0,0,-0.00596593002342027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270129118765887,0,0,0,-0.032164515155737,0,0,0,0,0,0
X388.HK.EQUITY,0,0.294171047688646,0,0,0,0,0,0,0,0,0,0,0,-0.00999976628868023,0.217517795282028,0,0,0,-0.182599502849881,0,0,0,0.381747245879246,0,0,0,0,-0.129732010954691,0,0,0,-0.109336892059201,0,0,0,0,0.277539280706036,0,0,0,0,-0.0537166368163009,0,0,0,0,0,0,0,0,-0.114001362014816,0
X601166.CH.EQUITY,0,0,0.144600537979007,0.0333159824348725,0,0.134832269449113,0,0,0,0.027189345499885,0.00340774460145094,0,0,0,0.403376809300897,0.114747519967774,0,0,0,0,0,0,0,0.0243053352375162,0,0,0,0,0,0,0,0,0.0134866318250706,0,0,0,0,0,0,0,0.0972019838200135,0,0,0,0,0,-0.00717156732140139,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.215285567006724,0.104333902329689,0,0,0,0.00579440539630116,0,0,0,0,0,0,0.125796208527792,0.0674495010191664,0,0,0,0,0,0,0,0.0842687688287226,0,0,0,0,0,0,0.123125337155179,0,0,0,0,0,0,0,0,0,0,0,0,0.0366626980950335,0,0,0,0,0,0.0258422777630738,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0.00338863832947004,0,0,0,0,0,0,0,0,0.246400927416632,0,0,0,0,0,0,0,0.00282266933965308,0,0,0,0,0,0,0.386138635086344,0.047008579701445,0,0,0.00628740812226146,0,0,0,0,0.0442471413032789,0,0,0,0,0.0299047366999832,0,0,0,0.0278043870898404,-0.0546737807066437,0
X600000.CH.EQUITY,0,0,0,0.0451965504887218,0,0.0208191244470143,0,0.0256851433537559,0.0553155962188136,0,0,0.603945829916137,0,0,0,0,0,0,0,0,0,0.0639519709773014,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0.0194577380121608,0,0,0,0,0,0,0,0,0,0.0822874319490913,0,0,0,0,0.0455823826862776,0,1.73472347597681e-18,0,0,0,0,0,0.0888617233073697,0,0.132208583985052,0,0,0,0.0287751989767465,0,0,0,0,0,0.224740469628163,0,0,0,0,0,0.0267859192747937,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.207424335201865,0,0,0,0,0,0,0.446211738805852,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.119723874465894,0,0,0,0,0,0,0.211398859888651,-0.0220775744826154,0,0.203715574066595,0.00787975651177345,0.0587314097132674,0,-0.0190918807962422,0,0,0,0,0,0,0,0,0.00317955665857435,0,0,0
X601319.CH.EQUITY,0,0,0,0,0.0359927633434273,0,0,-8.67361737988404e-19,0,0,-0.0282822039161476,0,0,0,0,0.0381109690285268,0,0,0,0.0237221774975145,0,0,0,0,0,0,0,0,0,0,0,0.162195776954769,0,0,0,0,0,0,0.353201827928693,0.164409581914105,0.0449063545902247,0,0.15482848511121,0,0,0,0,0,0,0,0.011232760717464,0
X000001.CH.EQUITY,0,0.154950177258152,0,0,0.13516907033192,0.089500536862531,0,-1.73472347597681e-18,0.0506570288847875,0,0,0,0,0,0,0,0,0,0,0.104187761110731,0,0,0,0.187169322482701,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.205792164579707,4.33680868994202e-19,0,0,0,0,0.045460759682507,0,0,0,0,0,0,0,0,0,0,-0.0977359296450477,0
X601601.CH.EQUITY,0,0.869789291126062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172155017180233,0,0,0,0,0,0,0,0,-0.028971631626021,0,0,0,0,0,0,0,0,0,0.170135901853938,0.00181010348954698,0,-0.279782834814975,0.231995378218843,0,0,-0.103119508327518,0,0,0,0,0.0297957847522926
X16.HK.EQUITY,0,0,0,0,0.0256892637337308,0,0,0.159741909943866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791907415809246,0,0,0,0,0,0,0,0.0418924363822698,0.137087554814018,0.0985801953490847,0,0,0,0,0.0924336347692254,0.00373557301657808,0,0,-0.268254851032152,0.482215018829853,0,0,0,0.209021002274827,0,0,0.000455084467854468,0,0.121980306957235,0
X600016.CH.EQUITY,0,0,0,0.0817795862258665,0.183324871993072,0,0,0,0.00840219592549922,0.00963276968145071,0,0,0.210187179932153,0,0.0177747507382353,0,0,0,0,0,0.203874122746864,0,0,0.0844354429305859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00780002517260316,0,0,0,0.0417619286470477,0,0,0.00872202205135577,0
X688.HK.EQUITY,0.152909858002604,0,0,0,0,0,3.46944695195361e-18,0.212330937399476,0,0,0,1.38777878078145e-17,0,0,0.202975453602439,0.133328709260199,0,0,0,0,0,0,0,0,0,0,0.0482230943491079,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168544208948877,0.450385159189528,0,0.0292002011523108,0,0,0,0,0,0,-0.171427124885141,-0.0214018366216498
X601998.CH.EQUITY,0.218293686677522,0,0.0985542593994602,0,0.0490704142084091,0,0,0,0.0108273099834575,0,0,0.112654824555362,0.0426997029414629,0,0.110403144433171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513546709021136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046040245323272,0
X2388.HK.EQUITY,0,0,0,0,0.0166759554849104,0,0,0.182756380621308,0,0,0.0199188737564435,0,0,0,0,0,0,0.067014826130205,0,0.00295256614189215,0,0,0,0,0,0.225506930940675,0,0,-0.0721822210227463,0,0,0,0,0.0346185738381313,0,0,0.0694675543712972,0,0,0,0,0,0,0,0,0.344566241760835,0,0,0.0120053919949844,0,-0.0231843704575511,-0.0347369389886931
X11.HK.EQUITY,-0.0359922916809124,0,0,0,0,0,0,0.0519231202798114,0.376434899718223,0,-0.111083270571453,0,0,0,-0.128899616383766,0,0,0,0,2.16840434497101e-19,0.13651302490671,0,0,0,0.154979800759479,0,0,0,0,0,0,0,0,0.0482985002726426,0,0,0.0935690786086165,0,0,0,0.180511800358886,0,0,0,0,0,0,0,0,0,-0.00724259488763758,0
